label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0ebb7e76-9318-4d34-aaa5-f169abd853f9,static,2.6046,-5.9748,-0.653127,0.82,0.872,1.766,-1.58068,6.5505,1.5708,-1.1597
pedestrian,39243c0a-d98a-46aa-be51-50e89fd719fc,static,27.3285,-7.10537,-0.460423,0.617,0.663,1.649,0.046384,28.2408,1.5708,-0.2544
pedestrian,473b19e0-be84-4587-a709-0a59f63777c4,static,31.2519,-5.46254,-0.436714,0.447,0.64,1.863,1.57033,31.7287,1.5708,-0.173
pedestrian,4994cce7-f193-4632-a49d-d0769025b289,static,-2.50691,-5.85628,-0.682801,0.895,1.114,2.0,1.53421,6.4068,1.5708,-1.9753
other vehicle,4f679cfe-c68c-4177-a25b-f80ba5a07114,static,-37.1113,-7.40843,-0.831226,0.702,2.019,1.373,-0.981534,37.8527,1.5708,-2.9446
pedestrian,6104c7a4-c370-467d-8de2-578137c0622d,static,-13.2302,-6.00978,-0.94384,0.723,0.811,1.697,-1.52255,14.5618,1.5708,-2.7152
animals,6c876b67-8b74-4ed9-a5c6-2a5c53f4b68a,static,-1.41107,-4.12586,-1.57052,0.29,0.544,0.281,0.438392,4.6347,1.5708,-1.9003
truck,7a2dd9ae-5f46-498b-8cf9-cafff529d701,static,-23.0209,-12.5642,-0.366444,2.775,7.495,2.322,-0.00544643,26.2289,1.5708,-2.642
pedestrian,7e614455-cfb9-472d-8173-09a82b2cb5d9,static,38.668,-5.84588,-0.353896,0.683,0.639,2.356,1.57033,39.109,1.5708,-0.15
pedestrian,84e20d19-72c8-44c0-9294-cdf01e1512b8,static,-10.5579,-5.99136,-0.713792,0.706,0.753,1.84,-1.56339,12.1604,1.5708,-2.6254
pedestrian,cee563ca-3c8c-4773-84ce-0f13c17e2a40,static,16.9519,-5.91931,-0.531524,0.831,0.795,1.85,1.91456,17.9635,1.5708,-0.3359
pedestrian,ddaf8c69-1d2d-44c6-98bd-c75d262a234b,static,13.4166,-5.80368,-0.636793,0.736,0.759,1.867,1.51693,14.6319,1.5708,-0.4083
pedestrian,f9958d4e-3c46-4476-b030-97a944fa8c87,static,-0.746137,-4.43633,-0.828923,0.674,0.674,1.627,0.275714,4.5744,1.5708,-1.7374
car,03c6fced-9327-4acc-9be1-9390a44f5a46,static,7.06601,7.77336,-1.28481,2.134,4.925,1.81,1.56887,10.5832,1.5708,0.833
truck,0b64ef6c-97e4-4186-8b08-5f8854d10fad,static,-45.3458,8.43123,-1.4348,1.917,5.05,1.776,1.58337,46.1453,1.5708,2.9578
car,10a7d472-6cb1-4ad5-bfdf-91706164a6f3,static,1.76206,7.90117,-1.50689,2.063,4.967,1.524,1.56887,8.2343,1.5708,1.3514
truck,122255ad-c4b0-4e1a-bd7a-88033c05186b,static,-12.1609,8.12201,-1.2365,2.398,4.631,2.309,1.60763,14.6759,1.5708,2.5528
car,1616259d-ddd9-47c2-894c-df75cfa03112,static,-4.44792,15.9387,-1.6689,2.103,4.708,1.467,2.60268,16.6316,1.5708,1.8429
car,24863d83-7ed9-4df2-af72-d1941ba9bfbf,static,-2.09463,15.2617,-1.64665,1.936,4.372,1.427,2.59902,15.4925,1.5708,1.7072
truck,2d307ffb-3031-4762-87f9-d92ddbab555e,static,-13.1464,5.37379,-1.0455,2.038,5.238,2.124,1.57011,14.2407,1.5708,2.7536
car,45c2c340-102c-42db-9c73-67172356ca2d,static,-51.6804,8.42403,-1.29872,2.28,6.151,2.128,1.58337,52.3786,1.5708,2.98
car,4b21a4eb-c405-49f1-9977-e4397bffd990,static,9.73484,27.7546,-1.95503,1.761,4.033,1.469,0.0484019,29.4772,1.5708,1.2335
truck,53b9a612-6840-4648-8885-949e7ecf1fce,static,-10.5034,16.3206,-0.944151,2.808,7.07,3.28,2.56779,19.4313,1.5708,2.1426
car,59e4a55f-5ebf-4ca0-b600-7302a2b46b2d,static,7.08675,15.5932,-1.43091,2.021,4.437,1.66,2.64735,17.1877,1.5708,1.1442
car,5f4338e8-1d64-40dc-b6ab-866504a2f627,static,29.4883,7.45301,-1.11751,1.947,4.602,1.758,1.56887,30.4361,1.5708,0.2476
car,81acc35a-07f4-4b93-b528-363404028f29,static,-39.4357,8.31983,-1.59058,1.977,4.727,1.479,1.56416,40.3351,1.5708,2.9337
truck,86a52d35-9ebe-46aa-b2c6-f957b40bbd06,static,1.05548,15.627,-1.3994,2.317,5.206,1.85,2.65502,15.725,1.5708,1.5034
truck,8dd81bd4-0f77-4b8e-986d-ff533ac9b163,static,-26.5428,19.9198,-1.16363,2.879,11.871,3.016,-0.0243661,33.2065,1.5708,2.4978
car,8e7911f2-c937-4114-bb51-ce9e9c356811,static,-9.94896,0.380224,-1.2385,1.875,4.712,1.468,-1.55229,10.033,1.5708,3.1034
car,9cbfe90f-aa55-4a07-9dcb-13bf2fb107a9,static,13.2117,1.17523,-0.870713,1.942,4.659,1.809,-1.59314,13.2924,1.5708,0.0887
car,a161c914-ef96-414d-a412-84dc4d606949,static,13.5447,7.64173,-1.35971,2.063,4.819,1.475,1.57203,15.611,1.5708,0.5137
car,bf47338d-de23-48cd-a803-7bbe5a1d2074,static,-7.87073,15.2633,-1.67226,1.891,4.436,1.371,2.60268,17.2544,1.5708,2.0469
truck,c0858b0e-54ff-4fde-80b8-c742a4176772,static,-4.92055,7.86309,-1.37304,2.189,5.724,1.792,1.56887,9.3768,1.5708,2.13
car,c10d14a0-d193-4f3a-82e4-4a6411c94ebb,static,3.94692,15.3526,-1.53528,1.934,4.746,1.536,2.61647,15.926,1.5708,1.3192
car,c8f60691-0a30-4765-bee5-0b0a020f6ea1,static,25.0477,5.59837,-1.16585,1.837,4.342,1.473,1.11165,25.6922,1.5708,0.2199
car,d7bea2f9-a7b8-4446-b370-f61dd66e4dbf,static,-5.23875,4.47889,-1.17452,1.906,4.004,1.616,1.56887,6.9917,1.5708,2.4342
