label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,3c5d7126-55da-4110-b85a-a46d15f6a21e,dynamic,3.03262,-3.05611,-1.12022,1.901,4.975,1.571,-1.5556,4.4488,1.5708,-0.7893
car,41441d9e-2e14-4dae-80eb-5824a56bb851,dynamic,26.6712,-3.62781,-0.880115,2.114,5.118,1.612,-1.62542,26.9312,1.5708,-0.1352
car,a8bffee1-bb93-4503-b525-d4f7c2881a0d,dynamic,-2.33381,-2.73156,-1.20539,2.021,4.624,1.495,-1.62542,3.7896,1.5708,-2.2778
car,ae1d5cd5-e16b-4612-8645-6e5c44e6ac19,dynamic,17.4507,-3.27814,-1.0165,1.95,4.288,1.579,-1.60797,17.785,1.5708,-0.1857
car,e824363b-1111-45dd-908a-e4d14ebaa0ba,dynamic,-22.8444,-2.22198,-1.38772,2.117,4.904,1.583,-1.60622,22.9941,1.5708,-3.0446
car,07f57ca4-22ff-4abb-a767-b1fcd7146a7c,dynamic,-14.824,0.340151,-1.04863,2.525,5.315,2.0,-1.58409,14.8649,1.5708,3.1187
car,1512a21f-6f39-468e-bc09-b9060c35f426,dynamic,-0.722118,5.49441,-1.37853,2.156,5.178,2.0,1.54074,5.7105,1.5708,1.7015
pedestrian,381728f7-5683-43dd-b1d3-a0f8bb55dd6d,dynamic,-10.8337,8.25169,-1.54189,0.947,1.136,1.713,1.41156,13.7054,1.5708,2.4907
car,5a924abe-0e92-450b-8738-974d0c5641d9,dynamic,-14.3625,2.96589,-1.18459,2.068,5.012,1.855,1.55435,14.7133,1.5708,2.938
pedestrian,5c124aab-ab0a-411f-a7c4-0e2cb723c436,dynamic,15.9698,8.6645,-1.33872,1.02,0.982,1.587,1.53864,18.2181,1.5708,0.4971
car,80b1e421-5864-4b6c-87ba-48a1e4fe4a4f,dynamic,15.1738,5.10286,-1.20384,2.142,4.768,1.805,1.54074,16.0541,1.5708,0.3244
car,a62bf355-f1ac-4b5f-9e7e-2089ac7270d3,dynamic,34.4942,4.31303,-1.00731,2.053,4.855,1.75,1.5582,34.7774,1.5708,0.1244
car,abfdbb97-9df0-47b7-bf4e-bd2e2c42dd5e,dynamic,-12.3495,5.90019,-1.60244,2.045,4.818,1.559,1.57565,13.7801,1.5708,2.6959
car,ca9d6de3-c63e-4a5d-947b-969644f14d55,dynamic,21.2186,4.94027,-1.25446,1.875,4.361,1.514,1.52328,21.8222,1.5708,0.2288
pedestrian,cf187b3a-7110-461b-975e-d28c93694dd1,dynamic,-8.93889,12.5582,-1.10244,0.811,0.815,2.083,-0.359721,15.454,1.5708,2.1894
car,f7f266a0-ff65-408a-819b-210baadda728,dynamic,-26.9057,3.55935,-1.15329,1.999,4.355,2.115,1.5753,27.1646,1.5708,3.0101
