label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,17db592f-ef08-44f0-9080-39901334ceac,dynamic,-31.6018,-3.00446,-1.49959,2.382,5.2,1.607,-1.54541,31.7797,1.5708,-3.0468
car,1ba59d81-fe8b-43ed-93ee-0ba89af58510,dynamic,28.3557,-6.9739,0.260973,2.192,4.749,1.787,-0.00295235,29.2019,1.5708,-0.2412
car,1d0ef504-9d03-44dc-ac3c-7103d1d7824d,dynamic,-2.81956,-3.0026,-1.23685,1.952,4.348,1.582,-1.56933,4.3006,1.5708,-2.3248
car,22fc704d-1b3e-4efb-a951-dbb9c2f106b0,dynamic,-22.8395,-2.81917,-1.48325,1.814,4.074,1.421,-1.54698,23.0606,1.5708,-3.0188
car,28dbbed0-2fd2-456a-bb15-bb51905d95eb,dynamic,7.25283,-0.476311,-1.00565,2.149,4.662,1.686,-1.56776,7.3377,1.5708,-0.0656
cyclist,4fd000d9-fca9-49b8-a986-b3684d8dddd7,dynamic,17.9051,-9.55062,-0.258943,0.781,1.966,1.945,-3.12535,20.2947,1.5708,-0.49
car,733392ff-d6bd-4bf3-9fbb-383e7c862b8e,dynamic,2.16465,-3.14863,-1.18213,1.933,4.593,1.56,-1.56933,3.9996,1.5708,-0.9685
truck,a27f59ba-5c25-4ed1-9f15-0bf0c34c5c52,dynamic,32.9561,-11.4461,0.626026,2.546,6.188,2.433,-0.00923406,34.8928,1.5708,-0.3343
other vehicle,dfc3bb04-c518-47fe-96b2-c800306d72bf,dynamic,46.9813,-3.00549,1.18407,2.641,7.764,3.202,-1.53424,47.0922,1.5708,-0.0639
car,e63dc716-7984-4f7c-8a66-5f51a1410719,dynamic,-18.1182,-2.84538,-1.22921,2.231,5.463,1.913,-1.4946,18.3814,1.5708,-2.9858
car,efa46d45-39e6-4591-9efb-58ebb815de2e,dynamic,-7.89858,-2.77482,-1.26506,1.922,4.479,1.521,-1.55187,8.4669,1.5708,-2.8038
car,07f57ca4-22ff-4abb-a767-b1fcd7146a7c,dynamic,-7.45026,0.209907,-0.985621,2.525,5.315,2.0,-1.56465,7.5181,1.5708,3.1134
cyclist,1518be0f-5434-449f-8927-9fe6f8dd2a0d,dynamic,17.9776,8.43553,-0.841456,0.959,1.946,1.83,3.10545,19.8761,1.5708,0.4387
car,1d66ca1f-8f9d-40f1-8ecd-949c123d35d1,dynamic,-10.6061,5.27144,-1.5382,2.053,4.768,1.585,1.56454,11.9433,1.5708,2.6803
car,27d27213-6483-4de8-addb-f4a7b29aff5c,dynamic,-33.6757,5.39696,-1.52228,2.172,5.193,1.872,1.57555,34.1394,1.5708,2.9827
car,41eeeb65-87f3-45a9-b375-63c2d3888033,dynamic,33.0185,23.3185,-0.608227,2.247,5.646,2.334,-0.0183428,40.427,1.5708,0.6149
car,5b9751ed-594f-4435-a6ac-477912e91ef0,dynamic,28.446,4.34225,-0.174112,2.236,5.501,1.806,-0.00298746,28.776,1.5708,0.1515
truck,84110ef6-1858-4485-91d2-7b547b56e884,dynamic,23.3956,8.43306,-0.316459,2.855,8.324,2.487,-3.04234,24.8711,1.5708,0.346
car,aff61dbb-4154-445d-baf1-fb3c77906731,dynamic,-2.79501,5.31779,-1.53003,2.003,4.965,1.53,1.582,6.1994,1.5708,2.0547
pedestrian,ddc397bd-01fe-4feb-9541-d38dc1b43011,dynamic,11.4178,5.24465,-1.16327,0.981,0.994,1.805,-2.21939,12.6185,1.5708,0.4306
pedestrian,e1f56b0f-a982-43da-b8e8-0b0f8f90c1a1,dynamic,-3.95245,9.15292,-1.23347,0.813,0.681,1.866,-2.14927,10.0459,1.5708,1.9784
car,e4231052-959e-47e3-95e4-e7694d0ae220,dynamic,28.2299,21.7515,-0.998744,2.202,5.369,1.913,0.00329416,35.6518,1.5708,0.6565
