label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,1d806736-db72-4c55-8f35-12e088b89b48,static,-7.09761,-7.29134,-1.13763,2.344,5.682,2.0,-0.721955,10.2388,1.5708,-2.3427
pedestrian,46bbea5c-73d2-4ef4-87c6-db917f776380,static,-3.06432,-8.1819,-0.960633,0.773,0.756,1.876,2.22499,8.7896,1.5708,-1.9291
pedestrian,552bcbb4-c634-422d-a80d-a9b7b593726a,static,3.57176,-12.5128,-0.941881,0.889,0.983,1.78,-2.34409,13.0466,1.5708,-1.2927
truck,6f0b3a55-f0cc-43d7-a026-682b8463709f,static,-63.8072,-57.2782,-1.40284,3.0,7.712,2.501,2.3959,85.7562,1.5708,-2.4101
car,7a5e467e-3ea5-4b81-bdf5-7f1bff7ada74,static,19.6785,-7.61197,-1.08964,2.264,5.239,1.872,0.838109,21.1275,1.5708,-0.3691
car,7cd4ccdf-c45f-4081-91c1-84855e2d3386,static,9.57549,-11.4286,-0.987343,2.253,4.785,1.978,-2.32093,14.9425,1.5708,-0.8734
pedestrian,8937a1d1-1924-4a4d-b354-8a6c1fb6cdee,static,4.387,-12.4004,-0.988045,0.94,0.914,1.775,-2.52823,13.1906,1.5708,-1.2308
pedestrian,8deaff1c-9a15-4b69-8162-7bc1d4a02fb7,static,-2.95721,-8.74297,-0.957193,0.847,0.828,1.862,2.32676,9.2791,1.5708,-1.897
truck,90f3a173-22e0-45e8-a7de-98d03935e329,static,-7.76934,-3.3794,-0.511879,3.054,6.685,3.166,-0.845554,8.4879,1.5708,-2.7313
car,9c00f430-0698-424c-9e98-6c515521bbed,static,14.6488,-2.70327,-1.2618,2.143,4.925,1.568,0.873008,14.9495,1.5708,-0.1825
pedestrian,a47e2223-c0c5-488c-92ae-6b1d8eb6d7a3,static,4.26943,-13.0134,-0.909093,1.167,0.83,1.725,-0.296137,13.726,1.5708,-1.2538
car,b7fa0b56-bb5f-4d3b-83fb-3b20a23369be,static,-39.659,-27.4713,-1.78384,1.964,4.546,1.88,2.40218,48.2772,1.5708,-2.5358
car,c60c7646-4c95-40a0-a9a5-23b05e85249b,static,16.4443,-18.0417,-1.18581,2.124,4.659,1.687,-2.32093,24.4402,1.5708,-0.8317
car,d15882c0-0b37-4290-a922-4fc19f1ea37c,static,24.2077,-11.8531,-1.35655,2.001,5.241,1.532,0.803211,26.9879,1.5708,-0.4553
truck,dac57c10-7523-4e89-983a-9b7910b8541f,static,-11.582,-12.1658,-1.15966,2.41,6.106,2.023,-0.739409,16.8373,1.5708,-2.3316
truck,dbffff17-0df4-4619-ae10-ea8fd03c8d37,static,24.2511,-25.5309,-0.94684,2.391,6.259,1.955,-2.32093,35.2255,1.5708,-0.8111
car,fbe5bcbb-dcd4-47ba-8f65-cccb83f0dde6,static,-14.9093,-1.5438,-1.45489,2.11,5.022,1.559,2.40218,15.0595,1.5708,-3.0384
car,07151071-1ccb-4ac5-822d-8018b85bd17f,static,-10.6453,22.0906,-1.47873,2.006,4.614,2.039,0.813808,24.5663,1.5708,2.0199
pedestrian,072e7135-9244-488f-ba83-387b908d65cc,static,9.3171,9.98474,-1.29111,1.06,1.03,1.412,2.32671,13.7175,1.5708,0.82
car,0f896c8d-afb9-4247-90f3-e074f8cdcdda,static,-23.9171,26.5602,-0.944542,2.331,4.928,2.105,-2.32598,35.7542,1.5708,2.3039
pedestrian,20e75dc2-5d65-49c5-9de9-e540bf9c3232,static,-12.6079,6.60414,-1.20162,0.935,1.009,1.676,-2.33703,14.2835,1.5708,2.6591
bus,2856a1d5-dd3b-42b5-a43f-87b7d0b854af,static,43.9385,65.7019,2.10994,2.89,12.273,3.701,-2.98413,79.0682,1.5708,0.9813
pedestrian,2b1857a9-625f-4d3b-afff-1bdf4a386e1e,static,-14.1169,8.89075,-1.29888,0.579,0.685,1.372,-2.38868,16.7338,1.5708,2.5796
