label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,072e7135-9244-488f-ba83-387b908d65cc,static,22.6133,-2.79996,-1.31399,1.06,1.03,1.412,1.53317,22.8238,1.5708,-0.1232
car,1d806736-db72-4c55-8f35-12e088b89b48,static,-1.22615,-3.18369,-1.03637,2.344,5.682,2.0,-1.53981,3.5656,1.5708,-1.9384
car,21974162-734e-4369-97a8-98a370b34be0,static,-13.6403,-3.31247,-1.33907,1.942,5.187,1.562,-1.55727,14.1005,1.5708,-2.9034
pedestrian,46bbea5c-73d2-4ef4-87c6-db917f776380,static,3.93165,-8.13474,-0.98767,0.773,0.756,1.876,0.182152,9.0889,1.5708,-1.1206
pedestrian,552bcbb4-c634-422d-a80d-a9b7b593726a,static,2.60397,-7.43755,-0.971669,0.889,0.983,1.78,2.77567,7.9399,1.5708,-1.234
pedestrian,7795951a-d1f9-4dcf-8c19-20ead64033d7,static,-28.289,-6.79549,-1.21475,0.8,0.797,1.697,-1.51991,29.1191,1.5708,-2.9058
car,7a5e467e-3ea5-4b81-bdf5-7f1bff7ada74,static,17.2933,-22.634,-1.06855,2.264,5.239,1.872,0.0201808,28.5044,1.5708,-0.9184
car,7cd4ccdf-c45f-4081-91c1-84855e2d3386,static,7.45833,-18.0738,-0.922554,2.253,4.785,1.978,3.14012,19.574,1.5708,-1.1794
pedestrian,8937a1d1-1924-4a4d-b354-8a6c1fb6cdee,static,2.93529,-10.5701,-0.92936,0.94,0.914,1.775,-2.86104,11.0094,1.5708,-1.2999
pedestrian,8deaff1c-9a15-4b69-8162-7bc1d4a02fb7,static,3.32077,-8.1676,-1.00025,0.847,0.828,1.862,0.182301,8.8734,1.5708,-1.1846
car,8f80c3f1-57ce-4b4a-8bfa-ad0c054bb41c,static,-22.8356,-3.25147,-1.37233,2.028,4.119,1.522,-1.59218,23.1067,1.5708,-3.0002
truck,90f3a173-22e0-45e8-a7de-98d03935e329,static,-52.93,-0.489412,-0.730433,3.054,6.685,3.166,-1.48799,52.9373,1.5708,-3.1323
car,9c00f430-0698-424c-9e98-6c515521bbed,static,17.2983,-15.5865,-1.24155,2.143,4.925,1.568,0.055082,23.3176,1.5708,-0.7334
car,c60c7646-4c95-40a0-a9a5-23b05e85249b,static,7.51211,-27.6231,-1.12104,2.124,4.659,1.687,3.14012,28.6483,1.5708,-1.3053
car,ceb31a77-936d-4298-a8eb-5a86fd828cbf,static,-36.541,-3.43145,-1.2164,2.525,5.367,1.953,-1.54731,36.7219,1.5708,-3.048
pedestrian,cf0d3981-38ec-4a18-86e0-b08d85dc0e41,static,2.34964,-6.31026,-1.0573,0.967,0.827,1.717,-1.55101,6.816,1.5708,-1.2143
car,d15882c0-0b37-4290-a922-4fc19f1ea37c,static,17.4154,-28.8513,-1.33556,2.001,5.241,1.532,-0.01472,33.7265,1.5708,-1.0277
truck,dac57c10-7523-4e89-983a-9b7910b8541f,static,-7.88193,-3.33573,-1.02971,2.41,6.106,2.023,-1.55727,8.6205,1.5708,-2.7412
car,07151071-1ccb-4ac5-822d-8018b85bd17f,static,17.1179,20.0003,-1.44625,2.006,4.614,2.039,0.0180794,26.3652,1.5708,0.8629
pedestrian,1901afcf-3d25-4b2f-b22e-9dcb22493f98,static,36.1021,5.63821,-1.11237,0.791,0.905,1.85,-1.48409,36.5566,1.5708,0.1549
pedestrian,20e75dc2-5d65-49c5-9de9-e540bf9c3232,static,4.55445,21.2183,-1.03243,0.935,1.009,1.676,-3.13276,21.7261,1.5708,1.3594
pedestrian,2cbd7e53-0628-4fb2-bc8e-67fc524c345b,static,41.6075,5.23567,-0.714151,0.879,0.861,1.901,-1.40941,41.9417,1.5708,0.1252
pedestrian,2fd41cfd-d8e1-4548-974e-efe54b4beecf,static,-5.78989,9.91233,-0.517571,0.786,0.643,1.71,-1.5775,11.4911,1.5708,2.0994
pedestrian,3019d146-ecd2-48dc-9313-42d8002cb09c,static,-6.60689,9.749,-1.32788,0.852,1.186,1.647,-1.55551,11.8515,1.5708,2.1664
pedestrian,311d3fb2-ebd2-4124-bdf9-e73d433f902f,static,3.78268,21.2383,-0.984828,0.777,0.891,1.78,-3.13276,21.595,1.5708,1.3945
car,4c52791e-5925-40b2-88ee-d6cf8d157095,static,7.75226,15.9936,-1.31046,2.221,4.254,1.728,3.12477,17.8216,1.5708,1.1195
pedestrian,54c02ac5-b9bc-49b6-9ce9-350e9a99256e,static,-3.17954,8.93869,-1.29116,0.864,0.821,1.931,0.260196,9.5748,1.5708,1.9125
car,5ce19df3-f7f7-4d70-aaba-c180e9fbd4da,static,17.2216,25.6821,-1.31367,1.93,4.697,1.953,0.0355304,30.9496,1.5708,0.9801
car,60ad6670-e308-4293-b0e4-4847f961a09c,static,-8.37385,6.38339,-1.25151,2.336,5.62,1.958,1.58224,10.6036,1.5708,2.4903
truck,6f0b3a55-f0cc-43d7-a026-682b8463709f,static,-13.5785,2.93529,-0.817356,3.0,7.712,2.501,1.59969,13.9162,1.5708,2.9287
pedestrian,8444baa9-5be4-4d1a-b19e-91c68cc64ab7,static,-5.49334,9.25775,-1.28454,0.738,0.761,1.609,-1.57087,10.8413,1.5708,2.1063
