label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,04f0f1bf-6bdb-46e6-99b7-0bb1d277d9a4,static,-0.179538,-3.68791,-1.0936,2.009,4.696,1.721,-1.6149,3.8508,1.5708,-1.6194
other vehicle,15288753-0279-46bc-b8a4-660a62e84807,static,-56.9952,-2.52838,-0.605759,3.018,2.698,3.159,-1.54352,57.0545,1.5708,-3.0973
pedestrian,19fafa58-bc1b-4827-9021-ceceb70caaf2,static,5.97922,-6.28674,-1.07811,0.737,1.074,1.835,-0.888903,8.7428,1.5708,-0.8105
car,1e0333d3-2d57-4405-b77a-7de8f3d9f1de,static,38.1802,-4.13759,-2.68464,2.005,3.932,1.823,-1.4908,38.4975,1.5708,-0.1079
car,4147368d-5972-425f-b63e-cdd051012702,static,-11.8903,-3.58552,-1.3841,2.142,4.55,1.604,-1.57999,12.496,1.5708,-2.8487
pedestrian,589cae17-3707-4b6a-a720-4ade71f56ad8,static,5.09174,-5.87577,-0.989118,0.771,1.051,1.807,-0.829375,7.8377,1.5708,-0.8568
car,58eac869-d27a-4889-9ba2-f4daed0da1bc,static,-5.89421,-3.47175,-1.16645,2.105,5.035,1.659,-1.54509,6.9394,1.5708,-2.6093
car,59446958-83d1-4b45-a821-56f47c88dc41,static,-20.7594,-3.40157,-1.4704,2.026,4.895,1.613,-1.57842,21.0876,1.5708,-2.9792
car,5a73a3f8-491d-4bc6-b0a0-fe77b6002da7,static,-36.6974,-3.31287,-1.42369,2.1,4.559,1.605,-1.57842,36.8741,1.5708,-3.0516
car,745c6fc0-1ef1-454b-8e67-2f48f8da64d1,static,-29.3463,-0.333069,-1.29513,2.14,4.875,1.585,-1.56882,29.3768,1.5708,-3.1302
pedestrian,77ddde29-27c7-4c33-9eb5-b06d8b6909a5,static,25.3481,-7.08964,-2.19053,0.601,0.896,1.532,0.0258823,26.4119,1.5708,-0.2727
pedestrian,7dc6f647-4662-45d8-902c-b9e0219fca01,static,4.12523,-5.18092,-1.08395,0.712,1.102,2.0,-1.44926,6.7108,1.5708,-0.8984
pedestrian,8cc101d9-e791-4948-9181-85d166ac039c,static,7.70477,-5.42259,-1.01822,0.76,0.861,1.935,-0.133978,9.4765,1.5708,-0.6133
pedestrian,c2c8c976-681e-4b7c-8170-27d6d7d6743e,static,6.3868,-4.44852,-1.13646,0.687,0.902,1.747,-0.858874,7.8659,1.5708,-0.6084
car,c3987bf0-5c4f-4f3d-bbb4-bc92af0158d2,static,11.8544,-13.4542,-2.08759,2.093,4.679,1.602,1.52722,18.0527,1.5708,-0.8485
pedestrian,c8b04f69-e48c-4871-a268-804c81af567b,static,25.5868,-9.52126,-1.85457,0.881,1.094,2.0,-0.0290905,27.3638,1.5708,-0.3562
pedestrian,ca517894-60fa-4937-b51d-4fe8a750963b,static,23.4997,-3.00645,-1.79503,0.763,0.891,1.904,-0.0306611,23.7591,1.5708,-0.1272
pedestrian,efa7cad3-9e9e-4618-b09e-0ebfc8629b24,static,24.1376,-9.56862,-1.8687,0.891,1.06,2.0,-0.0180958,26.0322,1.5708,-0.3774
