label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,01047d79-31d7-4d1e-871b-46754a6090de,dynamic,16.3982,-10.3081,-0.672556,1.913,4.252,2.0,0.997346,19.3807,1.5708,-0.5612
pedestrian,0410f18f-cd64-4d84-a03b-dfc15d95f294,dynamic,3.79785,-21.424,-0.781703,0.487,0.575,1.945,1.02773,21.7721,1.5708,-1.3953
car,0bb147b1-54db-4e89-94ab-05521556f767,dynamic,36.9231,-3.68187,-0.661571,1.813,4.294,1.662,-2.18108,37.1121,1.5708,-0.0994
car,1ec898ef-17cd-43eb-8842-b01e8b93bf3c,dynamic,33.7269,-7.91615,-0.484624,1.951,4.462,1.889,-2.16049,34.6468,1.5708,-0.2305
car,275ea84e-6249-43da-a867-b84549fcf24e,dynamic,37.8263,-1.63967,-0.670607,1.878,4.067,1.618,-2.07319,37.8678,1.5708,-0.0433
pedestrian,38239514-1566-4fe5-a531-5b9bd641732d,dynamic,16.3662,-1.81848,-1.06761,0.677,0.367,1.752,-2.6751,16.5015,1.5708,-0.1107
car,414b3ade-400b-4479-9806-86bf459d6cf2,dynamic,23.636,-9.45095,-0.816873,2.14,4.991,1.815,2.34212,25.4686,1.5708,-0.3804
car,43259d34-f449-4e81-bc6e-0dfce0dd915f,dynamic,35.32,-5.76537,-0.731919,1.959,4.067,1.496,0.890676,35.7949,1.5708,-0.1618
car,4c5ea231-3fb0-48ed-bdaf-0176b4173ccd,dynamic,10.7797,-11.2649,-0.833614,1.962,4.207,1.711,1.16878,15.6139,1.5708,-0.8074
car,6955324f-eba8-434c-8bbd-07078fa85013,dynamic,18.8622,-15.3956,-0.82367,1.913,4.809,1.535,1.05094,24.3616,1.5708,-0.6845
car,7f210094-d0d5-4cf8-985d-f3e9cf6d496c,dynamic,-11.1615,-7.70601,-0.969301,2.269,5.123,1.81,-2.75016,13.5978,1.5708,-2.5373
