label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0069e7d8-eb10-4728-ac6b-33ef2be0ed8d,dynamic,-3.18615,-19.0335,-1.28168,0.91,0.684,1.84,0.11794,19.3408,1.5708,-1.7367
pedestrian,0a322b7d-08ef-4995-81b0-fb2fd4a66aec,dynamic,12.1554,-7.94825,-0.94086,0.675,0.577,1.931,-0.0486932,14.5538,1.5708,-0.5791
car,10009968-501d-442c-8aae-7092557aa5ee,dynamic,11.9905,-0.747939,-0.864523,1.949,4.527,2.094,-1.53945,12.0449,1.5708,-0.0623
truck,19480d9f-d4d1-48cb-ae7c-a95ab8e3d44c,dynamic,8.3301,-23.1704,-1.34943,2.2,4.925,2.0,-0.00362842,24.6593,1.5708,-1.2257
pedestrian,2ce5b99b-2f8d-46d2-81aa-bf459351e778,dynamic,-14.7789,-5.54266,-0.94339,0.729,0.872,1.683,1.63057,15.8122,1.5708,-2.7828
pedestrian,309db2e6-159a-453d-9b31-811393418d20,dynamic,-5.28291,-6.16975,-1.22078,0.816,0.608,1.553,0.038292,8.2137,1.5708,-2.2789
pedestrian,33f66f5c-056f-469a-8ac1-2190d3adfa76,dynamic,11.5195,-8.00272,-0.942672,0.658,0.629,1.885,0.0375933,14.0581,1.5708,-0.6072
pedestrian,3d86afbf-1813-4037-be39-a7834270cfd0,dynamic,11.7344,-7.29443,-0.967177,0.681,0.527,1.706,0.160381,13.8506,1.5708,-0.5562
pedestrian,4b0c1597-57ff-484e-b466-119103d3a067,dynamic,11.4928,-21.7983,-1.2403,0.769,1.006,1.746,0.0267639,24.6736,1.5708,-1.0856
pedestrian,514d6535-d4c6-4b07-905b-6a58ad67dcca,dynamic,-15.9098,-8.69559,-0.776363,0.766,0.799,1.786,1.54207,18.1477,1.5708,-2.6414
car,663590f6-f7d0-4914-8277-966afe42d0ff,dynamic,25.0054,-3.40564,-0.281591,2.075,4.871,2.22,-1.55671,25.2378,1.5708,-0.1354
pedestrian,6f839cac-113c-4168-bd73-1429ef86b183,dynamic,-15.0403,-4.91782,-0.985922,0.764,0.896,1.711,1.54996,15.8546,1.5708,-2.8256
car,86edc590-d3d1-4aef-a08c-7f37eeb0ac2b,dynamic,19.2382,-3.44619,-0.71636,1.955,4.616,1.917,-1.57868,19.5575,1.5708,-0.1773
car,885675dd-7cb5-4df5-800c-b9a39c85e9a2,dynamic,-19.3421,-1.99,-0.94354,1.866,4.371,1.445,-1.63467,19.4671,1.5708,-3.0391
pedestrian,8b53ae8a-718a-4268-afc1-a91162f92045,dynamic,11.3121,-5.04605,-1.00928,0.832,0.607,1.942,0.602529,12.4276,1.5708,-0.4196
car,97f27b83-31c6-43a1-9cfe-229f84e96a87,dynamic,-33.6018,-0.267142,-0.522505,2.05,4.517,1.695,-1.62333,33.6069,1.5708,-3.1336
pedestrian,9927f7d5-cc1c-413e-96b1-71fdbc5a6611,dynamic,-2.74796,-9.09577,-1.08771,0.775,0.81,1.931,-1.33456,9.5639,1.5708,-1.8642
pedestrian,a8234945-e6c7-4d63-91c6-01370ebf0339,dynamic,11.9878,-9.05108,-0.9745,0.804,0.928,1.768,-1.61478,15.0525,1.5708,-0.6467
pedestrian,b8cc1527-1c9a-4c56-85e0-fbeaba57654c,dynamic,12.3662,-6.93,-1.03121,0.672,0.95,1.821,0.387286,14.2131,1.5708,-0.5108
pedestrian,bbfa99bf-35ec-4c5c-b297-2b98da31724e,dynamic,28.8442,-7.09382,0.168392,0.763,0.735,1.862,-1.60065,29.7042,1.5708,-0.2411
pedestrian,c389a869-74e2-4b69-92bb-5ce8dc1132ec,dynamic,-12.4935,-9.26117,-0.885334,0.879,0.781,1.665,-1.62106,15.5769,1.5708,-2.5037
bus,d4da5666-4d2b-4c8a-a5c8-c01604b3337d,dynamic,31.3753,-0.0293543,0.39514,3.023,12.614,3.384,-1.54188,31.3778,1.5708,-0.0009
pedestrian,d59e78ea-626e-4c1c-a4db-b8c4fdfe1a66,dynamic,-5.89922,-17.6792,-1.09967,0.657,0.668,1.813,3.12865,18.6699,1.5708,-1.8929
pedestrian,de9e9605-7f3e-4faf-8171-15e71343637e,dynamic,6.00056,-7.02038,-1.00746,0.819,1.08,1.835,1.60058,9.2902,1.5708,-0.8636
pedestrian,dfa2f18a-cf9c-4969-817e-dfd3f9969544,dynamic,-3.52626,-16.8441,-1.12742,0.761,0.76,1.945,0.718599,17.2461,1.5708,-1.7772
car,e10da74a-8fda-4d99-941e-98c369365e34,dynamic,-1.25303,-49.259,-2.21334,1.991,3.786,1.695,-3.12426,49.3246,1.5708,-1.5962
pedestrian,e1e1b1de-83e2-49ce-80d2-2656aefb1836,dynamic,-30.7093,-7.57779,-0.508752,1.045,0.675,1.561,-1.63013,31.6345,1.5708,-2.8997
pedestrian,e2688a40-8cbe-4557-a568-cfef7b38d968,dynamic,-3.11894,-12.5592,-1.11083,0.742,0.836,1.739,-0.191746,12.9883,1.5708,-1.8142
pedestrian,e9ec4af7-a45d-4931-96d1-033027d532b8,dynamic,9.59812,-8.89841,-1.17174,0.673,0.823,1.633,-1.50334,13.1407,1.5708,-0.7476
pedestrian,eae909ef-eac9-4294-8bba-303e56a623e9,dynamic,-4.14834,-9.52042,-1.0802,0.79,0.895,1.78,-1.10059,10.441,1.5708,-1.9817
car,eb680167-9085-43cc-903b-3ea6e9d327be,dynamic,5.02493,-17.6131,-1.33731,2.124,4.064,1.629,0.0157599,18.3646,1.5708,-1.2929
cyclist,ef081a71-cf90-4e81-9b58-b629fd55bcf6,dynamic,9.41208,-2.52651,-0.970639,0.73,1.86,1.861,-1.64296,9.7935,1.5708,-0.2623
pedestrian,efbdeeed-13b7-44eb-aafb-3cc5d46cd538,dynamic,-9.38957,-7.18624,-1.05934,0.906,0.6,1.559,-1.69326,11.8713,1.5708,-2.4883
pedestrian,f28e6669-62a5-48b8-9e92-cfbf7b650727,dynamic,12.9648,-7.69626,-0.991403,0.628,0.685,1.773,-0.224758,15.1096,1.5708,-0.5357
pedestrian,f95fe027-2905-484c-b553-4f533168a8af,dynamic,-6.55965,-5.7906,-1.02993,0.858,0.847,1.835,-0.397857,8.8103,1.5708,-2.4184
pedestrian,fa8c04ae-7df0-462c-a9f2-67f3829fd618,dynamic,-8.42958,-6.71197,-0.958178,0.961,0.79,1.89,-3.06666,10.8179,1.5708,-2.4691
car,fcf1ddda-dcd8-4faf-b1b4-24e23751e5f6,dynamic,-37.5013,-4.03632,-0.280938,2.189,4.518,2.0,-1.54415,37.7189,1.5708,-3.0344
truck,13040bbc-0dee-4579-a6b8-07654c9c2c25,dynamic,-45.7091,8.26402,-0.172525,2.332,5.714,2.245,1.66952,46.4505,1.5708,2.9627
car,173e29b5-571a-4916-835f-6596d1fd736b,dynamic,13.8785,2.96012,-1.00754,2.138,4.87,1.748,1.58791,14.2264,1.5708,0.2101
car,1e6be1d3-2762-4167-9e64-67f1315770b8,dynamic,19.1383,0.0160516,-0.708898,1.986,4.372,1.599,-1.5788,19.1514,1.5708,0.0008
pedestrian,1e91d083-3467-4f67-82e6-13d72be64d4a,dynamic,-7.656,11.3061,-1.28142,0.814,0.702,1.752,-0.433056,13.7144,1.5708,2.166
pedestrian,2a166fe0-a24b-4050-ae81-760d46082fe4,dynamic,12.6988,11.8806,-1.32063,0.722,0.76,1.762,2.85875,17.44,1.5708,0.7521
car,2a764c4b-ec06-4577-ae16-a8178e7901b7,dynamic,35.6484,10.0128,-0.0204517,2.186,4.098,1.796,1.55738,37.0279,1.5708,0.2738
car,3068a205-8798-410f-9821-70383eec9b86,dynamic,1.48939,20.843,-1.30133,1.842,4.081,1.56,-3.12441,20.9366,1.5708,1.4995
car,366d212a-4cdf-4aa3-9d22-6ca02a13d9e3,dynamic,-35.9383,5.09168,-0.598137,2.02,4.738,1.534,1.64022,36.3021,1.5708,3.0009
pedestrian,37b5163c-1f11-47bf-9b9e-714401385a49,dynamic,-3.21744,20.4352,-1.15133,0.571,1.029,1.766,0.038118,20.7189,1.5708,1.727
pedestrian,47619761-e811-4b7a-bbea-0ee041aa2b8e,dynamic,11.127,20.0493,-1.04562,1.114,1.044,1.928,-3.07988,22.9538,1.5708,1.0641
pedestrian,47a55a81-9d03-49fe-aa9c-8992b206f7f7,dynamic,18.0904,12.7795,-0.818521,0.845,0.73,1.752,-3.1087,22.1641,1.5708,0.615
pedestrian,50d01af9-13b6-4245-8218-3eb17d8467ab,dynamic,-2.63598,20.6699,-1.171,0.603,0.952,1.876,0.0508953,20.8702,1.5708,1.6976
car,57d3d371-b83b-4675-babc-85b490c4992e,dynamic,2.25868,5.98536,-1.128,1.866,3.656,1.643,1.58093,6.496,1.5708,1.21
truck,5ba9ebc9-c3dd-4ba5-b2e5-85cfb2cee7b4,dynamic,32.8337,6.09488,0.618828,2.416,6.318,2.835,1.55441,33.4003,1.5708,0.1835
pedestrian,7da10362-193a-4196-8d43-b721228c94ca,dynamic,7.87185,13.8345,-1.28585,0.84,0.937,1.821,-1.55056,15.9691,1.5708,1.0535
pedestrian,7e656dd9-7953-4327-9e0b-e8ffdf8ec438,dynamic,9.1458,14.5007,-1.42877,0.602,0.827,1.725,-1.5829,17.2034,1.5708,1.0081
pedestrian,80f1c5fb-9cae-481f-a9f4-4f50b431ce97,dynamic,-5.21047,14.943,-1.20173,0.724,0.869,1.832,1.5518,15.8709,1.5708,1.9063
pedestrian,864ebf97-7dac-46d7-9262-3efbd03b090b,dynamic,13.7909,13.9215,-1.17924,0.782,0.788,1.587,2.54243,19.6313,1.5708,0.7901
car,883326ce-6ea4-4e22-ae37-07a683f3dd27,dynamic,-11.518,0.0562801,-1.04793,2.068,4.411,1.649,-1.57427,11.5657,1.5708,3.1367
pedestrian,8b5fa751-67ca-4cc9-98c7-a7c5349a4eb2,dynamic,11.144,25.3909,-1.09174,0.672,0.7,1.697,-3.08354,27.7503,1.5708,1.1572
pedestrian,8f337d6f-8333-4956-bef2-012140d6d687,dynamic,17.6161,13.3893,-0.823369,0.74,0.966,1.917,-1.32766,22.1422,1.5708,0.6499
pedestrian,94b6a0ea-aff1-4453-8e92-f82acd63a33c,dynamic,-4.72162,14.3897,-1.26371,0.767,0.836,1.807,1.55599,15.1972,1.5708,1.8879
pedestrian,9b3b4f35-da6c-4e95-90b3-b46e596fdae4,dynamic,10.1106,27.0526,-1.06936,0.874,0.791,1.614,-3.1218,28.9,1.5708,1.2131
pedestrian,a31a01df-9f07-4fef-a6bb-4067a3c8177b,dynamic,-7.27591,11.9003,-1.26701,0.606,0.715,1.642,-1.33787,14.0058,1.5708,2.1196
pedestrian,a8677d61-7668-4c8c-a200-a06fcd854690,dynamic,-10.1849,13.0564,-1.16834,0.832,0.98,1.78,-1.52464,16.6002,1.5708,2.2333
pedestrian,ac747a12-abaf-4bf3-ad77-2bf8d60371b9,dynamic,4.95155,14.9013,-1.31004,0.775,0.941,1.656,-1.76087,15.757,1.5708,1.25
pedestrian,b1bc6088-4d52-478a-873f-21ab4813a3c6,dynamic,9.98204,19.0833,-1.18221,0.873,0.67,1.785,-0.300236,21.5688,1.5708,1.0889
pedestrian,b319f856-17ca-45bc-97f7-a99beaf49ef7,dynamic,-7.19077,14.2667,-1.1924,0.839,1.157,1.788,1.69483,16.0209,1.5708,2.0377
pedestrian,bbf8880a-d7a9-4f19-932e-124d6ba7702f,dynamic,-5.23861,20.4158,-1.3992,0.74,1.294,1.244,-0.0356666,21.1236,1.5708,1.822
pedestrian,c0edff80-af85-440a-98d7-2807ce6d7919,dynamic,5.038,14.1424,-1.2302,0.778,0.903,1.862,-1.76087,15.0633,1.5708,1.2286
cyclist,c1522a9a-4b01-4f0c-a24e-7142bd566eaa,dynamic,7.94055,2.09588,-0.964168,0.855,1.768,1.862,1.71674,8.2689,1.5708,0.2581
pedestrian,dab8e34c-9526-456a-bda0-123c93ed95b4,dynamic,-4.45915,21.6396,-1.14172,0.657,0.829,1.734,0.0426761,22.1237,1.5708,1.774
car,dd025ffa-1e50-48d6-a028-07e618a7df75,dynamic,22.3606,9.44761,-0.985713,2.332,5.012,1.895,1.62714,24.2946,1.5708,0.3998
car,e6c87988-de98-4028-8e50-8f1da9a7dc15,dynamic,-15.4336,5.70459,-0.881946,2.175,4.693,1.921,1.62278,16.4777,1.5708,2.7875
car,f5483460-16ff-4e85-ac60-a5d12b83de41,dynamic,29.693,9.87205,-0.442857,2.074,3.962,1.842,1.57483,31.2942,1.5708,0.321
pedestrian,fca08bac-fdbb-4eef-96d0-60b0e953e417,dynamic,17.9006,14.0272,-0.872107,0.683,0.834,1.787,-1.40841,22.7586,1.5708,0.6647
car,ff28f6b7-5f66-4256-8300-aa200b8e6d85,dynamic,-2.11146,31.7161,-1.06324,1.903,4.02,1.547,3.11004,31.8041,1.5708,1.6373
