label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0a7b5268-8ef2-4beb-a39c-9120f7d4d505,dynamic,5.22121,-4.61414,-0.783188,0.704,0.741,1.849,-3.04838,7.0118,1.5708,-0.7238
pedestrian,1595b297-ff87-4299-82ce-a4ac59909786,dynamic,2.02315,-4.09648,-0.782825,0.785,0.905,1.904,-1.15538,4.6354,1.5708,-1.1121
pedestrian,27df8faf-7401-48cf-bb7e-1ec4e823c0d9,dynamic,-19.8292,-3.35869,-1.20312,0.554,0.624,1.821,1.62473,20.1476,1.5708,-2.9738
pedestrian,35a8ab94-e1e7-4d0b-809f-f42c6c8607ff,dynamic,0.848998,-4.02031,-0.887164,0.711,0.796,1.692,1.90734,4.2037,1.5708,-1.3627
pedestrian,3845d746-a451-4509-baf8-bb9836d531c9,dynamic,-0.744488,-3.05279,-0.896718,0.805,0.759,1.81,1.8997,3.2677,1.5708,-1.81
pedestrian,41845303-6802-4248-8506-b0f3fc1c6d4e,dynamic,-3.41079,-4.72492,-0.857619,0.669,0.818,1.661,1.64673,5.8902,1.5708,-2.1961
pedestrian,45cbe945-7141-4feb-9237-e0cbca1412bc,dynamic,-2.09201,-3.98234,-0.978249,0.741,0.694,1.702,2.18621,4.6035,1.5708,-2.0545
pedestrian,4a7619b8-3366-4e34-ad56-bc8e5931a430,dynamic,3.30411,-4.50797,-0.755672,0.651,0.512,1.862,-1.33568,5.64,1.5708,-0.9383
pedestrian,4ee8dbbe-4b26-4e2e-ac02-a16908b1688b,dynamic,11.8246,-3.81958,-0.598605,0.801,0.729,2.04,1.27568,12.4406,1.5708,-0.3124
pedestrian,4eeb7285-2315-40d7-a42b-2300aca1225c,dynamic,1.31152,-2.92883,-1.01311,0.826,0.857,1.642,1.72797,3.3652,1.5708,-1.1498
pedestrian,66f1caa4-c205-4191-ab37-3dc608999b05,dynamic,2.48536,-4.53866,-0.781409,0.621,0.694,1.89,-1.41759,5.2333,1.5708,-1.0698
pedestrian,72479a4d-810e-47c9-9375-9901c831a4b2,dynamic,11.724,-3.32619,-0.682279,0.733,0.713,2.014,1.54462,12.2058,1.5708,-0.2764
pedestrian,7365d30a-b5d1-4ca2-bbfe-1423eb2111a4,dynamic,36.4694,-3.37684,-0.0367771,0.874,0.696,1.939,3.13741,36.6254,1.5708,-0.0923
pedestrian,75c57ae5-2885-4455-9bc0-fdf8f8677e2a,dynamic,25.3617,-4.32403,-0.338099,0.764,0.756,1.587,1.59018,25.7299,1.5708,-0.1689
pedestrian,81d1b672-c4c5-4425-be3d-644ea82ac383,dynamic,1.41673,-2.45215,-0.957425,0.923,0.862,1.799,1.49802,2.9895,1.5708,-1.0469
