label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0a7b5268-8ef2-4beb-a39c-9120f7d4d505,dynamic,5.25727,-4.61659,-0.772486,0.704,0.741,1.849,-3.04856,7.0391,1.5708,-0.7206
pedestrian,1312afa6-cc3b-4ee0-9aa8-07637760f1e6,dynamic,28.5274,-5.17217,-0.00509672,0.813,0.824,1.76,1.59,28.9925,1.5708,-0.1794
pedestrian,1595b297-ff87-4299-82ce-a4ac59909786,dynamic,2.48845,-3.94712,-0.770295,0.785,0.905,1.904,-1.22831,4.7292,1.5708,-1.0083
pedestrian,27df8faf-7401-48cf-bb7e-1ec4e823c0d9,dynamic,-19.8146,-3.35231,-1.20342,0.554,0.624,1.821,1.62455,20.1322,1.5708,-2.974
pedestrian,35a8ab94-e1e7-4d0b-809f-f42c6c8607ff,dynamic,0.621885,-4.21459,-0.879236,0.711,0.796,1.692,1.87376,4.35,1.5708,-1.4243
pedestrian,3845d746-a451-4509-baf8-bb9836d531c9,dynamic,-1.16562,-3.35755,-0.897882,0.805,0.759,1.81,1.79763,3.6658,1.5708,-1.9049
pedestrian,41845303-6802-4248-8506-b0f3fc1c6d4e,dynamic,-3.95428,-4.79157,-0.848027,0.669,0.818,1.661,1.64655,6.2701,1.5708,-2.2607
pedestrian,45cbe945-7141-4feb-9237-e0cbca1412bc,dynamic,-2.55875,-4.03966,-0.961782,0.741,0.694,1.702,2.03038,4.8776,1.5708,-2.1354
pedestrian,4a7619b8-3366-4e34-ad56-bc8e5931a430,dynamic,3.58436,-4.50429,-0.749389,0.651,0.512,1.862,-1.33586,5.805,1.5708,-0.8986
pedestrian,4ee8dbbe-4b26-4e2e-ac02-a16908b1688b,dynamic,11.8303,-3.80005,-0.600962,0.801,0.729,2.04,1.14104,12.4402,1.5708,-0.3108
pedestrian,4eeb7285-2315-40d7-a42b-2300aca1225c,dynamic,0.822676,-2.91228,-1.01173,0.826,0.857,1.642,1.75978,3.1909,1.5708,-1.2955
pedestrian,66d3edb3-9082-4f4f-997f-d8c04e909fc5,dynamic,7.9535,-5.54217,-0.676882,0.663,0.683,1.807,-1.63991,9.7176,1.5708,-0.6086
pedestrian,66f1caa4-c205-4191-ab37-3dc608999b05,dynamic,2.74299,-4.47021,-0.751293,0.621,0.694,1.89,-1.43131,5.2982,1.5708,-1.0204
pedestrian,72479a4d-810e-47c9-9375-9901c831a4b2,dynamic,11.7298,-3.32196,-0.673185,0.733,0.713,2.014,1.54444,12.2097,1.5708,-0.276
pedestrian,75c57ae5-2885-4455-9bc0-fdf8f8677e2a,dynamic,25.3671,-4.30707,-0.335366,0.764,0.756,1.587,1.59,25.7323,1.5708,-0.1682
pedestrian,7afd5b28-a3ae-4a29-84b8-4650019269b4,dynamic,14.7875,-5.55809,-0.556411,0.705,0.89,1.89,-0.932686,15.8073,1.5708,-0.3595
pedestrian,81d1b672-c4c5-4425-be3d-644ea82ac383,dynamic,1.00671,-2.36965,-0.957037,0.923,0.862,1.799,1.57047,2.7467,1.5708,-1.1691
car,88fa07c6-4706-43f6-a87e-962de2097ced,dynamic,8.49197,-0.0245892,-0.824482,2.607,5.649,2.111,-1.56678,8.5319,1.5708,-0.0029
pedestrian,94612545-7c72-478f-963d-2032fc5d2f2f,dynamic,4.07892,-3.90611,-0.745836,0.929,0.585,1.972,-1.82281,5.6966,1.5708,-0.7638
pedestrian,9a173cd3-fd24-40a6-97db-fe206cb13a44,dynamic,-7.28889,-4.31543,-0.986785,0.576,0.577,1.609,-1.51704,8.5279,1.5708,-2.607
