label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0cc709d6-8abd-416b-97ba-8bfe496e7b96,static,-25.6083,-8.22362,-0.935346,0.622,0.773,1.67,-1.51845,26.9126,1.5708,-2.8309
pedestrian,2e6fecc1-f17b-4587-91fe-7f86812cb148,static,3.41314,-24.0872,0.318894,0.551,0.622,1.721,0.513617,24.3299,1.5708,-1.43
car,35c83659-db40-46f7-853e-451f23799430,static,-60.7554,-1.22316,-2.27991,2.163,5.483,1.872,-1.55476,60.8105,1.5708,-3.1215
car,464f5425-29a5-41f5-9011-7c3e14bcc5a4,static,32.1339,-1.27172,-0.760059,2.125,4.169,1.624,-1.58234,32.168,1.5708,-0.0396
truck,4a4340e8-660f-4b80-9f92-0ef104b26b2f,static,-17.2549,-3.13323,-0.18438,2.989,7.904,3.745,-1.54794,17.538,1.5708,-2.962
pedestrian,72583a01-a127-478f-a44a-184c58608bc3,static,4.90165,-4.79481,-0.653311,0.818,1.199,2.0,1.59801,6.8879,1.5708,-0.7744
pedestrian,b6165077-83b2-4bdf-959f-6c0e20ff4835,static,-0.98292,-8.70103,-0.635141,0.76,0.679,1.799,0.56174,8.7794,1.5708,-1.6833
car,be9f0589-79e2-401f-8af0-ca761df93a50,static,64.2562,-2.05187,0.806668,2.036,4.77,1.799,-2.50576,64.294,1.5708,-0.0319
pedestrian,e7966833-33ff-49d3-b19e-7438440d68a0,static,-0.613438,-8.01607,-0.548272,0.603,1.08,1.862,0.697728,8.0582,1.5708,-1.6472
truck,ebc15578-3517-4b80-9ed7-a2aa17e5083b,static,-67.2157,-4.68444,-1.29989,3.156,8.0,3.575,-1.52578,67.3913,1.5708,-3.072
car,ee49bd1a-fe34-4fff-9f13-1d81a69dd619,static,-58.5799,-3.87377,-2.15063,1.894,4.942,1.733,-1.54794,58.7472,1.5708,-3.0756
car,f685a7da-872b-4862-b487-f5d52d553bca,static,-9.65812,-2.7314,-1.29491,2.254,5.564,1.539,-1.58286,10.1201,1.5708,-2.866
car,0420f43a-f31a-47ca-9e91-88e5cce3efa1,static,-5.55048,6.40916,-1.29416,2.397,5.47,2.0,-1.5851,8.5767,1.5708,2.2845
pedestrian,08a368fc-7fc4-4eb1-abf1-831d96ecb508,static,12.811,12.0713,-1.17382,0.643,0.527,1.711,-1.53797,17.6413,1.5708,0.7557
car,0f598efe-ab70-4ef3-8f89-5c0ed0d670e1,static,34.6193,2.01632,-0.581498,1.898,4.112,1.528,-1.56992,34.6828,1.5708,0.0582
car,17ce975b-61b5-4c88-ab51-9866756ea11e,static,-33.9612,2.25524,-1.36929,2.631,5.841,2.224,-1.53954,34.0635,1.5708,3.0753
pedestrian,252948ec-c082-437f-b17d-d49712479650,static,10.4799,11.4384,-1.0546,0.826,0.844,1.945,1.62248,15.5492,1.5708,0.8291
pedestrian,390d89c0-8876-4149-bac4-569d3665e30b,static,21.4287,10.1164,-0.714827,0.847,0.904,1.876,-1.51912,23.7074,1.5708,0.4411
pedestrian,3e7cb973-56bf-408e-8075-76ef06b0dd62,static,17.8903,11.5705,-0.871711,0.729,0.816,1.89,1.62248,21.3237,1.5708,0.5741
pedestrian,5365ddde-b02d-4ac1-b265-b0c1bef70770,static,23.4842,11.654,-0.741953,0.794,0.847,1.766,1.62248,26.2273,1.5708,0.4606
pedestrian,6dc0cf30-3d0c-4f7a-93f3-c94a796e7ccb,static,13.9821,10.1856,-1.15876,0.587,0.922,1.67,-1.53797,17.3375,1.5708,0.6296
pedestrian,7367b811-89e2-482b-87dc-8748ae1cd263,static,27.9422,10.5567,-0.756513,0.642,0.687,1.683,-1.53797,29.8795,1.5708,0.3612
pedestrian,90ed9b4a-072b-48d8-bc38-15347da5c4bc,static,26.8973,10.6998,-0.632441,0.656,0.694,1.876,-1.53797,28.9543,1.5708,0.3786
truck,911c4400-2231-4f75-aade-7d6cb1b06db9,static,-26.3131,5.69302,-1.51092,2.625,6.982,2.316,-1.53954,26.9643,1.5708,2.9285
car,9b60646d-895f-4d39-88b3-71eba878eed6,static,0.860627,6.17482,-1.37282,2.02,5.223,1.704,-1.51528,6.3839,1.5708,1.4323
pedestrian,ac640697-f6a4-445d-8d14-7ab54c2d945a,static,16.2067,11.8582,-1.00573,0.696,0.871,1.691,1.62248,20.1069,1.5708,0.6317
truck,b748b1ff-b3c7-4b65-bc67-28aea5afcc0d,static,-12.1741,6.03185,-1.11728,2.823,6.251,2.209,-1.53273,13.6323,1.5708,2.6816
car,c96be65d-4224-48dd-86e8-448bb1454866,static,-21.8121,2.12376,-1.22857,2.268,4.552,2.117,-1.557,21.9497,1.5708,3.0445
car,cca4f2c3-0455-412b-a322-4cbc469f2718,static,-4.60173,2.97972,-1.20432,2.455,5.034,1.876,-1.557,5.6129,1.5708,2.567
pedestrian,f564b2a4-a69b-4c17-b168-a8d875d73974,static,23.5843,12.3761,-0.678327,0.69,0.892,1.862,1.62248,26.643,1.5708,0.4833
