label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,04ab0a44-9cd2-403c-aa5d-d361e3836a5c,static,40.68,-1.13141,-0.826477,1.868,5.065,2.0,-1.59128,40.7041,1.5708,-0.0278
pedestrian,23df3ce6-880b-407b-b871-f930dc91ae18,static,16.163,-16.0434,-0.531474,0.883,0.77,1.711,-1.94785,22.7797,1.5708,-0.7817
car,3a1199fb-0998-4ed4-a583-bd2a16c66e1e,static,40.9988,-18.9765,-0.531342,2.07,4.618,1.763,0.717642,45.1807,1.5708,-0.4335
car,4e2d6c77-39ed-40ad-895e-b23db59c3811,static,16.6458,-15.6258,-0.501059,3.032,4.465,2.019,-2.4065,22.8364,1.5708,-0.7538
car,53d4e037-b78b-4150-bfae-ce9099741227,static,33.3782,-10.3271,-0.70052,2.192,4.858,1.86,0.735094,34.9463,1.5708,-0.3001
pedestrian,5ad3b8db-ab0c-4f81-b64e-944c30a801f3,static,-31.0439,-5.67203,-0.86371,0.664,0.699,2.0,-1.54574,31.5696,1.5708,-2.9609
pedestrian,8ef77af2-12f9-46ad-a65e-1d0e93330668,static,10.7331,-12.2801,-0.529807,1.023,0.954,1.688,0.68326,16.3181,1.5708,-0.8525
car,8f5ac20e-afff-4dba-bf45-9ac894c2eaa4,static,46.4264,-25.5745,-0.0662698,2.33,5.322,2.0,0.735094,53.0044,1.5708,-0.5035
car,9095d8bf-6002-4e84-8d79-e2f407b09fa2,static,37.3296,-14.8671,-0.485996,1.954,4.562,1.882,0.735094,40.1841,1.5708,-0.379
pedestrian,99a9c87a-b1c6-407b-a357-c5132d191817,static,32.7315,-3.78516,-0.605239,0.682,0.533,2.0,1.59428,32.9552,1.5708,-0.1151
pedestrian,9fa9f747-e7a0-4c2d-ab6b-d65cfbe5cc5e,static,31.7405,-3.69885,-0.758254,0.694,0.657,1.959,-2.07507,31.9643,1.5708,-0.116
pedestrian,a039332c-9f97-45b6-8457-68b5ca66f08b,static,34.7786,-4.67753,-0.455379,0.777,0.631,1.926,1.23197,35.0947,1.5708,-0.1337
car,b91f9b84-d006-4272-847d-afbf852cd514,static,-23.391,-1.9469,-1.17698,2.212,4.491,1.576,-1.46755,23.5014,1.5708,-3.0586
pedestrian,b9d48e66-0731-4e06-8f11-57cc62eebc7a,static,-10.3023,-3.78025,-1.09736,0.465,0.454,1.367,-2.01225,11.0287,1.5708,-2.7899
cyclist,bf93d207-9dec-4926-9413-3ce8ecca1761,static,23.9609,-0.905653,-0.624503,0.852,2.46,1.956,0.827768,23.9861,1.5708,-0.0378
truck,f3978742-20d2-47f0-bd9f-e6d41f13e9d0,static,44.0743,-35.3834,-0.155772,1.945,4.839,1.79,-2.39899,56.5204,1.5708,-0.6765
car,073d2b91-11e9-4498-bc55-eec70bb8105a,static,3.68264,24.1119,-0.866237,2.286,5.098,1.856,0.683898,24.4069,1.5708,1.4192
car,1b6d965c-1026-4281-86ba-2532a9e34bf0,static,-14.4036,20.7481,-1.18093,1.983,4.402,1.621,-2.40901,25.2852,1.5708,2.1776
car,1ca69e9d-7fa9-47a5-966f-6b869b35c9b5,static,37.0268,3.1946,-0.790612,2.151,4.961,2.0,-1.55505,37.1728,1.5708,0.0861
truck,1f34853e-8594-4c83-b237-8aeb63e7b80b,static,55.8164,3.18089,-0.075445,3.548,10.561,3.37,-1.68106,55.907,1.5708,0.0569
car,38b5ab99-d20f-4ef4-bc08-7237730026af,static,-15.4371,2.2886,-1.04711,2.262,4.454,1.841,-1.51211,15.6409,1.5708,2.9944
truck,43ed8b9f-1056-40fb-8996-93f9a8922724,static,-10.3954,40.4801,-0.343894,2.332,6.14,2.0,0.71479,41.795,1.5708,1.8222
bus,6fc1b9b8-6e6f-4cb2-beac-adcd323d2dae,static,-51.8893,10.4395,-0.473529,4.049,18.218,3.844,0.0442397,52.9312,1.5708,2.9431
car,7024dc91-2d85-472f-9bc6-3974e58d688f,static,-3.78645,18.2362,-1.01718,1.986,4.822,1.696,-2.41843,18.6529,1.5708,1.7755
car,9b105b54-614b-4a15-819e-3706bd4002e9,static,0.69166,12.485,-0.900393,1.993,4.548,1.857,-2.49539,12.5365,1.5708,1.5155
car,9c6dd08d-c2d4-46e1-8eba-6e926bab9781,static,-9.7281,20.2174,-1.02684,1.83,4.245,1.679,-2.42629,22.4596,1.5708,2.0193
truck,e3e247cd-4472-46b9-9171-828eadc8298c,static,-37.6866,4.47906,-0.599416,3.072,7.034,3.038,-1.55662,37.9566,1.5708,3.0233
car,e7311384-2023-4c88-86ad-cde3f8f9bd28,static,-6.20355,14.5081,-1.13434,2.2,4.947,1.758,-2.52209,15.8195,1.5708,1.9749
car,f5d106f4-7fe6-46be-b37a-f26803d6fc66,static,13.7524,12.3194,-1.2061,2.074,4.342,1.524,0.736256,18.5027,1.5708,0.7305
car,fbc8e816-76ab-4987-b038-78996a4f3e21,static,-7.02104,2.83604,-0.980747,2.264,4.599,1.76,-1.51211,7.6354,1.5708,2.7577
