label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,02d791b3-3982-4b4d-ab38-578c8e350b7f,dynamic,-22.4934,-8.6621,-0.591083,0.685,0.543,2.0,-0.134749,24.1109,1.5708,-2.774
pedestrian,082418ea-19e3-4c04-9a9e-729690599932,dynamic,26.1318,-19.1516,-0.794683,0.773,0.775,2.0,-1.53603,32.4081,1.5708,-0.6325
pedestrian,0e90fa1c-cdad-4c7e-93cf-b8894c7d9320,dynamic,-37.3747,-6.84194,-0.612894,0.498,0.713,2.0,-1.64503,38.0007,1.5708,-2.9605
pedestrian,13379267-c5f3-4236-af61-361dcbe4bc60,dynamic,30.1659,-16.1942,-0.517739,0.701,0.83,2.151,-2.06742,34.2418,1.5708,-0.4927
car,177dbb04-782b-4c56-9f95-3c9162fed3ed,dynamic,-14.6943,-1.86513,-0.867804,2.252,4.416,1.958,-1.69499,14.8376,1.5708,-3.0153
pedestrian,192077fe-15f6-4cfd-9660-e0fa198b7122,dynamic,27.0453,-14.9551,-0.988304,0.455,0.56,1.766,-1.57006,30.9205,1.5708,-0.5051
pedestrian,1d1edf8a-80c1-4064-8cbc-9a3e237fd0c8,dynamic,6.91191,-13.1255,-0.575128,0.685,0.807,1.82,-1.6601,14.8453,1.5708,-1.0861
pedestrian,1f4e0b72-e3b4-42c0-8d66-591321438987,dynamic,31.6381,-1.19683,-0.83373,0.813,0.822,2.0,-3.08623,31.6717,1.5708,-0.0378
pedestrian,301c87b4-0bd9-46e2-a690-3ca13b5d6419,dynamic,-3.05072,-11.6602,-0.823286,0.615,0.89,1.904,-1.6601,12.0808,1.5708,-1.8267
pedestrian,3b2ac759-842f-4292-887b-9f6ffdb64c45,dynamic,6.18166,-21.1008,-0.434872,0.757,0.693,2.067,-2.89161,21.9919,1.5708,-1.2858
pedestrian,402effe3-f9ca-4ed0-912e-d58d11eadaed,dynamic,-17.2306,-10.3138,-0.758799,0.458,0.457,1.752,-0.0404789,20.0959,1.5708,-2.6022
pedestrian,40a728c0-31b1-4293-a330-6bdf224cef00,dynamic,24.8757,-17.3158,-0.795771,0.769,0.787,2.0,-1.66795,30.3195,1.5708,-0.6081
pedestrian,40f148f1-9266-4af0-ab6f-085ad4b13478,dynamic,-5.12799,-14.5838,-0.888463,0.604,0.875,2.0,-1.53656,15.4846,1.5708,-1.9089
pedestrian,461eea8a-d578-4c57-afa0-8a59a98dc2fa,dynamic,11.461,-17.822,-0.592788,0.51,0.532,2.0,-1.58629,21.1974,1.5708,-0.9993
pedestrian,4e89ecdd-d5d3-42cb-a6ba-297a3104bf23,dynamic,11.543,-17.1136,-0.661023,0.546,0.551,1.945,-1.6601,20.6532,1.5708,-0.9774
pedestrian,623dd5bf-8ac9-42c6-abc5-5e70e5e2a10a,dynamic,-2.02694,-13.616,-0.720905,0.792,1.159,1.862,-1.74961,13.7849,1.5708,-1.7186
pedestrian,7244d482-bff4-48ec-900d-03bda3df946e,dynamic,-2.23433,-14.6066,-0.599787,0.611,0.747,2.0,-1.72204,14.7887,1.5708,-1.7226
car,74bb3019-68df-4546-a208-d16e83ecdb8f,dynamic,20.749,-9.17087,-1.03938,2.107,4.612,1.819,-1.69499,22.7092,1.5708,-0.4162
pedestrian,78d51867-9475-460d-a471-3f9a94eba760,dynamic,-14.3049,-14.177,-0.612959,0.729,0.741,2.0,-0.150461,20.1493,1.5708,-2.3607
car,82fd51c0-6958-49a3-b44d-754a77791406,dynamic,-1.48553,-4.64966,-1.05504,2.159,4.42,1.961,-1.74734,4.9939,1.5708,-1.88
pedestrian,83be2b01-ee65-4b85-a690-764b5ad76ca4,dynamic,2.60075,-17.7692,-0.563541,0.701,0.679,2.0,-1.84733,17.9674,1.5708,-1.4255
pedestrian,8dd215fc-8a92-47c6-ab8d-d6bffe634d2e,dynamic,-4.18387,-14.2431,-0.809199,0.675,1.039,2.0,-1.95534,14.8669,1.5708,-1.8565
pedestrian,947c1de5-94eb-45f2-907f-8aa5d42e957a,dynamic,-18.1963,-12.5398,-0.557021,0.481,0.414,2.0,2.52291,22.1057,1.5708,-2.5382
car,9592759e-948f-4ec5-93f5-ce8571acfa1e,dynamic,24.9365,-27.5913,-0.802583,2.146,4.677,1.675,-0.0699816,37.1988,1.5708,-0.8359
pedestrian,9bd8507d-e7a8-4d3b-acfc-74aa0ba60b60,dynamic,-17.3026,-9.4541,-0.767639,0.359,0.477,1.677,-0.279298,19.7319,1.5708,-2.6415
pedestrian,a52c885c-a171-44a2-a646-7ddadc80cff1,dynamic,-17.6793,-9.37893,-0.690751,0.323,0.408,1.821,-0.279298,20.025,1.5708,-2.6538
pedestrian,a787749c-849a-45ee-a82f-debddd17286f,dynamic,3.32971,-19.1327,-0.485078,0.751,1.082,2.0,-1.65992,19.4263,1.5708,-1.3985
pedestrian,ae14ffd4-9aa4-4e2e-8a6f-ee987bc3805a,dynamic,25.5325,-19.8407,-0.736055,0.815,0.806,2.0,-1.58001,32.3435,1.5708,-0.6606
cyclist,b1e6b48a-8920-4b64-a9a2-9801de310ae8,dynamic,-17.7238,-16.7618,-0.554562,0.716,1.479,2.0,-1.44634,24.4008,1.5708,-2.3841
pedestrian,b6503c03-7cc2-4be9-8544-d12bcbb8b3ea,dynamic,25.7092,-15.8425,-0.827059,0.491,0.435,2.0,-1.6587,30.2098,1.5708,-0.5523
pedestrian,bbeebb0a-d727-4c11-a653-27c49a92a2d6,dynamic,-18.3155,-11.608,-0.770729,0.653,0.63,1.532,-0.0341944,21.6979,1.5708,-2.5767
pedestrian,bc451ccc-b2c9-42bd-bb1d-51e1e3720286,dynamic,0.300189,-13.0748,-0.724679,0.619,0.724,2.0,-1.6915,13.0983,1.5708,-1.5478
pedestrian,be2853a9-6cde-4c38-a991-a36119af46c7,dynamic,-19.118,-11.6571,-0.548074,0.449,0.52,2.0,-0.0404789,22.3984,1.5708,-2.594
pedestrian,c149c956-474c-465b-b8cc-d4b5296fe9ae,dynamic,-21.4166,-9.12415,-0.559789,0.427,0.503,2.0,-0.0923269,23.2859,1.5708,-2.7388
