label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,01b47984-fbbd-4e80-9831-86f3cf7666be,static,-17.9971,-2.44843,-1.95286,2.212,5.01,1.786,-1.61683,18.2676,1.5708,-3.0064
pedestrian,039028ad-5ab2-4b71-9981-8e885a997d6b,static,-5.55137,-13.868,-0.753437,0.786,0.762,1.766,2.55083,14.9568,1.5708,-1.9516
pedestrian,14ddaf70-21c6-4198-ac47-b423813e2b5f,static,-8.04992,-20.9438,-0.587687,0.636,0.584,1.865,-3.04656,22.4453,1.5708,-1.9377
car,28b8822b-5252-4104-98a1-f28662c7256d,static,11.9371,-27.5995,-0.887352,1.891,4.391,1.48,-0.028874,30.0835,1.5708,-1.1626
car,30f5cec1-426d-46c5-ae6f-3fd09552f780,static,-0.679054,-15.3508,-0.665288,2.011,4.186,2.057,3.13597,15.3802,1.5708,-1.615
car,31bac08f-8bbb-4b27-a4b4-f8ebbf63cb9d,static,2.89791,-15.2695,-0.720907,2.116,4.431,1.788,-3.12838,15.5588,1.5708,-1.3832
car,3aa16f30-022f-4c2d-a29d-9d6f4976e583,static,12.4037,-13.4448,-1.00347,1.939,4.715,1.558,-0.0622595,18.32,1.5708,-0.8257
car,3f09d63a-c253-4903-a9be-7b6661ef43ea,static,22.2706,-4.10018,-0.582926,1.887,4.241,1.541,-1.61683,22.6524,1.5708,-0.1821
pedestrian,49981442-7707-4e0d-b864-afecc436f35d,static,-3.59848,-14.8567,-0.826181,0.725,0.609,1.524,-0.264872,15.3086,1.5708,-1.8084
other vehicle,4a0b5fe7-d753-4063-bdae-c8d4eb163e9f,static,-18.7195,-17.1987,-0.339936,2.747,17.216,3.61,-0.819058,25.423,1.5708,-2.3985
pedestrian,5063c774-871c-4f40-b5a1-7f0e2eff95c0,static,15.2569,-15.8048,-0.551726,0.743,0.647,1.862,2.96763,21.9743,1.5708,-0.803
pedestrian,6606ac05-4301-4220-973f-6ce8d4d5b013,static,-19.3979,-3.86532,-1.92191,0.693,0.618,1.746,1.98853,19.8724,1.5708,-2.9449
pedestrian,67550685-1f28-4077-b88a-3b428d1ef59e,static,-3.86771,-14.1497,-0.728461,0.744,0.757,1.817,-0.388153,14.6869,1.5708,-1.8376
pedestrian,70a5d7e2-6cd7-402b-a7e2-49bb7c0f1bf9,static,-4.94846,-13.2682,-0.84244,0.577,0.684,1.649,2.56683,14.186,1.5708,-1.9278
pedestrian,728b8cd0-80bb-4e47-9d72-8db9a06acccc,static,-15.1604,-5.30004,-1.54536,0.672,0.669,1.669,0.557947,16.1343,1.5708,-2.8053
pedestrian,772e71b9-8279-4e15-b5bb-da81585bd2c4,static,15.2826,-10.2923,-0.783102,0.599,0.657,1.592,-0.0433815,18.4419,1.5708,-0.5927
car,77a7e406-5ab5-44a8-8c9b-976f90a1319d,static,-1.73144,-35.0796,-0.445918,1.962,4.612,2.011,-3.12747,35.1251,1.5708,-1.6201
pedestrian,78ba5cd1-3f89-4974-a5e0-cfe5343ea01c,static,-8.43954,-18.0983,-0.78448,0.483,0.35,1.345,0.503097,19.9847,1.5708,-2.0071
other vehicle,804594ee-2116-4738-8ba8-462d706f06a5,static,-32.0174,-34.5313,-0.555445,3.359,18.432,3.779,-0.818533,47.0939,1.5708,-2.3184
pedestrian,8423c2d6-3749-419c-a608-e88ae7eb6d61,static,-5.35248,-12.3644,-0.952393,0.616,0.578,1.501,2.48346,13.5068,1.5708,-1.9793
pedestrian,851a29ac-1826-43c2-847d-55e6c03dfafe,static,-18.2499,-5.0977,-1.65221,0.713,0.512,1.89,1.59573,19.0204,1.5708,-2.8692
pedestrian,89f7098a-1c6a-4048-b45b-f45c02e7b381,static,-7.16847,-20.7875,-0.638605,0.759,0.567,1.683,2.8589,21.9981,1.5708,-1.9029
truck,8fc762e4-524d-474c-9ebf-f9659586893d,static,12.0911,-20.6674,-0.786101,2.267,6.046,1.954,-0.046353,23.9573,1.5708,-1.0415
pedestrian,997016ce-0e38-49ef-bcb6-850de6beeb80,static,-3.91996,-10.2115,-1.04595,0.562,0.495,1.397,1.35557,10.9879,1.5708,-1.9373
