label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0b143288-1290-4446-8d29-0fa349a11a43,dynamic,-31.5908,-5.85328,-1.83894,0.778,0.654,1.733,-1.60947,32.1811,1.5708,-2.9584
car,15e52b93-54e6-411f-9214-df889937dcc6,dynamic,-15.4881,-27.4485,-1.04869,1.9,4.502,1.649,3.08517,31.5341,1.5708,-2.0845
car,30f5cec1-426d-46c5-ae6f-3fd09552f780,dynamic,-14.9101,-15.1439,-0.913607,2.011,4.186,2.057,3.13535,21.2717,1.5708,-2.3484
car,31bac08f-8bbb-4b27-a4b4-f8ebbf63cb9d,dynamic,-12.7943,-51.3244,-0.780388,2.116,4.431,1.788,3.1037,52.9008,1.5708,-1.8151
car,3aa16f30-022f-4c2d-a29d-9d6f4976e583,dynamic,-1.84907,-13.2224,-1.19885,1.939,4.715,1.558,-0.0628906,13.4048,1.5708,-1.7097
car,3f09d63a-c253-4903-a9be-7b6661ef43ea,dynamic,8.00125,-3.87148,-0.659539,1.887,4.241,1.541,-1.61732,8.9131,1.5708,-0.4507
car,47f91077-ec24-42fa-94a5-6ddcafd7d934,dynamic,-15.8879,-41.465,-1.17457,1.777,4.224,1.562,3.13762,44.4202,1.5708,-1.9367
cyclist,491120bc-939e-4af1-8c4b-adfba5bd2aac,dynamic,-8.43199,-13.8515,-0.911738,0.656,1.845,1.722,0.143203,16.2417,1.5708,-2.1176
pedestrian,49981442-7707-4e0d-b864-afecc436f35d,dynamic,-13.2895,-10.8245,-1.13006,0.725,0.609,1.524,-1.17153,17.1772,1.5708,-2.4581
other vehicle,4a0b5fe7-d753-4063-bdae-c8d4eb163e9f,dynamic,-32.9252,-17.0051,-0.650929,2.747,17.216,3.61,-0.819735,37.063,1.5708,-2.6649
pedestrian,67550685-1f28-4077-b88a-3b428d1ef59e,dynamic,-13.2528,-10.1766,-1.06626,0.744,0.757,1.817,-0.989999,16.7433,1.5708,-2.4867
car,6c1f3e43-2a8f-4955-804a-40a21301e7cf,dynamic,-6.9519,-0.073331,-1.04309,2.314,5.328,2.021,-1.57026,7.0301,1.5708,-3.131
pedestrian,70a5d7e2-6cd7-402b-a7e2-49bb7c0f1bf9,dynamic,-19.6073,-14.0728,-1.02358,0.577,0.684,1.649,2.6519,24.1565,1.5708,-2.5191
pedestrian,728b8cd0-80bb-4e47-9d72-8db9a06acccc,dynamic,-30.8091,-3.93614,-1.82221,0.672,0.669,1.669,1.48392,31.1129,1.5708,-3.0145
pedestrian,772e71b9-8279-4e15-b5bb-da81585bd2c4,dynamic,1.59304,-4.99068,-1.11633,0.599,0.657,1.592,-0.044008,5.3564,1.5708,-1.2618
car,77a7e406-5ab5-44a8-8c9b-976f90a1319d,dynamic,-15.9461,-34.8754,-0.859196,1.962,4.612,2.011,-3.12808,38.3577,1.5708,-1.9996
other vehicle,804594ee-2116-4738-8ba8-462d706f06a5,dynamic,-46.2151,-34.3415,-1.04199,3.359,18.432,3.779,-0.819211,57.587,1.5708,-2.5025
