label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,00d10237-6648-4b16-a2b3-6cd58b924775,dynamic,10.7067,-15.0476,-0.97373,0.74,0.811,1.794,3.09677,18.4936,1.5708,-0.9524
car,01b47984-fbbd-4e80-9831-86f3cf7666be,dynamic,-2.6572,-3.26029,-1.02614,2.212,5.01,1.786,-1.57007,4.3293,1.5708,-2.2546
pedestrian,039028ad-5ab2-4b71-9981-8e885a997d6b,dynamic,22.1132,-9.11738,-1.53072,0.786,0.762,1.766,1.77449,23.968,1.5708,-0.3911
pedestrian,0f7acd50-14df-4e80-8320-e1677f5d9b43,dynamic,-12.6264,-22.2833,-0.338068,0.637,0.451,1.757,-2.89372,25.6142,1.5708,-2.0863
pedestrian,13e10cec-8263-4e9e-9339-954e310bd561,dynamic,11.6357,-14.8006,-1.09732,0.66,0.703,1.599,3.09677,18.8587,1.5708,-0.9045
other vehicle,209438f2-b78b-45c8-9e75-7526fdf9c7db,dynamic,7.08405,-16.3839,-1.20915,0.384,1.699,1.091,2.27838,17.8907,1.5708,-1.1627
car,30f5cec1-426d-46c5-ae6f-3fd09552f780,dynamic,15.2508,-15.3489,-1.17466,2.011,4.186,2.057,-3.10159,21.6692,1.5708,-0.7886
car,31bac08f-8bbb-4b27-a4b4-f8ebbf63cb9d,dynamic,9.57291,-0.74332,-0.930828,2.116,4.431,1.788,-1.84164,9.6467,1.5708,-0.0775
car,3aa16f30-022f-4c2d-a29d-9d6f4976e583,dynamic,28.16,-12.8042,-2.24705,1.939,4.715,1.558,-0.0165449,31.0158,1.5708,-0.4268
other vehicle,4a0b5fe7-d753-4063-bdae-c8d4eb163e9f,dynamic,-2.61587,-18.0657,0.191808,2.747,17.216,3.61,-0.772103,18.2551,1.5708,-1.7146
pedestrian,5b2828a5-a3ce-48c2-9b25-410e05dc1010,dynamic,-23.6926,-11.5965,-0.149903,0.706,0.546,1.626,2.43075,26.3788,1.5708,-2.6864
pedestrian,6606ac05-4301-4220-973f-6ce8d4d5b013,dynamic,0.00527848,-5.19233,-0.869662,0.693,0.618,1.746,0.0690184,5.2647,1.5708,-1.5698
pedestrian,6af3243c-cab0-4520-b14a-16762a56160e,dynamic,22.5823,-10.1538,-1.56568,0.623,0.689,1.697,-1.47582,24.8095,1.5708,-0.4226
car,6c1f3e43-2a8f-4955-804a-40a21301e7cf,dynamic,-53.8376,-0.25148,-1.3769,2.314,5.328,2.021,-1.5753,53.8558,1.5708,-3.1369
pedestrian,70a5d7e2-6cd7-402b-a7e2-49bb7c0f1bf9,dynamic,24.092,-8.28857,-1.65829,0.577,0.684,1.649,1.78871,25.5318,1.5708,-0.3314
pedestrian,723439d3-87d9-4614-ac0e-18c8dae813b1,dynamic,-13.5496,-5.86584,-1.14793,0.63,0.571,1.825,1.57938,14.8094,1.5708,-2.733
pedestrian,728b8cd0-80bb-4e47-9d72-8db9a06acccc,dynamic,1.37373,-6.54775,-0.879561,0.672,0.669,1.669,2.06772,6.7479,1.5708,-1.364
pedestrian,76b0ded9-af0e-4b3a-aa6a-04c43d0b63ea,dynamic,-20.2584,-22.8071,0.190324,0.688,0.472,1.67,1.81273,30.5058,1.5708,-2.2971
other vehicle,804594ee-2116-4738-8ba8-462d706f06a5,dynamic,-15.0967,-36.0015,0.261451,3.359,18.432,3.779,-0.771579,39.0396,1.5708,-1.9679
pedestrian,8423c2d6-3749-419c-a608-e88ae7eb6d61,dynamic,24.5765,-7.2709,-1.76096,0.616,0.578,1.501,1.7592,25.6899,1.5708,-0.2876
pedestrian,851a29ac-1826-43c2-847d-55e6c03dfafe,dynamic,0.345066,-5.76051,-0.787158,0.713,0.512,1.89,-0.736846,5.8243,1.5708,-1.511
pedestrian,89f7098a-1c6a-4048-b45b-f45c02e7b381,dynamic,9.56482,-20.5532,-0.94266,0.759,0.567,1.683,2.78423,22.6894,1.5708,-1.1352
pedestrian,8bd17cd2-588f-4f69-ba17-347ef1f0fe2f,dynamic,-19.2874,-23.2016,0.211969,0.643,0.68,1.848,1.71447,30.1722,1.5708,-2.2643
truck,8fc762e4-524d-474c-9ebf-f9659586893d,dynamic,28.2013,-20.038,-2.23179,2.267,6.046,1.954,-0.000662355,34.6672,1.5708,-0.6178
pedestrian,979de9fa-bf2b-4ed1-9e98-1d744107c13e,dynamic,8.04278,-23.9795,-1.0975,0.421,0.402,1.367,-1.86381,25.3161,1.5708,-1.2472
car,a43482a3-4d5f-4e97-9f89-11b30f5f910d,dynamic,-14.2982,-3.43408,-1.13286,1.852,4.864,1.848,-1.55261,14.7484,1.5708,-2.9059
pedestrian,b7d25491-c01c-404f-ba52-490b96dabcad,dynamic,-4.28366,-5.47693,-0.906696,0.619,0.623,1.65,-1.01941,7.012,1.5708,-2.2345
car,ba5986f3-d19e-4a31-85db-f5ddb8dce0c5,dynamic,15.0023,-21.186,-1.38597,2.062,4.208,1.811,3.11178,25.9969,1.5708,-0.9546
car,bd4b24ee-fc4e-40ed-9431-235229264632,dynamic,-27.4403,-3.35333,-1.1458,2.203,5.0,2.174,-1.57007,27.6682,1.5708,-3.02
car,c5f93e56-3a91-4a7e-acd7-db7287ae82e9,dynamic,48.906,-0.570243,-1.40756,2.149,4.625,1.788,-1.49624,48.9296,1.5708,-0.0117
pedestrian,cc357968-7941-4d49-9b73-466fa11460d6,dynamic,-27.3749,-22.9194,0.64829,0.732,0.665,1.754,2.6004,35.7086,1.5708,-2.4446
pedestrian,d8ae14a5-0bfa-443f-ad30-17d37203761b,dynamic,-26.4838,-20.9168,0.683099,0.767,0.62,1.771,2.48416,33.7546,1.5708,-2.4731
pedestrian,e71a8a2f-255c-4d44-860e-748c09e6f33b,dynamic,26.2358,-7.76366,-1.77173,0.804,0.747,1.876,1.68565,27.4177,1.5708,-0.2877
car,e76f7f25-49d5-4cb2-b636-974553b940c4,dynamic,-8.04121,-3.27951,-1.23805,1.972,3.801,1.443,-1.58752,8.7721,1.5708,-2.7543
pedestrian,f07d9ba3-b016-4135-b5c0-98901982fe13,dynamic,-3.28173,-2.18328,-0.980476,0.758,0.649,1.986,2.76901,4.0617,1.5708,-2.5545
pedestrian,f19434ca-51d4-4ac7-b8fc-8020012939bf,dynamic,25.7264,-7.12892,-1.80599,0.734,0.819,1.727,1.75702,26.7569,1.5708,-0.2703
car,f5b5fb30-5750-436d-bcfe-8f8c8d70125d,dynamic,-21.7426,-3.58713,-1.19395,2.071,4.757,2.0,-1.57007,22.0688,1.5708,-2.9781
pedestrian,0c27d243-f87b-4cf3-af25-97ed028e0a66,dynamic,14.6507,10.6869,-0.954609,0.588,0.561,1.711,-1.57016,18.1594,1.5708,0.6302
pedestrian,12b233f2-9bdd-436a-8d1a-d8f8e92ff720,dynamic,-26.5372,9.56276,-1.13239,0.668,0.628,1.657,-1.56701,28.2303,1.5708,2.7957
pedestrian,19b17558-3a6b-4d11-90fa-c7c0989b140d,dynamic,5.42511,10.8626,-0.749837,0.635,0.937,1.725,-1.50034,12.1651,1.5708,1.1076
pedestrian,1ad2f7cb-91ed-4a80-95cc-e364f43e6a91,dynamic,10.9945,9.63849,-0.661581,0.579,0.468,1.674,-3.06276,14.6362,1.5708,0.7198
pedestrian,1c1b48ae-b433-4d34-90e4-21efc82402bc,dynamic,15.4827,12.5026,-1.06023,0.602,0.479,1.609,-2.71894,19.9287,1.5708,0.6793
car,1cc855a0-381a-4987-9f7a-663b595644ed,dynamic,-39.3972,7.23054,-1.39717,1.996,4.886,1.605,1.56062,40.0796,1.5708,2.9601
pedestrian,2a6f99cd-bf2c-43f9-8a0a-37e9c1c70649,dynamic,-26.3146,10.0596,-1.02584,0.757,0.615,1.809,-1.56701,28.1905,1.5708,2.7765
car,2bb234af-164e-4bb8-a64d-ab07b6881697,dynamic,21.1201,17.2255,-1.81156,2.02,4.415,1.615,-3.11093,27.3141,1.5708,0.6842
pedestrian,321b75ec-84d0-40fb-a502-3d040268f425,dynamic,12.4776,11.8684,-0.703015,0.704,0.579,1.76,-2.34776,17.235,1.5708,0.7604
car,3773304d-7a03-4b56-9a98-e3b1f0d7f612,dynamic,20.6383,6.08887,-1.41125,1.921,4.305,1.675,-0.933285,21.564,1.5708,0.2869
pedestrian,5d2c2d41-8b37-48f6-a3d7-1a30f190180e,dynamic,29.0973,12.7741,-1.99698,0.637,0.569,1.612,2.52875,31.8405,1.5708,0.4137
pedestrian,75d5d292-254e-44fd-8323-d1401469babc,dynamic,11.4584,9.64671,-0.834113,0.548,0.482,1.367,-3.02786,15.0017,1.5708,0.6998
pedestrian,7a377218-7882-408b-bc6d-e71dc99448d3,dynamic,14.8569,11.6048,-0.848863,0.673,0.747,1.915,-2.07877,18.8711,1.5708,0.6631
pedestrian,971b3145-1bb5-402c-97b1-f7f0f36692cf,dynamic,29.6234,12.4696,-1.95468,0.711,0.614,1.683,1.96012,32.2003,1.5708,0.3984
pedestrian,ae3ebcf1-0c2b-4687-aec9-99cc83afe290,dynamic,12.26,11.3449,-0.680591,0.719,0.852,1.781,-2.53009,16.7176,1.5708,0.7467
pedestrian,ca7c03cd-9f28-4209-987a-3b7c47c5bbc1,dynamic,29.5378,11.9051,-2.04665,0.566,0.551,1.56,0.598762,31.9124,1.5708,0.3831
pedestrian,d8d1024b-c4a5-4876-9864-1a6d7591d05e,dynamic,10.4546,9.53215,-0.746912,0.633,0.45,1.582,2.80154,14.1675,1.5708,0.7393
other vehicle,dd4bece6-1f77-49c5-8f26-0f4a98414329,dynamic,47.0218,4.20294,-0.873114,2.965,23.672,4.102,1.58572,47.2173,1.5708,0.0891
pedestrian,ec0dfa8e-333b-437c-9333-67910bc457a5,dynamic,14.6668,11.1886,-1.02731,0.501,0.47,1.591,-1.68419,18.4758,1.5708,0.6517
