label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,00d10237-6648-4b16-a2b3-6cd58b924775,dynamic,2.69003,-27.5522,-0.87195,0.74,0.811,1.794,-3.14017,27.6969,1.5708,-1.4735
car,01b47984-fbbd-4e80-9831-86f3cf7666be,dynamic,-9.97624,-3.07681,-1.01924,2.212,5.01,1.786,-1.57409,10.4896,1.5708,-2.8424
pedestrian,039028ad-5ab2-4b71-9981-8e885a997d6b,dynamic,4.27429,-12.6282,-0.974768,0.786,0.762,1.766,2.59338,13.3675,1.5708,-1.2444
pedestrian,0d1de2b7-ae1b-4f23-bb38-b927fd261d98,dynamic,4.74695,-35.176,-1.03867,0.712,0.497,1.766,3.07871,35.51,1.5708,-1.4367
pedestrian,0f7acd50-14df-4e80-8320-e1677f5d9b43,dynamic,-19.7472,-21.5182,0.0157171,0.637,0.451,1.757,-0.803359,29.2059,1.5708,-2.3133
pedestrian,13e10cec-8263-4e9e-9339-954e310bd561,dynamic,3.11349,-26.9267,-0.997969,0.66,0.703,1.599,3.13508,27.1245,1.5708,-1.4557
pedestrian,14ddaf70-21c6-4198-ac47-b423813e2b5f,dynamic,1.09602,-21.381,-0.67229,0.636,0.584,1.865,0.0651262,21.4196,1.5708,-1.5196
other vehicle,209438f2-b78b-45c8-9e75-7526fdf9c7db,dynamic,-0.287483,-16.2397,-1.11239,0.384,1.699,1.091,2.27432,16.2803,1.5708,-1.5885
car,26dcda1b-842f-4b39-a3b4-deae56441556,dynamic,60.2895,-3.24938,-0.58951,1.965,4.548,2.467,-1.60864,60.3799,1.5708,-0.0538
car,28b8822b-5252-4104-98a1-f28662c7256d,dynamic,20.9464,-26.9204,-2.44134,1.891,4.391,1.48,0.0126888,34.1968,1.5708,-0.9096
car,30f5cec1-426d-46c5-ae6f-3fd09552f780,dynamic,7.88487,-15.237,-1.13726,2.011,4.186,2.057,-3.10569,17.1939,1.5708,-1.0933
car,31bac08f-8bbb-4b27-a4b4-f8ebbf63cb9d,dynamic,9.44068,-4.47793,-1.30488,2.116,4.431,1.788,-2.26456,10.53,1.5708,-0.4429
car,3aa16f30-022f-4c2d-a29d-9d6f4976e583,dynamic,20.8001,-12.7568,-2.31271,1.939,4.715,1.558,-0.0206475,24.5098,1.5708,-0.5501
car,3f09d63a-c253-4903-a9be-7b6661ef43ea,dynamic,30.2502,-2.9962,-2.35418,1.887,4.241,1.541,-1.57409,30.4892,1.5708,-0.0987
pedestrian,49981442-7707-4e0d-b864-afecc436f35d,dynamic,3.85881,-18.9432,-0.959683,0.725,0.609,1.524,-0.0191811,19.356,1.5708,-1.3698
other vehicle,4a0b5fe7-d753-4063-bdae-c8d4eb163e9f,dynamic,-9.98357,-17.8669,0.365716,2.747,17.216,3.61,-0.776167,20.4703,1.5708,-2.0804
pedestrian,64eb7934-f955-41a3-b08f-44a29a410f4a,dynamic,-24.0062,-6.49222,-0.830719,0.761,0.505,2.0,1.57536,24.8825,1.5708,-2.8775
pedestrian,6606ac05-4301-4220-973f-6ce8d4d5b013,dynamic,-9.91112,-4.70156,-0.869317,0.693,0.618,1.746,1.66445,11.0041,1.5708,-2.6987
pedestrian,67550685-1f28-4077-b88a-3b428d1ef59e,dynamic,3.19731,-18.9435,-0.773723,0.744,0.757,1.817,-0.0946465,19.227,1.5708,-1.4036
pedestrian,70a5d7e2-6cd7-402b-a7e2-49bb7c0f1bf9,dynamic,5.77496,-11.8148,-1.17418,0.577,0.684,1.649,2.00843,13.203,1.5708,-1.1162
pedestrian,728b8cd0-80bb-4e47-9d72-8db9a06acccc,dynamic,-6.21629,-6.74198,-0.810553,0.672,0.669,1.669,1.62737,9.2062,1.5708,-2.3156
pedestrian,78ba5cd1-3f89-4974-a5e0-cfe5343ea01c,dynamic,0.190753,-18.3203,-0.850351,0.483,0.35,1.345,0.544343,18.341,1.5708,-1.5604
pedestrian,8423c2d6-3749-419c-a608-e88ae7eb6d61,dynamic,5.79571,-10.586,-1.27423,0.616,0.578,1.501,2.1672,12.1358,1.5708,-1.0699
pedestrian,851a29ac-1826-43c2-847d-55e6c03dfafe,dynamic,-8.23741,-5.81807,-0.769253,0.713,0.512,1.89,1.62912,10.1142,1.5708,-2.5267
pedestrian,89f7098a-1c6a-4048-b45b-f45c02e7b381,dynamic,1.50453,-20.6459,-0.723409,0.759,0.567,1.683,-3.07877,20.7133,1.5708,-1.4981
pedestrian,8c29ac37-2655-4472-afa1-b428e0cbf578,dynamic,-19.5452,-22.3563,-0.0547494,0.568,0.443,1.366,-0.887684,29.6955,1.5708,-2.2892
truck,8fc762e4-524d-474c-9ebf-f9659586893d,dynamic,20.8124,-19.9902,-2.21629,2.267,6.046,1.954,-0.00476472,28.9426,1.5708,-0.7653
pedestrian,997016ce-0e38-49ef-bcb6-850de6beeb80,dynamic,7.90781,-11.0604,-1.44943,0.562,0.495,1.397,1.28632,13.6736,1.5708,-0.9501
car,a43482a3-4d5f-4e97-9f89-11b30f5f910d,dynamic,-21.61,-3.20575,-1.04697,1.852,4.864,1.848,-1.55663,21.8716,1.5708,-2.9943
pedestrian,afa1d25e-8070-4cfb-b3d0-61fefc41cd8f,dynamic,4.68948,-15.5054,-0.900205,0.748,0.886,1.918,-0.111231,16.224,1.5708,-1.2771
car,ba5986f3-d19e-4a31-85db-f5ddb8dce0c5,dynamic,7.61262,-21.0753,-1.28125,2.062,4.208,1.811,3.10768,22.4446,1.5708,-1.2242
car,bd4b24ee-fc4e-40ed-9431-235229264632,dynamic,-34.7505,-3.072,-0.973775,2.203,5.0,2.174,-1.57409,34.8996,1.5708,-3.0534
truck,c5545103-f8d7-423f-8c71-a352cd3786ed,dynamic,39.9617,-3.36448,-1.88029,1.793,4.318,1.656,-1.57409,40.1471,1.5708,-0.084
car,c5f93e56-3a91-4a7e-acd7-db7287ae82e9,dynamic,38.5289,-0.753742,-1.91084,2.149,4.625,1.788,-1.03951,38.5836,1.5708,-0.0196
pedestrian,db1feb2a-465f-4cde-b2ac-7e945529326e,dynamic,-25.7563,-16.3728,0.201726,0.81,0.62,1.941,-2.30789,30.5204,1.5708,-2.5753
pedestrian,ddb8f41c-ed47-4d29-9748-c743e08841d0,dynamic,5.8248,-12.3763,-1.3988,0.477,0.451,1.185,1.57379,13.7498,1.5708,-1.1309
pedestrian,e71a8a2f-255c-4d44-860e-748c09e6f33b,dynamic,7.57027,-9.60446,-1.22236,0.804,0.747,1.876,1.24981,12.2902,1.5708,-0.9033
