label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,00d10237-6648-4b16-a2b3-6cd58b924775,dynamic,8.19816,-17.3405,-0.772368,0.74,0.811,1.794,-3.13441,19.1963,1.5708,-1.1292
car,01b47984-fbbd-4e80-9831-86f3cf7666be,dynamic,-4.91559,-3.22444,-1.01102,2.212,5.01,1.786,-1.56718,5.9651,1.5708,-2.561
pedestrian,039028ad-5ab2-4b71-9981-8e885a997d6b,dynamic,17.3344,-9.90063,-1.37702,0.786,0.762,1.766,1.56629,20.01,1.5708,-0.5189
pedestrian,13e10cec-8263-4e9e-9339-954e310bd561,dynamic,8.8026,-17.0643,-0.927297,0.66,0.703,1.599,3.09964,19.2233,1.5708,-1.0946
pedestrian,14ddaf70-21c6-4198-ac47-b423813e2b5f,dynamic,7.21411,-23.0033,-0.78353,0.636,0.584,1.865,0.404784,24.1207,1.5708,-1.2669
other vehicle,209438f2-b78b-45c8-9e75-7526fdf9c7db,dynamic,4.87782,-16.3145,-1.08977,0.384,1.699,1.091,2.28126,17.0629,1.5708,-1.2803
car,30f5cec1-426d-46c5-ae6f-3fd09552f780,dynamic,13.0424,-15.2482,-1.06844,2.011,4.186,2.057,-3.09872,20.0936,1.5708,-0.8632
car,31bac08f-8bbb-4b27-a4b4-f8ebbf63cb9d,dynamic,9.13754,-1.36638,-0.958998,2.116,4.431,1.788,-1.91555,9.2888,1.5708,-0.1484
car,3aa16f30-022f-4c2d-a29d-9d6f4976e583,dynamic,25.9428,-12.6625,-2.16999,1.939,4.715,1.558,-0.0136867,28.9496,1.5708,-0.4541
other vehicle,4a0b5fe7-d753-4063-bdae-c8d4eb163e9f,dynamic,-4.81624,-18.02,0.330743,2.747,17.216,3.61,-0.769226,18.6555,1.5708,-1.832
pedestrian,6606ac05-4301-4220-973f-6ce8d4d5b013,dynamic,-2.42992,-5.20998,-0.838907,0.693,0.618,1.746,0.0711394,5.8097,1.5708,-2.0072
car,6c1f3e43-2a8f-4955-804a-40a21301e7cf,dynamic,-46.9065,-0.321001,-1.30012,2.314,5.328,2.021,-1.57241,46.9256,1.5708,-3.1347
pedestrian,70a5d7e2-6cd7-402b-a7e2-49bb7c0f1bf9,dynamic,19.5551,-9.33357,-1.54586,0.577,0.684,1.649,1.52101,21.7234,1.5708,-0.4453
pedestrian,723439d3-87d9-4614-ac0e-18c8dae813b1,dynamic,-17.2852,-5.82678,-1.10671,0.63,0.571,1.825,1.58227,18.2744,1.5708,-2.8165
pedestrian,728b8cd0-80bb-4e47-9d72-8db9a06acccc,dynamic,-1.30354,-6.63637,-0.81382,0.672,0.669,1.669,1.91353,6.812,1.5708,-1.7648
pedestrian,78ba5cd1-3f89-4974-a5e0-cfe5343ea01c,dynamic,5.41207,-18.371,-0.854652,0.483,0.35,1.345,0.63855,19.1707,1.5708,-1.2843
other vehicle,804594ee-2116-4738-8ba8-462d706f06a5,dynamic,-17.2318,-35.9992,0.558638,3.359,18.432,3.779,-0.768702,39.9148,1.5708,-2.0172
pedestrian,8423c2d6-3749-419c-a608-e88ae7eb6d61,dynamic,19.8521,-8.04913,-1.6167,0.616,0.578,1.501,1.76209,21.4827,1.5708,-0.3852
pedestrian,851a29ac-1826-43c2-847d-55e6c03dfafe,dynamic,-1.71338,-5.71642,-0.754019,0.713,0.512,1.89,0.208494,6.0151,1.5708,-1.862
pedestrian,89f7098a-1c6a-4048-b45b-f45c02e7b381,dynamic,7.47422,-20.7682,-0.793555,0.759,0.567,1.683,2.7871,22.0865,1.5708,-1.2253
pedestrian,8bd17cd2-588f-4f69-ba17-347ef1f0fe2f,dynamic,-23.3387,-23.385,0.491595,0.643,0.68,1.848,1.71736,33.0423,1.5708,-2.3552
truck,8fc762e4-524d-474c-9ebf-f9659586893d,dynamic,26.0112,-19.8964,-2.09403,2.267,6.046,1.954,0.00219574,32.8152,1.5708,-0.653
car,a43482a3-4d5f-4e97-9f89-11b30f5f910d,dynamic,-16.5517,-3.43921,-1.10479,1.852,4.864,1.848,-1.54972,16.9413,1.5708,-2.9367
pedestrian,b7d25491-c01c-404f-ba52-490b96dabcad,dynamic,-6.52353,-5.46508,-0.883692,0.619,0.623,1.65,-1.08635,8.556,1.5708,-2.4443
car,ba5986f3-d19e-4a31-85db-f5ddb8dce0c5,dynamic,12.8155,-21.0881,-1.23093,2.062,4.208,1.811,3.11465,24.7075,1.5708,-1.0247
car,bd4b24ee-fc4e-40ed-9431-235229264632,dynamic,-29.6937,-3.40326,-1.10511,2.203,5.0,2.174,-1.56718,29.9085,1.5708,-3.0275
truck,c5545103-f8d7-423f-8c71-a352cd3786ed,dynamic,45.0265,-3.11856,-1.61386,1.793,4.318,1.656,-1.56718,45.1632,1.5708,-0.0692
car,c5f93e56-3a91-4a7e-acd7-db7287ae82e9,dynamic,46.481,-0.44938,-1.42782,2.149,4.625,1.788,-1.49335,46.5051,1.5708,-0.0097
pedestrian,d8ae14a5-0bfa-443f-ad30-17d37203761b,dynamic,-29.788,-21.9132,0.838698,0.767,0.62,1.771,2.48703,36.9894,1.5708,-2.5073
pedestrian,e71a8a2f-255c-4d44-860e-748c09e6f33b,dynamic,21.7011,-8.12053,-1.55258,0.804,0.747,1.876,1.66309,23.2226,1.5708,-0.3581
car,e76f7f25-49d5-4cb2-b636-974553b940c4,dynamic,-10.2962,-3.26412,-1.2175,1.972,3.801,1.443,-1.58463,10.8696,1.5708,-2.8346
pedestrian,f07d9ba3-b016-4135-b5c0-98901982fe13,dynamic,-5.50985,-2.1592,-0.950689,0.758,0.649,1.986,2.84169,5.9937,1.5708,-2.7681
pedestrian,f19434ca-51d4-4ac7-b8fc-8020012939bf,dynamic,21.506,-7.57832,-1.58562,0.734,0.819,1.727,1.88025,22.8572,1.5708,-0.3388
car,f5b5fb30-5750-436d-bcfe-8f8c8d70125d,dynamic,-23.9954,-3.61811,-1.15715,2.071,4.757,2.0,-1.56718,24.2942,1.5708,-2.9919
pedestrian,0c27d243-f87b-4cf3-af25-97ed028e0a66,dynamic,12.3959,10.8041,-1.03258,0.588,0.561,1.711,-1.56756,16.4758,1.5708,0.7169
pedestrian,12b233f2-9bdd-436a-8d1a-d8f8e92ff720,dynamic,-26.8744,9.57077,-1.15874,0.668,0.628,1.657,-1.56441,28.5513,1.5708,2.7995
