label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
truck,08754375-56e2-4b8c-b55a-dc84c90c5f6e,dynamic,10.2938,-3.63185,-0.905847,2.092,5.006,1.757,-1.60516,10.9532,1.5708,-0.3392
car,23084450-118d-4cb9-9c20-7afe8aa98c66,dynamic,34.8652,-6.20339,-0.545962,2.032,4.79,1.58,0.0651238,35.417,1.5708,-0.1761
car,726ed399-3a38-4289-9540-61717ed87aec,dynamic,7.07542,-0.283093,-1.12032,2.038,4.48,1.514,-1.58771,7.1692,1.5708,-0.04
truck,7dce119b-5661-488b-a730-8c8b7f979060,dynamic,-11.9799,-0.655889,-0.907441,2.202,5.531,2.195,-1.85666,12.0321,1.5708,-3.0869
truck,91d7cf48-9cb4-45b8-86e4-cb6577bd1ac5,dynamic,20.6449,-5.76313,-0.52409,2.039,4.867,1.879,-2.13906,21.4406,1.5708,-0.2722
car,f2cf215f-49ec-4307-b3da-5c67b844bef5,dynamic,14.9991,-0.301408,-0.856784,2.124,4.002,1.798,-1.57026,15.0266,1.5708,-0.0201
car,0d54f055-c65c-4895-ae17-311387d31413,dynamic,-30.3672,20.6454,-1.1928,2.3,5.0,1.804,3.00864,36.7399,1.5708,2.5445
car,13c3f6f2-b21e-428c-847e-53207fb809a2,dynamic,-17.3473,19.5982,-1.46009,2.011,4.657,1.43,-1.6226,26.2135,1.5708,2.2953
car,144cfce0-9e6c-4e0d-b120-7d6b9c91a60f,dynamic,-38.1897,20.0178,-1.51606,2.238,4.842,2.0,3.08998,43.1447,1.5708,2.6588
car,63d60128-1ec1-4ae5-a1f9-b61625349d70,dynamic,45.6205,2.38729,-0.624491,2.26,4.8,1.977,1.58549,45.6872,1.5708,0.0523
pedestrian,70fecdc4-bc8b-452b-9ac9-d3b0dd164dff,dynamic,-9.2239,13.1239,-1.43711,0.726,0.765,1.664,-1.62678,16.1054,1.5708,2.1834
car,74064381-9283-45f2-bbbd-7ffe7a25edf9,dynamic,30.5593,18.0566,-1.24696,1.966,4.9,1.481,3.12471,35.5171,1.5708,0.5337
car,99cf0df1-9450-4e72-b72d-9f873f364ffa,dynamic,53.8287,13.3649,-1.06943,1.967,4.529,1.748,0.217159,55.4734,1.5708,0.2434
car,d14f6633-dffc-4ed8-8357-08d470606764,dynamic,46.4651,5.53481,-0.902404,2.135,4.8,1.614,1.54151,46.8023,1.5708,0.1186
car,df61d84d-b424-4c01-962c-a7e7d66cb988,dynamic,27.3611,18.3047,-1.25996,2.004,4.92,1.613,-3.14103,32.9436,1.5708,0.5896
