label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,058173dd-67aa-4803-9f3d-94288799faa2,static,28.1323,-1.44265,-1.2528,1.926,4.499,1.826,3.10544,28.1971,1.5708,-0.0512
car,09cd78bc-0c95-4087-9e4a-658a8c7d228b,static,41.2573,-9.6,-1.5389,1.909,4.392,1.574,2.96589,42.3874,1.5708,-0.2286
car,0b6dc48f-98c9-4f34-8679-edd7f55b8cac,static,-22.6626,-26.2407,-0.677005,2.117,5.476,2.454,1.67738,34.6789,1.5708,-2.2832
car,1cf457a4-0986-49e0-b43c-97a32b8c5dd1,static,21.2772,-22.7925,-1.27775,2.025,4.549,1.508,-2.16543,31.2066,1.5708,-0.8198
other vehicle,258fdb62-e62d-4185-b683-da2f9562ad15,static,-1.21718,-17.6141,-1.46598,0.236,1.537,1.069,2.29188,17.7169,1.5708,-1.6398
truck,2d8aee98-6433-4ce2-87ee-6c024f4aa91d,static,-11.5607,-8.77233,-0.885719,2.645,5.732,2.478,1.78966,14.5392,1.5708,-2.4925
car,31a6d23f-2508-4d2f-a8bd-562aa2727340,static,34.1153,-14.4821,-1.37071,2.245,4.4,1.822,0.962721,37.0872,1.5708,-0.4015
truck,3a3de255-0a1a-46aa-9de7-12e230721c2c,static,-11.6002,-16.2079,-0.876303,2.176,5.572,1.935,2.46376,19.9507,1.5708,-2.192
car,409425c6-e5ea-400f-84de-790c99095949,static,-3.64881,-20.6576,-1.10089,1.753,2.847,1.697,-1.54802,21.0062,1.5708,-1.7456
truck,40f4cd37-39e9-450a-8780-f65b3f1547b7,static,-5.49317,-14.2935,-0.303591,2.798,6.699,3.086,-0.593197,15.3157,1.5708,-1.9377
car,496c1529-840a-47f7-a904-171aaea97e42,static,33.607,-5.41202,-1.43108,1.747,4.69,1.654,3.08241,34.0701,1.5708,-0.1597
car,c012cbde-a4a4-4c03-8217-0d45516ca47f,static,32.4896,-18.1632,-1.44665,1.929,4.603,1.427,0.982276,37.2501,1.5708,-0.5098
other vehicle,d23bf1b9-b389-463d-b309-652b4d31acc1,static,-2.3394,-17.5525,-1.42876,0.294,1.435,1.002,-0.913419,17.7653,1.5708,-1.7033
car,e72b201e-5603-422f-a878-cd773de7f888,static,28.2907,-10.7532,-1.51361,2.212,4.696,1.464,1.00968,30.3032,1.5708,-0.3632
car,0cd7528e-506f-43c0-8fdc-895a1cc4c06e,static,-45.6223,29.9493,-1.14687,1.876,3.66,1.489,1.01508,54.5864,1.5708,2.5607
car,12c60e61-795a-4bc1-872c-6feb48f02053,static,9.26051,23.1803,-1.14976,2.341,5.374,2.499,1.68918,24.9881,1.5708,1.1907
car,1c1b25f4-6514-4f8c-be1f-154d36f7f129,static,39.6492,13.8906,-1.49399,1.891,4.319,1.786,1.86378,42.0386,1.5708,0.337
truck,2dfe3044-05ac-4354-a27e-5ec096bd1787,static,24.118,23.4237,-1.27843,2.428,5.538,2.378,-1.43652,33.6449,1.5708,0.7708
truck,551eb1fb-f47b-427a-be7a-1234d673db42,static,8.32185,13.6807,-0.335398,3.046,9.88,3.577,2.56011,16.0165,1.5708,1.0243
car,59e5ae44-0845-45e3-b86b-758e677ef17b,static,-28.9018,14.9772,-0.812698,1.922,4.51,1.704,-2.10487,32.5621,1.5708,2.6635
car,60a13681-b21c-42c0-b5c8-fffba1f9d198,static,33.4181,18.735,-1.24402,2.534,5.817,2.554,1.52924,38.3317,1.5708,0.511
car,610a376f-eb5f-4faa-8d05-99a767e7f95e,static,31.2105,16.2089,-1.52263,2.212,4.718,1.839,1.57603,35.2015,1.5708,0.479
car,753548e3-9d3d-4725-a385-c0207de51465,static,22.8831,20.307,-1.57334,1.884,3.616,1.763,-1.49502,30.6347,1.5708,0.7258
car,75f0ba7e-54e6-4575-a3d4-9784ba328889,static,17.2789,11.5559,-1.48569,2.048,4.166,1.667,-1.36214,20.84,1.5708,0.5895
car,772559f2-84b8-4e8e-98c9-4432f453edd7,static,19.3151,14.8625,-1.30625,2.369,5.327,2.045,-1.3267,24.4064,1.5708,0.6558
car,7c487bab-99df-4d9d-812a-83ffbde9f38b,static,-20.6127,6.57423,-1.19702,1.956,4.473,1.681,-2.15322,21.6688,1.5708,2.8329
car,88e24929-3c6f-4d6c-a313-069a3f7f6f10,static,-14.2195,11.2034,-1.22296,1.95,4.458,1.528,1.03341,18.144,1.5708,2.4743
pedestrian,95af9caf-c373-48e0-b575-ab3b1de4d457,static,-1.46343,15.6279,-1.38611,0.851,0.884,1.718,-0.58393,15.7574,1.5708,1.6642
car,d2ffa0fa-fda8-4f63-a73b-da4f7ef1cb15,static,-26.5995,10.116,-1.23037,1.917,4.41,1.52,-2.06995,28.4847,1.5708,2.7782
truck,e4a4a293-e0f8-42b7-bebb-00a6bf8652d1,static,28.8014,31.2476,-1.24077,2.156,5.892,2.455,-1.4016,42.5144,1.5708,0.8261
truck,e9691f41-494b-429f-a1bc-84a5f2d12f9a,static,30.3223,13.7843,-1.39008,2.457,5.776,1.972,1.57638,33.3374,1.5708,0.4267
car,e990d0a6-8286-4c7f-809a-faf26ad12c2f,static,-31.7961,13.3806,-1.15309,2.012,4.331,1.479,-2.13576,34.5161,1.5708,2.7433
