label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,12932b3a-6bc5-48f5-a127-b7ad6aad63e7,dynamic,4.96874,-10.891,-0.745415,0.449,0.437,1.626,-2.14079,11.9941,1.5708,-1.1428
other vehicle,1b09c0f7-a99a-47e1-aec6-d1f16144ba7a,dynamic,31.1624,-0.276952,-0.00688828,2.928,9.174,3.281,-1.57095,31.1636,1.5708,-0.0089
car,34ed2c49-8443-43c9-a642-a50474b7e61a,dynamic,-11.4855,-3.83282,-1.28715,2.889,4.537,2.0,-1.59487,12.1764,1.5708,-2.8195
car,3d68ef19-f9d2-4736-ba6b-5356afd32a19,dynamic,-5.38336,-3.5041,-1.29729,1.892,3.854,1.526,-1.59121,6.553,1.5708,-2.5646
pedestrian,4e15f2fb-7fe1-4ca1-95c3-baf617c249fc,dynamic,-1.09428,-7.27231,-1.25863,0.44,0.42,1.55,-1.59156,7.4611,1.5708,-1.7201
pedestrian,5270f0ab-d44f-4ee8-8743-88fa035902ff,dynamic,5.82991,-11.6782,-0.646454,0.492,0.448,1.543,-2.4778,13.0685,1.5708,-1.1078
pedestrian,596236b6-38f2-408c-b71b-9842f84c58a5,dynamic,-3.51282,-7.74241,-1.09943,0.618,0.859,1.744,-1.49725,8.5728,1.5708,-1.9967
truck,6a805d85-5a7a-4dfd-98de-5ade9932b1f6,dynamic,-23.7401,-3.89921,-1.60433,2.173,5.747,1.888,-1.59348,24.1116,1.5708,-2.9788
pedestrian,6a82148b-eab0-4b20-ae34-c4b870ec6497,dynamic,5.08299,-10.0755,-0.729592,0.645,0.565,1.529,-2.48721,11.3086,1.5708,-1.1036
pedestrian,71b6cfc4-2eb2-4c7b-b588-01fb377c45ea,dynamic,2.77147,-7.05685,-0.973767,0.51,0.425,1.656,-1.59156,7.6438,1.5708,-1.1966
car,9693e6a9-48a2-4925-bb29-2496a40f5e2f,dynamic,-11.4754,-3.76367,-1.28649,2.012,4.669,1.861,-1.59121,12.1452,1.5708,-2.8247
truck,9a72961e-fa77-4ce0-96be-62c7526ddecf,dynamic,0.737926,-3.8211,-0.993156,2.256,5.478,1.887,-1.57374,4.0164,1.5708,-1.38
pedestrian,9b75b516-b9bc-47be-9967-d8b153c96d02,dynamic,-12.3959,-8.42585,-1.26977,0.671,0.638,1.781,-1.7166,15.0421,1.5708,-2.5446
pedestrian,a9ebcf8d-6e0e-4a00-85df-a02646b2d995,dynamic,-5.71484,-8.95867,-1.1606,0.54,0.432,1.615,1.55912,10.6894,1.5708,-2.1386
pedestrian,b5a44f3e-baac-44d9-a895-e2542a6fdff0,dynamic,-0.954381,-8.08794,-1.17886,0.532,0.489,1.516,-1.59156,8.2289,1.5708,-1.6883
car,c60f3dd6-040b-4d11-be9f-5c29fa22b268,dynamic,33.4811,-3.50345,-0.567058,2.108,4.361,1.578,-1.57584,33.6687,1.5708,-0.1043
pedestrian,d02b49d1-6702-477e-99ea-754da00efcfa,dynamic,-1.33981,-6.61592,-1.1189,0.726,0.58,1.774,-1.57741,6.8423,1.5708,-1.7706
pedestrian,d4404e39-8fb8-41ad-878b-fe7b890747a7,dynamic,3.32338,-7.69419,-0.906684,0.626,0.574,1.712,-1.59156,8.4302,1.5708,-1.1631
truck,e7524fd8-be55-4a4a-a4f5-bbbad9b33679,dynamic,19.6109,-3.5501,-0.595494,2.369,5.692,2.0,-1.57584,19.9385,1.5708,-0.1791
