label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,1e74b28e-7e90-46a4-8ad1-7203ba75426a,static,-1.1855,-2.80516,-1.1639,2.046,4.886,1.538,-1.56797,3.2602,1.5708,-1.9706
car,216fa037-08b3-4d3d-8939-7711e46bcd2f,static,15.4329,-15.9613,-0.615121,2.237,5.112,2.042,-0.0713407,22.2107,1.5708,-0.8022
car,2c2c63ca-c29e-435b-9c97-6ad57c116bd5,static,6.48079,-10.4367,-0.91006,2.249,4.979,1.697,3.10513,12.3188,1.5708,-1.0151
car,36fab43c-6fc6-40f8-9701-40002824bda0,static,-18.0828,-2.37307,-1.43824,2.084,4.468,1.605,-1.58544,18.2945,1.5708,-3.0111
car,696f3954-e693-4681-8f91-f7bd71873e5c,static,6.36672,-15.901,-0.845869,2.098,4.603,1.63,-3.12807,17.1491,1.5708,-1.1899
car,a6fbf577-2d56-41ef-a2c0-6e2080888921,static,14.5542,-24.0586,-0.465722,2.052,4.953,1.935,-0.0364608,28.1222,1.5708,-1.0267
car,bdea101a-39c1-4ff8-8e9d-7bbbf239d13e,static,-10.8307,-2.50716,-1.31583,2.065,4.663,1.534,-1.59994,11.1947,1.5708,-2.9141
truck,d5bbd1e1-c0b8-4e49-9a6e-62b29e3d113b,static,-34.6405,-1.9173,-1.69169,2.025,4.928,1.608,-1.56797,34.7347,1.5708,-3.0863
truck,e93f7651-ab39-4b3f-a681-b3ca2cb87761,static,23.3281,-3.5672,-0.803235,2.062,5.484,1.756,-1.61356,23.6129,1.5708,-0.1517
car,ea3d2f27-4459-4e7c-9b18-52167206361e,static,5.8804,-31.1402,-0.38751,2.39,5.414,2.337,3.09502,31.6929,1.5708,-1.3842
truck,ffdcc2f1-8b5e-45a5-8d03-db4f15426881,static,49.1433,-4.54626,-0.254827,2.511,5.583,2.517,-1.61356,49.3538,1.5708,-0.0922
truck,06e66f6d-e1ba-4265-b582-956c56e9708a,static,15.6759,33.1834,-0.75696,2.688,6.396,3.141,-0.0837949,36.7076,1.5708,1.1295
car,0ab06eb2-d41f-4cc5-8a1b-897228095417,static,15.7871,18.0719,-1.38769,1.867,4.498,1.617,-0.0489165,24.0365,1.5708,0.8528
truck,0c16316c-ffae-4793-92a0-97077a68e15e,static,-11.4484,4.49616,-1.28905,2.539,5.369,2.0,1.55313,12.367,1.5708,2.7674
car,48e55cfc-67bd-46c2-aa06-71765961f2dc,static,-33.8075,5.13125,-1.6283,2.177,5.023,1.864,1.57059,34.2334,1.5708,2.991
car,5ae69d6b-f82e-474f-98b4-a22f105675f8,static,7.19476,12.7826,-1.1994,2.305,5.345,1.976,3.11482,14.7173,1.5708,1.0581
car,65234442-26f5-4dec-b206-c1923c32177d,static,7.3864,22.5113,-1.4711,2.157,4.273,1.7,3.10803,23.7378,1.5708,1.2537
car,7b616db0-a5ea-41ad-af26-0d0ce3591d81,static,7.45128,17.6766,-1.2891,2.194,4.15,1.989,3.10803,19.2262,1.5708,1.1719
truck,866149d6-885c-4ca6-b623-ddd62a740dbf,static,12.3117,27.3492,-1.102,2.718,5.368,2.172,-0.0149097,30.0128,1.5708,1.1478
car,91acafec-a795-4e97-a4db-569b3a2b1bbd,static,34.7031,3.7675,-0.480995,2.599,5.654,2.362,1.59085,34.9103,1.5708,0.1081
car,af9b003f-79d6-4c2f-933a-c3402ce124d1,static,-20.0731,4.69432,-1.55846,1.779,4.198,1.552,1.55313,20.6735,1.5708,2.9119
car,b5606bab-f5fd-444e-bef2-9311b7c8d199,static,-50.8794,5.51474,-2.10065,1.976,4.219,1.717,1.55313,51.2205,1.5708,3.0336
pedestrian,bd9a3ae3-217e-4cf8-a623-6944ab2694da,static,3.55753,11.3202,-1.23572,0.769,0.767,1.656,-0.188952,11.9302,1.5708,1.2663
car,bdc2c4e1-76b8-4d1f-9195-99a92d0d964d,static,22.9639,3.77419,-1.01052,2.19,4.584,1.603,1.62526,23.2939,1.5708,0.1629
car,be1750a7-540f-4363-bcf2-8aa615479498,static,-6.02966,4.40918,-1.19965,2.216,4.616,1.883,1.55313,7.5655,1.5708,2.5102
car,e258c42f-2465-4bd4-822e-934cde36025b,static,-28.5393,4.90407,-1.5473,1.989,4.476,1.918,1.55313,28.9989,1.5708,2.9714
