label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,021e79b4-1131-4b47-a542-e0c74c458442,dynamic,41.5469,-12.8299,0.422099,1.982,4.765,1.607,0.752717,43.4848,1.5708,-0.2995
car,028fb6ac-933b-4c32-83a6-ee4088ed5cef,dynamic,-8.78278,-4.18221,-1.221,2.08,4.427,1.478,-1.49385,9.804,1.5708,-2.6972
pedestrian,0605f48a-5070-4d2b-944f-a1322efda89d,dynamic,7.20356,-8.09986,-0.934292,0.718,1.017,1.642,-1.81221,10.8799,1.5708,-0.8439
car,211937fc-c1b8-4337-a3b4-9bc1c9f581d7,dynamic,36.933,-17.2497,0.542197,1.884,4.261,1.962,0.770172,40.7663,1.5708,-0.4369
pedestrian,27b28634-2ad2-4430-a538-5c1c0f8c5a8e,dynamic,15.1677,-10.6842,-0.745451,0.749,0.94,1.737,-1.25352,18.5679,1.5708,-0.6137
car,42b8bfc8-8ba7-44ea-a1a2-699e4b269971,dynamic,-23.162,-5.12962,-1.04817,2.164,4.565,1.957,-1.5113,23.7464,1.5708,-2.9236
pedestrian,4508f401-e459-4f3c-928e-bba20d9c8ec7,dynamic,10.1551,-8.44769,-0.912859,0.708,0.894,1.57,0.96897,13.241,1.5708,-0.6939
pedestrian,495b5bac-cf5d-4fee-9623-e7d68eb862ad,dynamic,10.2136,-7.78931,-0.849613,0.854,0.991,1.697,0.927079,12.8729,1.5708,-0.6515
car,63400d31-6c5b-49fd-8a83-99f3e4e22bf0,dynamic,40.0728,-0.458856,0.0417739,2.214,4.727,1.627,-2.97949,40.0754,1.5708,-0.0115
truck,690d3ba6-b5d8-4d58-8830-320c5bf58e86,dynamic,-30.6848,-4.80643,-0.504636,2.963,6.393,3.124,-1.57396,31.0631,1.5708,-2.9862
truck,83d65cc2-fb34-4b1b-a224-0a2af988cebc,dynamic,41.3524,-22.2798,0.926162,2.498,6.022,2.122,0.752717,46.9816,1.5708,-0.4942
pedestrian,9469a9c9-5802-4674-8d3b-4aa4edadace9,dynamic,14.8104,-10.1524,-0.790132,0.646,0.907,1.546,-1.24474,17.9734,1.5708,-0.6009
cyclist,a0619f05-f937-45f9-a504-22f679c721ca,dynamic,39.0777,-8.30067,0.093685,0.724,1.873,1.766,-0.0314605,39.9497,1.5708,-0.2093
car,bc285532-e9a0-408a-8dab-ca914c971cfb,dynamic,11.6401,-21.8651,-0.403297,2.251,4.767,1.851,0.0235166,24.7737,1.5708,-1.0816
bus,c38c9223-2cff-45c7-83a5-4e33bf51e4d1,dynamic,53.9742,-26.4156,2.26749,3.169,12.291,3.813,0.722349,60.1343,1.5708,-0.4551
car,caf3c510-094f-475f-92e8-bde885283450,dynamic,11.2418,-15.8928,-0.711458,2.098,4.423,1.647,-3.05559,19.4799,1.5708,-0.9552
car,d893c076-d3a9-4acc-84fb-4e066ecf6fe8,dynamic,40.3881,-16.2297,0.271032,2.076,4.498,1.57,0.741373,43.5279,1.5708,-0.3821
car,d90b0914-e35d-45b1-9014-87b7c2729b1e,dynamic,-13.8138,-4.59813,-1.27047,2.087,4.719,1.549,-1.52875,14.6143,1.5708,-2.8203
truck,f381e18b-3023-4eb7-a29a-9c8d051c5d7e,dynamic,-3.21268,-3.84721,-1.04653,2.538,6.107,1.969,-1.51933,5.1203,1.5708,-2.2666
car,fa4c2f3a-3280-42b9-84a9-202404834ba0,dynamic,-11.2121,-0.967481,-1.0322,2.23,4.839,1.979,-1.53975,11.301,1.5708,-3.0555
car,fe192413-6f63-4df0-9b31-f6ca4af92185,dynamic,24.0703,-17.4736,-0.125019,1.971,4.377,1.819,-2.40022,29.7443,1.5708,-0.6279
pedestrian,02002e06-69a9-4cbf-894a-5686d31a0ec9,dynamic,-11.5399,16.6895,-1.33067,0.608,0.686,1.546,-2.23091,20.3342,1.5708,2.1758
pedestrian,0aaee33b-3dc7-4849-a489-8e9262a34520,dynamic,20.8081,12.6857,-1.1873,0.593,0.377,1.715,2.4061,24.3991,1.5708,0.5475
pedestrian,20ced6ea-235a-4a15-afbc-990afa556fbf,dynamic,-4.74117,10.4718,-1.48737,0.835,0.963,1.752,-1.49635,11.5909,1.5708,1.9959
pedestrian,2e13bde4-1c57-40ef-94f8-99e164902a20,dynamic,21.4613,12.4415,-1.04651,0.68,0.562,1.89,2.11237,24.8289,1.5708,0.5254
pedestrian,303fae94-4f21-4afb-a9e0-5b071e85e6a8,dynamic,21.1585,11.751,-1.12468,0.616,0.468,1.725,2.11551,24.2288,1.5708,0.507
pedestrian,3d5c39db-b8a7-4fe7-9265-603ee3b55167,dynamic,23.4819,11.439,-1.12755,0.683,0.595,1.711,2.11237,26.1442,1.5708,0.4533
car,5850b8f6-f426-471d-8035-d61b1b81cc6c,dynamic,38.6391,7.70552,-0.358222,1.701,3.643,1.585,1.64218,39.4016,1.5708,0.1968
pedestrian,76ec42e4-5950-43ad-8cfa-e828079dad1a,dynamic,-11.9505,16.245,-1.23514,0.791,0.924,1.794,-2.23091,20.205,1.5708,2.205
pedestrian,822a9f4f-de1c-40eb-b8ed-62df1a025c68,dynamic,19.4497,13.9631,-1.17296,1.031,0.713,1.794,2.42809,23.9715,1.5708,0.6226
pedestrian,8736a767-aa48-4a91-ada9-9d0b53757585,dynamic,23.2147,12.2737,-1.13468,0.702,0.534,1.711,2.27887,26.2841,1.5708,0.4863
car,8e07e897-543e-49bf-889c-c652f4a76e05,dynamic,-7.82377,16.7157,-1.48845,2.132,4.301,1.651,-2.41888,18.516,1.5708,2.0086
car,91256fca-7ca0-4aa9-8a29-f39e29a50c22,dynamic,-13.0599,5.40194,-1.49618,2.008,5.092,1.464,1.58144,14.212,1.5708,2.7494
pedestrian,9c2a4827-f004-486c-9214-0e9f56012d04,dynamic,20.1452,12.8192,-1.22518,0.696,0.507,1.599,2.4061,23.9095,1.5708,0.5667
car,9c9a87fe-e65a-4d42-b1cd-0c7892a79863,dynamic,-54.1901,1.92569,-1.79159,1.969,4.598,1.665,-1.31423,54.2539,1.5708,3.1061
truck,a1e6ef2b-110f-4312-a761-ebae4e2e58c9,dynamic,47.4442,7.94854,0.246734,1.901,5.329,2.093,1.56853,48.1061,1.5708,0.166
