label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,5475f250-1d7d-4634-8827-5d3f3f44cf84,static,-21.5192,-4.43671,-0.682051,0.644,0.541,1.725,0.839494,21.9824,1.5708,-2.9383
pedestrian,661aa247-1674-4e28-9802-577050e41a13,static,-13.2825,-3.27694,-0.783146,0.868,1.042,1.807,-1.65807,13.7032,1.5708,-2.8997
other vehicle,6816707f-9921-4aa0-9097-6e236296eb35,static,13.064,-0.280061,-0.309628,2.792,6.198,2.741,-1.57534,13.0707,1.5708,-0.0214
pedestrian,9d7ace52-7871-4f6a-879e-0844a020cdaf,static,-29.2711,-2.65731,-0.881469,0.946,0.869,1.821,1.53553,29.4047,1.5708,-3.0511
other vehicle,aac9a8fd-2438-4369-a1b1-dae925f3fef2,static,20.1169,-0.201317,-0.16895,2.898,6.416,2.713,-1.55126,20.1186,1.5708,-0.01
truck,06b778a2-2337-4c67-a7d3-06a8c88d226f,static,8.8488,11.1472,-1.40724,2.432,6.118,2.041,-1.57512,14.3018,1.5708,0.8998
truck,14c3ac2d-5471-46d4-9629-996efc6b609e,static,-32.2975,11.63,-1.70895,2.367,5.962,1.977,-1.58891,34.3701,1.5708,2.796
truck,37cba135-b5d6-4e66-8db5-0fa0453ca509,static,-2.12175,10.9512,-0.770995,3.118,9.263,3.484,-1.57146,11.1815,1.5708,1.7622
car,55fb6ad9-aeac-4ce2-b628-16343dc4f400,static,-49.6182,11.7947,-1.71439,2.145,5.08,2.228,-1.57146,51.0296,1.5708,2.9082
truck,7b94bbc1-791b-4663-857c-0d46cd745225,static,17.537,11.3635,-1.10608,2.448,6.889,2.391,-1.57512,20.926,1.5708,0.5749
other vehicle,7ca76ea0-a6b8-465f-a40f-5a714377e975,static,36.3853,11.4655,-1.4254,0.795,2.099,1.259,3.11266,38.1756,1.5708,0.3053
truck,9c4197de-c48b-4b85-be0d-e12934dc44f5,static,33.8881,6.68557,-0.636702,2.275,5.729,2.094,-1.59921,34.5471,1.5708,0.1948
pedestrian,b64bc9d7-5233-455a-9275-170fdcbe2340,static,5.44568,14.5546,-1.58224,0.869,0.948,1.917,-0.267696,15.6203,1.5708,1.2128
car,d3891c0d-7c93-48f6-9bf1-965a31242def,static,-26.0109,3.83604,-1.21848,2.242,4.944,1.632,-1.61666,26.3205,1.5708,2.9952
car,e2b906ae-135c-45df-b8b9-0595fba782f1,static,-61.7915,0.116066,-1.10838,2.017,4.8,2.139,-1.57146,61.8015,1.5708,3.1397
car,ea74c3b4-8152-4f10-934c-b5e4d88db878,static,13.7876,6.92029,-1.10538,2.067,4.637,1.881,-1.58175,15.4664,1.5708,0.4652
truck,ebb34564-6835-4a61-a6e5-b729eccfce29,static,-24.9464,11.3579,-1.63421,2.344,5.469,2.0,-1.57146,27.459,1.5708,2.7143
