label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,5475f250-1d7d-4634-8827-5d3f3f44cf84,static,-21.8319,-4.25195,-0.694565,0.644,0.541,1.725,0.830312,22.2529,1.5708,-2.9492
pedestrian,661aa247-1674-4e28-9802-577050e41a13,static,-9.22418,-3.29549,-0.72996,0.868,1.042,1.807,-1.66725,9.8224,1.5708,-2.7985
other vehicle,6816707f-9921-4aa0-9097-6e236296eb35,static,12.92,-0.411882,-0.360887,2.792,6.198,2.741,-1.58452,12.9316,1.5708,-0.0319
pedestrian,9d7ace52-7871-4f6a-879e-0844a020cdaf,static,-32.3607,-2.5822,-0.87844,0.946,0.869,1.821,1.52286,32.4754,1.5708,-3.062
other vehicle,aac9a8fd-2438-4369-a1b1-dae925f3fef2,static,19.9734,-0.390719,-0.226686,2.898,6.416,2.713,-1.56044,19.9785,1.5708,-0.0196
pedestrian,bbe6367b-12e8-4c6a-b618-61fe50162b82,static,-22.8928,-4.11539,-0.684729,0.682,0.7,1.904,-1.62955,23.2698,1.5708,-2.9637
truck,06b778a2-2337-4c67-a7d3-06a8c88d226f,static,8.79905,11.0609,-1.43369,2.432,6.118,2.041,-1.58179,14.2064,1.5708,0.8988
truck,0fb810a5-7a68-4929-a437-b608df69191c,static,-62.626,12.0261,-1.42849,2.562,6.375,2.45,-1.56067,63.7862,1.5708,2.9519
truck,14c3ac2d-5471-46d4-9629-996efc6b609e,static,-32.3432,11.8201,-1.73743,2.367,5.962,1.977,-1.59558,34.4792,1.5708,2.7912
car,2f4a5936-a64a-49ee-8a70-c3d1ce7e289b,static,31.946,17.0475,-1.65869,1.777,3.843,1.478,-0.10821,36.248,1.5708,0.4902
truck,37cba135-b5d6-4e66-8db5-0fa0453ca509,static,-2.17277,10.938,-0.798455,3.118,9.263,3.484,-1.57813,11.1803,1.5708,1.7669
car,42ff3d13-bbc6-40d4-aa99-fe8f99475ee5,static,-71.2978,4.18349,-1.22681,2.465,5.857,2.0,-1.29887,71.431,1.5708,3.083
car,45a2c527-3709-4df9-a46e-47fa2477ff49,static,34.3484,17.0334,-1.45758,1.973,4.271,1.881,-0.00349034,38.3676,1.5708,0.4604
car,55fb6ad9-aeac-4ce2-b628-16343dc4f400,static,-49.6624,12.1005,-1.74377,2.145,5.08,2.228,-1.57813,51.1451,1.5708,2.9026
pedestrian,5faaea24-dd0e-4d5c-a4c2-dee762cf2882,static,5.00301,17.0822,-1.48973,0.711,0.565,1.948,-2.5028,17.862,1.5708,1.2859
truck,7b94bbc1-791b-4663-857c-0d46cd745225,static,17.4886,11.2186,-1.13164,2.448,6.889,2.391,-1.58179,20.8084,1.5708,0.5704
pedestrian,8ed3a041-b65a-405d-9139-d2eaec1555fd,static,-22.6885,14.0301,-1.94589,0.613,0.513,1.766,-1.57498,26.7469,1.5708,2.5878
truck,9c4197de-c48b-4b85-be0d-e12934dc44f5,static,51.0771,6.25088,-0.589467,2.275,5.729,2.094,-1.60588,51.4615,1.5708,0.1218
pedestrian,b64bc9d7-5233-455a-9275-170fdcbe2340,static,6.15851,16.3006,-1.53496,0.869,0.948,1.917,-0.256912,17.4927,1.5708,1.2096
car,d3891c0d-7c93-48f6-9bf1-965a31242def,static,2.95466,3.44481,-1.09928,2.242,4.944,1.632,-1.62333,4.6696,1.5708,0.8618
pedestrian,d9c581f0-5812-4a74-9b44-cb29055a9c42,static,9.87376,13.5638,-1.74629,0.622,0.545,1.695,1.5708,16.8676,1.5708,0.9416
car,e2b906ae-135c-45df-b8b9-0595fba782f1,static,-61.9134,0.502634,-1.15498,2.017,4.8,2.139,-1.57813,61.9262,1.5708,3.1335
car,ea74c3b4-8152-4f10-934c-b5e4d88db878,static,19.1506,6.76741,-1.04111,2.067,4.637,1.881,-1.58842,20.3378,1.5708,0.3397
truck,ebb34564-6835-4a61-a6e5-b729eccfce29,static,-24.9941,11.4989,-1.6626,2.344,5.469,2.0,-1.57813,27.5625,1.5708,2.7104
