label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,07d23a0f-49f7-4d68-a374-1ecd92906c73,dynamic,16.1018,-15.6232,-0.276099,2.327,4.78,1.967,3.12124,22.4372,1.5708,-0.7703
truck,0ce0e034-23ec-4c72-826c-e87d91562cfb,dynamic,20.1402,-23.6519,0.174216,2.145,5.571,1.794,-0.0484575,31.0656,1.5708,-0.8654
cyclist,14757d78-1cad-4bc1-9780-bd14ff0595af,dynamic,8.13475,-6.20285,-0.981505,0.809,2.041,1.763,-1.98624,10.2768,1.5708,-0.6515
pedestrian,1b10760b-85a7-4fde-9ce7-ddd1d863d973,dynamic,21.624,-2.73095,-0.497144,0.477,0.695,1.728,-0.0502037,21.8014,1.5708,-0.1256
car,258160f2-ad23-4739-a0b4-3e5a5947a025,dynamic,-37.883,-4.53293,-1.65025,2.09,4.938,1.517,-1.51136,38.1889,1.5708,-3.0225
pedestrian,46668c93-392d-4511-8caa-0c5dd99f77b3,dynamic,24.4797,-0.448008,-0.544237,0.535,0.551,1.666,-0.0502037,24.4898,1.5708,-0.0183
car,78a16a73-a6c9-4e0e-bc6b-230d67c13070,dynamic,20.6628,-11.4008,-0.226574,2.076,4.445,1.824,-0.00642416,23.6004,1.5708,-0.5042
car,947b7270-1cf2-4356-84d0-cd46c9b835e9,dynamic,19.8883,-42.8185,0.599762,2.135,4.735,1.628,-0.054916,47.2158,1.5708,-1.136
pedestrian,bc1129da-b71c-4e2d-9144-821eb50e0a64,dynamic,22.9929,-3.07782,-0.485148,0.619,0.553,1.862,-0.0502037,23.2031,1.5708,-0.1331
car,c4856824-6189-483e-ba14-a55a0183f2df,dynamic,12.2352,-19.9118,-0.369491,1.837,4.487,1.653,3.11565,23.3734,1.5708,-1.0198
truck,d8bec6c6-d4e8-424e-8c6d-8fdb2278b14b,dynamic,19.9994,-30.7051,0.409603,2.479,5.881,2.285,-0.0275119,36.6462,1.5708,-0.9935
motorcyclist,05b2f500-1074-4131-9074-572c73887e6d,dynamic,22.0351,11.1,-0.811127,1.092,2.663,1.835,-0.428057,24.6863,1.5708,0.4666
car,0cbab3e4-3d19-4dab-95bf-5300755d5403,dynamic,4.69321,68.0962,-1.77294,2.172,5.539,2.074,3.08195,68.2808,1.5708,1.502
pedestrian,0dc01758-223f-4044-a5b1-d4a2c2f0a5b2,dynamic,-21.3652,9.98686,-1.52386,0.558,0.561,1.725,1.5206,23.6333,1.5708,2.7043
truck,233390d1-0af6-4c9c-aac3-5f6797685eeb,dynamic,-60.6661,18.8024,-1.31104,2.699,6.235,2.072,3.13727,63.5266,1.5708,2.841
car,25815e7d-517c-43f0-8e4a-b5ddda7c0732,dynamic,33.915,2.94733,-0.24211,2.247,5.029,2.167,-1.64908,34.0437,1.5708,0.0867
car,3fcbe722-215e-431d-bc8c-9f8c78c03a7a,dynamic,33.9071,0.161613,-0.215948,2.115,4.636,1.906,-1.61418,33.9082,1.5708,0.0048
car,4032a213-b4e2-4230-bf38-97be10d3e9c8,dynamic,-23.9762,7.68186,-1.76432,2.287,4.952,1.593,1.58187,25.2385,1.5708,2.8315
pedestrian,5b933bfd-ce40-4361-9005-5deebac5cb83,dynamic,25.1302,1.28319,-0.617729,0.445,0.505,1.624,-0.0502267,25.1705,1.5708,0.051
pedestrian,699b94c3-c35c-4842-9b4d-097f1b9ecd71,dynamic,-19.5216,10.255,-1.70665,0.667,0.673,1.463,3.03481,22.1172,1.5708,2.6579
truck,8878d58c-1dcd-4c2e-ba30-5a335c27e4da,dynamic,6.55603,27.0823,-1.11908,2.609,6.398,2.198,1.56546,27.887,1.5708,1.3333
car,8b40f98b-0292-4089-9e65-f025dc67424c,dynamic,-29.7806,7.76059,-1.786,2.036,4.693,1.491,1.59094,30.8269,1.5708,2.8867
pedestrian,a2b6bd35-e0bf-4cbd-aefb-880d16d6a620,dynamic,-23.6316,9.32874,-1.47843,0.633,0.547,1.835,2.37751,25.4492,1.5708,2.7656
pedestrian,b910db60-58d1-4167-a186-5b5b03302e10,dynamic,26.2368,11.8767,-0.778277,0.467,0.488,2.0,-1.25231,28.8103,1.5708,0.4251
truck,beb1c740-852e-459e-aec0-5615806fcd6b,dynamic,19.815,16.3128,-0.915404,2.301,5.482,1.962,2.98466,25.6823,1.5708,0.6888
car,c7e78865-bd7f-4199-a312-4e2e763e7030,dynamic,-19.5134,0.332552,-1.26254,2.154,4.265,1.587,-1.53808,19.557,1.5708,3.1246
car,c8957b2d-d19f-49c1-871a-b04fde9ea591,dynamic,-9.85724,16.8793,-1.10545,2.228,5.115,1.876,-0.0174109,19.578,1.5708,2.0994
car,c9b21b0a-316a-480c-95f1-a791906492e4,dynamic,-13.8567,36.7052,-1.55802,2.185,4.44,1.612,-0.0151418,39.2646,1.5708,1.9318
truck,d319cd91-3364-4153-b6fc-5c3b5051b44d,dynamic,21.1391,24.1213,-0.916843,2.578,6.387,2.264,2.9629,32.0864,1.5708,0.8512
car,d54c89bd-e760-4f0a-ba9a-5ebb6e647dba,dynamic,-4.20982,16.7857,-1.22472,2.193,4.879,1.619,-0.0523208,17.3488,1.5708,1.8165
truck,d71e6e33-cfd6-4811-96ff-78ce93eced4d,dynamic,-11.1676,36.7191,-1.33448,2.462,5.977,2.098,-0.0151418,38.403,1.5708,1.866
truck,da0d35c1-52c5-42dd-bcff-e8ae7ace6f45,dynamic,5.86569,20.3463,-1.0243,2.472,6.132,2.165,1.43038,21.1997,1.5708,1.2901
car,e55772eb-be5e-4a3c-b1cb-191d12e14dae,dynamic,34.6264,5.74258,-0.421581,2.018,4.486,1.697,-1.66653,35.1019,1.5708,0.1643
car,e57fd062-d8bd-4153-9c9f-479423370dbd,dynamic,22.5651,32.7291,-1.35641,1.994,4.495,1.67,3.00889,39.7771,1.5708,0.9672
car,fe88b991-eb92-4d06-a597-bbade85a8bb0,dynamic,-8.2266,35.9319,-1.29952,2.383,5.225,1.973,-0.018284,36.8845,1.5708,1.7959
