label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
motorcyclist,05b2f500-1074-4131-9074-572c73887e6d,dynamic,10.2604,-0.0334665,-0.953193,1.092,2.663,1.835,-1.47544,10.3046,1.5708,-0.0033
truck,0ce0e034-23ec-4c72-826c-e87d91562cfb,dynamic,21.8479,-23.6122,0.135198,2.145,5.571,1.794,-0.0315683,32.1696,1.5708,-0.8242
cyclist,14757d78-1cad-4bc1-9780-bd14ff0595af,dynamic,8.43986,-5.57598,-0.939541,0.809,2.041,1.763,-1.81227,10.159,1.5708,-0.5838
pedestrian,1b10760b-85a7-4fde-9ce7-ddd1d863d973,dynamic,18.8294,-5.89942,-0.425178,0.477,0.695,1.728,-0.766377,19.7365,1.5708,-0.3036
car,258160f2-ad23-4739-a0b4-3e5a5947a025,dynamic,-36.1393,-4.54654,-1.59699,2.09,4.938,1.517,-1.51192,36.4592,1.5708,-3.0164
pedestrian,46668c93-392d-4511-8caa-0c5dd99f77b3,dynamic,22.5445,-4.72634,-0.471942,0.535,0.551,1.666,-0.248373,23.0394,1.5708,-0.2067
pedestrian,5b933bfd-ce40-4361-9005-5deebac5cb83,dynamic,23.7384,-3.85231,-0.47455,0.445,0.505,1.624,-0.264517,24.0536,1.5708,-0.1609
car,78a16a73-a6c9-4e0e-bc6b-230d67c13070,dynamic,22.3278,-13.3377,-0.188895,2.076,4.445,1.824,-0.0326604,26.0089,1.5708,-0.5385
pedestrian,bc1129da-b71c-4e2d-9144-821eb50e0a64,dynamic,19.9987,-6.81257,-0.344656,0.619,0.553,1.862,-0.626752,21.13,1.5708,-0.3283
car,c4856824-6189-483e-ba14-a55a0183f2df,dynamic,13.9387,-19.9583,-0.340876,1.837,4.487,1.653,3.11509,24.3462,1.5708,-0.9612
truck,d8bec6c6-d4e8-424e-8c6d-8fdb2278b14b,dynamic,21.5852,-33.6575,0.535725,2.479,5.881,2.285,-0.028077,39.9879,1.5708,-1.0005
car,f96f6839-63be-476a-8511-3ae442aef894,dynamic,30.9845,-25.57,0.293975,1.665,4.56,1.485,-0.0121936,40.174,1.5708,-0.6899
car,07d23a0f-49f7-4d68-a374-1ecd92906c73,dynamic,18.9152,1.30133,-0.657929,2.327,4.78,1.967,2.96357,18.9713,1.5708,0.0687
