label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
cyclist,14757d78-1cad-4bc1-9780-bd14ff0595af,static,14.5391,-3.89022,-0.76833,0.809,2.041,1.763,-1.61618,15.0702,1.5708,-0.2614
car,258160f2-ad23-4739-a0b4-3e5a5947a025,static,8.00422,-5.11635,-1.10364,2.09,4.938,1.517,-1.50778,9.5636,1.5708,-0.5688
car,73c492e4-b76a-49ce-ad9f-d6bb257f4364,static,1.17634,-4.90255,-0.990711,2.406,5.233,1.959,-1.63764,5.1381,1.5708,-1.3353
car,8265aa03-3992-43aa-9702-3036f4a2f8b0,static,-12.768,-4.97498,-1.28563,2.007,4.763,1.794,-1.62595,13.7632,1.5708,-2.77
car,dca59528-e24e-4a85-b1ea-16d4dfaba19f,static,-31.7002,-4.88286,-1.61376,1.865,4.866,1.529,-1.54984,32.1146,1.5708,-2.9888
car,0bf01497-e258-49c4-af6b-311c5a923ae8,static,-7.35336,21.5975,-1.09169,1.901,4.064,1.428,-1.64366,22.8411,1.5708,1.899
car,21f64514-e1f0-4c9d-a732-26e929b16c04,static,-6.98654,23.9571,-0.978901,2.177,5.004,1.821,-1.60875,24.9742,1.5708,1.8546
truck,233390d1-0af6-4c9c-aac3-5f6797685eeb,static,-14.5353,18.1465,-0.774445,2.699,6.235,2.072,3.14084,23.2631,1.5708,2.2461
truck,26b0566a-9676-4db9-ae4d-def9f038cb0c,static,-0.43296,53.9421,-0.546925,2.557,6.634,2.364,-0.000400582,53.9466,1.5708,1.5788
truck,2af70e7d-0595-4162-973e-8ac6ac924cc3,static,-67.5247,0.393554,-1.86787,1.994,5.07,1.786,2.11598,67.5517,1.5708,3.1358
pedestrian,35478d75-92ac-4194-8092-7ef32e950128,static,-9.30351,10.3251,-1.18887,0.809,0.451,2.0,-1.64418,13.9491,1.5708,2.3042
car,4032a213-b4e2-4230-bf38-97be10d3e9c8,static,21.9102,7.168,-0.982808,2.287,4.952,1.593,1.58539,23.0739,1.5708,0.3162
car,4ad11883-fa72-4c18-820f-7e4d7342dbca,static,63.7457,3.64936,0.286117,2.072,4.835,1.893,2.99982,63.8507,1.5708,0.0572
car,59c62261-38ae-4827-b5f0-bc30c02645fe,static,34.3347,3.7304,-0.606806,2.083,4.571,1.601,1.56792,34.5421,1.5708,0.1082
car,8b40f98b-0292-4089-9e65-f025dc67424c,static,16.1207,7.22607,-1.05706,2.036,4.693,1.491,1.59446,17.6978,1.5708,0.4214
car,8e45d1c8-b8a0-48ff-9dce-2afe3f16dc1c,static,-22.4193,8.00248,-1.68082,2.256,4.393,1.491,1.53197,23.864,1.5708,2.7987
car,c8957b2d-d19f-49c1-871a-b04fde9ea591,static,36.0181,16.4098,-0.118664,2.228,5.115,1.876,-0.0138394,39.5803,1.5708,0.4275
car,c9b21b0a-316a-480c-95f1-a791906492e4,static,32.0176,36.223,-0.44439,2.185,4.44,1.612,-0.0115705,48.347,1.5708,0.8469
car,cc61a050-f191-4f58-96eb-fcbf1773aa96,static,57.5899,8.44151,-0.100018,2.154,4.951,1.93,2.43353,58.2054,1.5708,0.1455
car,d54c89bd-e760-4f0a-ba9a-5ebb6e647dba,static,41.6632,16.338,-0.186888,2.193,4.879,1.619,-0.0487461,44.7525,1.5708,0.3737
car,d65a263e-f86b-4871-9e25-5009cbc630d7,static,-21.3074,17.8429,-0.863885,2.328,4.928,1.725,3.04555,27.805,1.5708,2.4445
car,ea379956-d895-452f-9ad3-a0fd4045c007,static,-45.5283,7.45804,-1.74686,2.204,4.683,1.586,1.66358,46.1682,1.5708,2.9792
