label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
motorcyclist,05b2f500-1074-4131-9074-572c73887e6d,static,13.971,-0.318797,-0.786968,1.092,2.663,1.835,-1.49576,13.9968,1.5708,-0.0228
truck,0ce0e034-23ec-4c72-826c-e87d91562cfb,static,28.0977,-25.8068,0.212386,2.145,5.571,1.794,-0.0378672,38.1512,1.5708,-0.7429
cyclist,14757d78-1cad-4bc1-9780-bd14ff0595af,static,3.36279,-5.1168,-1.08556,0.809,2.041,1.763,-1.56382,6.2184,1.5708,-0.9894
pedestrian,1b10760b-85a7-4fde-9ce7-ddd1d863d973,static,18.0091,-7.83956,-0.679587,0.477,0.695,1.728,-1.31373,19.6532,1.5708,-0.4106
car,258160f2-ad23-4739-a0b4-3e5a5947a025,static,-29.7898,-4.44743,-1.59969,2.09,4.938,1.517,-1.51827,30.1624,1.5708,-2.9934
car,3fcbe722-215e-431d-bc8c-9f8c78c03a7a,static,42.1054,-0.254695,-0.00583184,2.115,4.636,1.906,-1.62107,42.1062,1.5708,-0.006
pedestrian,46668c93-392d-4511-8caa-0c5dd99f77b3,static,22.6151,-8.62782,-0.43023,0.535,0.551,1.666,-1.06638,24.2088,1.5708,-0.3645
pedestrian,5b933bfd-ce40-4361-9005-5deebac5cb83,static,23.4829,-7.87021,-0.465627,0.445,0.505,1.624,-1.0574,24.771,1.5708,-0.3234
car,73c492e4-b76a-49ce-ad9f-d6bb257f4364,static,-36.4948,-4.1667,-1.44214,2.406,5.233,1.959,-1.64812,36.7602,1.5708,-3.0279
car,78a16a73-a6c9-4e0e-bc6b-230d67c13070,static,28.7441,-15.3331,-0.081158,2.076,4.445,1.824,-0.0389593,32.5781,1.5708,-0.49
pedestrian,bc1129da-b71c-4e2d-9144-821eb50e0a64,static,18.1448,-9.2462,-0.577161,0.619,0.553,1.862,-1.35192,20.373,1.5708,-0.4713
car,c4856824-6189-483e-ba14-a55a0183f2df,static,20.2911,-20.1931,-0.279516,1.837,4.487,1.653,3.10879,28.6281,1.5708,-0.783
truck,d8bec6c6-d4e8-424e-8c6d-8fdb2278b14b,static,27.6492,-38.1291,0.671915,2.479,5.881,2.285,0.000532082,47.1037,1.5708,-0.9434
car,034bdda0-0ab9-4a19-aded-8cf4e8e76c5b,static,-8.07338,36.712,-1.3485,2.174,4.644,1.56,-0.0397587,37.6134,1.5708,1.7873
car,07d23a0f-49f7-4d68-a374-1ecd92906c73,static,27.6783,14.1693,-0.739666,2.327,4.78,1.967,2.95697,31.1031,1.5708,0.4731
pedestrian,0dc01758-223f-4044-a5b1-d4a2c2f0a5b2,static,-1.03849,9.98602,-1.21643,0.558,0.561,1.725,1.51339,10.1133,1.5708,1.6744
truck,233390d1-0af6-4c9c-aac3-5f6797685eeb,static,-52.2717,19.0636,-1.24729,2.699,6.235,2.072,3.13011,55.6535,1.5708,2.7919
