label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0ff936c2-ae4b-4463-996a-e56b7c546988,static,22.3353,-13.2372,0.0963074,1.77,4.384,1.483,-1.88336,25.9634,1.5708,-0.535
car,10587ef9-2527-474f-aa19-f7d6f30fddd4,static,-8.85434,-0.897603,-1.53341,2.316,4.817,1.96,-1.90033,9.0309,1.5708,-3.0406
pedestrian,2364ab5b-46ba-409b-9580-0692560d4d6c,static,16.3036,-15.5926,-0.359191,0.624,0.731,1.639,-1.92128,22.5625,1.5708,-0.7631
car,27c248b1-2feb-4da4-848a-6d784d1716b2,static,27.4769,-14.9796,0.588102,1.888,4.111,1.721,-1.89981,31.3004,1.5708,-0.4991
pedestrian,2adcbc66-2bc9-4342-85ae-276048c56c7c,static,11.0179,-11.3457,-0.972788,0.742,0.971,1.856,2.70591,15.845,1.5708,-0.8001
car,3735f07c-16a7-4f24-96d9-226180f9fc33,static,39.7552,-9.33628,1.96457,1.859,4.252,1.73,1.14757,40.884,1.5708,-0.2307
car,404b4a89-63ec-4f03-8346-a29d6fbaf686,static,0.020664,-29.9925,-0.589653,1.773,4.21,1.798,-0.345451,29.9983,1.5708,-1.5701
car,58474bcf-f6ec-4ddb-b942-2f900f6ac026,static,-11.0433,-33.3948,-0.425879,1.993,4.539,1.768,2.79614,35.176,1.5708,-1.8902
car,5c551f85-3d1c-4d49-958e-16f593cb6637,static,25.244,-4.21378,0.080697,1.943,3.768,1.664,1.14757,25.5934,1.5708,-0.1654
pedestrian,5cafdfa4-49b8-4450-b710-c603878ad3a6,static,-12.8605,-29.8863,-0.489732,0.69,0.597,2.0,2.69959,32.5396,1.5708,-1.9772
car,6d525878-3e7b-4aa0-9e95-ebecbbaa0bc1,static,-3.17483,-38.7889,-0.440657,2.016,4.567,1.686,-0.369197,38.9211,1.5708,-1.6525
pedestrian,797c410b-e1b8-4219-aaea-ecc98ac195aa,static,-5.36353,-6.91532,-0.945236,0.629,0.78,1.917,2.72965,8.8024,1.5708,-2.2305
pedestrian,7e0b57c0-98e3-4193-8eac-9ec1ff813f06,static,14.8571,-3.56336,-0.857856,1.043,0.94,1.78,-0.397691,15.3025,1.5708,-0.2354
car,81b85d80-7cd2-46bc-8827-819529120d65,static,-4.63208,-15.9956,-0.873461,2.375,4.854,2.0,2.79614,16.6757,1.5708,-1.8527
car,8d46656b-20b8-4302-82e7-944fa7fcf3af,static,30.4902,-6.10891,0.637912,1.862,4.44,1.78,1.14757,31.1027,1.5708,-0.1977
car,9660ec62-fc49-4892-858c-9b84ef57f84e,static,19.935,-2.28578,-0.620608,2.224,4.681,1.881,1.14757,20.0752,1.5708,-0.1142
other vehicle,9ec2316e-ac3b-4d56-983c-4e5991e5e2ba,static,2.06936,-24.8428,-0.939409,0.745,1.999,1.356,1.20992,24.9465,1.5708,-1.4877
other vehicle,a35dba56-1cda-40a6-8f1c-eb0d9dc466b4,static,4.65062,-10.8648,-1.16601,1.588,2.583,1.453,-0.369197,11.8757,1.5708,-1.1663
car,b90740d6-c824-4504-880a-f2cddedc9015,static,3.89658,-19.151,-0.948692,1.904,4.465,1.624,-0.38063,19.5664,1.5708,-1.3701
pedestrian,c50c6086-d04a-4e19-b85e-73695a152e09,static,-10.0491,-20.5661,-0.602166,0.657,0.808,1.655,2.78153,22.8978,1.5708,-2.0253
pedestrian,cc7affc5-ab0c-4582-bc37-6c095870b622,static,10.5724,-10.1234,-1.04164,0.608,0.71,1.825,2.70591,14.6746,1.5708,-0.7637
pedestrian,f0f82059-3ef8-4280-978b-cc044d4a3df5,static,-11.723,-28.5545,-0.609583,0.713,0.548,1.904,2.76765,30.8733,1.5708,-1.9604
car,f98ad6b4-622b-44dd-87e9-c112fd4e65b7,static,15.4704,-10.7719,-0.76386,2.076,3.947,1.802,-1.88336,18.8667,1.5708,-0.6082
car,05561fbe-63bb-4cf6-975a-7ce8957194a0,static,-18.3219,11.9654,-3.64259,2.085,4.509,1.571,1.25084,22.184,1.5708,2.5631
car,2e15c46a-4ca5-4e9d-9da5-aa916b82e6f1,static,-19.3332,2.15229,-3.26293,2.021,4.343,1.6,-1.87827,19.7244,1.5708,3.0307
pedestrian,2fcb51ee-31d3-457b-9e20-eb47cfef6113,static,3.08668,10.7446,-1.38523,0.507,0.614,1.505,2.82621,11.2647,1.5708,1.2911
car,309a8af2-cd1f-453c-9edf-a1692a7e4a17,static,-17.0842,7.30413,-3.20286,2.094,4.554,1.639,1.23232,18.8541,1.5708,2.7376
pedestrian,371e522f-21b6-4b9a-858d-51d3d58ba891,static,1.40401,10.4038,-1.34451,0.479,0.536,1.364,2.62614,10.5839,1.5708,1.4367
car,43434a6c-49da-49e6-801f-44757957b233,static,-13.0204,9.89767,-2.66356,2.194,4.731,1.939,1.21672,16.5707,1.5708,2.4916
car,43fd9c91-158e-4ab3-af13-1a83a5d74eae,static,-28.6964,5.50409,-4.64731,2.171,4.248,1.697,-1.9389,29.5868,1.5708,2.9521
car,484c62b2-4507-41f3-a0c5-3711a7be2c57,static,6.85574,14.4643,-2.03731,1.882,3.711,1.735,2.83622,16.1359,1.5708,1.1282
car,51c3defd-0258-4e9f-a8c9-962c09ed95fa,static,-13.634,0.506257,-2.40932,2.174,4.89,1.592,-1.8956,13.8545,1.5708,3.1045
car,5bda9f92-cb9d-4ccd-b539-3bd27efe43c9,static,24.3643,37.1454,-4.95311,2.029,4.031,1.762,-0.340533,44.6982,1.5708,0.9903
pedestrian,79a28d14-49bc-4e98-a82b-9e82466c8439,static,1.87468,10.2059,-1.14787,0.476,0.476,1.587,2.73161,10.4399,1.5708,1.3891
car,79eb566e-d523-421e-9d84-df818333588d,static,20.6488,27.1466,-3.72271,2.122,4.683,1.872,-0.358116,34.3099,1.5708,0.9205
pedestrian,81ebb98d-6e1a-46b5-a5ee-cdfa691d638b,static,-9.86182,12.8785,-2.41466,0.895,0.956,1.86,-1.97494,16.3994,1.5708,2.2243
pedestrian,94c9ab73-49ad-4722-a4ed-dddf8594c283,static,2.51121,10.2662,-1.5141,0.433,0.461,1.381,2.81952,10.6768,1.5708,1.3309
pedestrian,af1c29c3-89c2-42a3-ac01-6f6aaecc60bb,static,3.0359,12.3662,-1.35178,0.778,0.918,1.835,2.86091,12.805,1.5708,1.3301
car,bc1efc01-386f-4954-aa61-0634c6746a32,static,-4.04424,7.04378,-1.56786,2.039,4.068,1.59,1.18207,8.2722,1.5708,2.092
car,cb2689ac-a71c-42f2-9d09-80dc1b8b3f61,static,-8.09039,8.24513,-2.07207,1.927,4.288,1.544,1.25137,11.7358,1.5708,2.3467
car,d0b5a177-27d4-4b62-8e1e-06f084efdf41,static,19.0153,21.8588,-3.02477,2.11,4.442,2.097,-0.358116,29.1297,1.5708,0.8549
car,d9e48ddb-1bc1-4fbf-9db8-eae4f406db22,static,8.53411,19.0068,-2.37224,2.179,5.025,2.09,2.80106,20.9694,1.5708,1.1488
pedestrian,f4d4d0f9-17d7-4b87-84e3-7a93dc49c877,static,0.0406899,8.9883,-1.24856,0.622,0.552,1.733,2.78436,9.0747,1.5708,1.5663
