label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
truck,29f66ad1-7e5c-478e-9a7a-2847b388f0f7,dynamic,37.7961,-6.15408,0.0299964,2.893,7.223,2.979,-1.54841,38.2938,1.5708,-0.1614
car,37c40dbc-92d1-4a04-9293-5de150f89ca4,dynamic,28.4813,-6.21662,-0.679969,2.282,5.174,1.816,-0.199711,29.1598,1.5708,-0.2149
pedestrian,3eb15c65-64af-478f-b8e1-44bea3e9b9d9,dynamic,16.2995,-4.92509,-0.824043,0.881,1.161,1.78,0.223826,17.0473,1.5708,-0.2934
pedestrian,3f3d5ad9-4c90-4d3e-b32d-7e35236cccc3,dynamic,-26.3337,-10.7197,-1.78604,0.657,0.552,1.849,1.52702,28.488,1.5708,-2.755
pedestrian,50c61f58-26ea-4f30-97ec-68bdd0240bb6,dynamic,-12.6347,-10.8218,-1.29912,0.821,0.868,1.865,-1.43425,16.6864,1.5708,-2.4333
truck,51ff2811-67a3-4e10-b038-b69e70d321cd,dynamic,11.5866,-6.41763,-0.946204,2.485,5.968,2.0,-1.55243,13.279,1.5708,-0.5058
pedestrian,5fd806ea-b041-439d-a49a-02492178344c,dynamic,-17.4863,-11.2719,-1.5817,0.876,0.876,1.862,-1.03487,20.8645,1.5708,-2.569
pedestrian,64e86547-c11e-4318-bc24-f58bda041448,dynamic,8.82295,-8.48265,-0.864744,0.761,0.528,2.0,1.50224,12.2698,1.5708,-0.7657
car,71bfeb55-55d1-4796-bed6-f03901636238,dynamic,64.4729,-6.13012,0.756643,2.533,5.012,2.919,-1.54841,64.7681,1.5708,-0.0948
car,7f9e125d-5fc2-492b-9b37-c8a29f9376e4,dynamic,5.15168,-6.71576,-0.883551,2.153,5.108,2.226,-1.55505,8.5101,1.5708,-0.9164
truck,a3b87dfc-edd1-410e-9e42-5325e3a79827,dynamic,49.0074,-6.04012,0.186711,3.108,7.533,2.969,-1.60078,49.3786,1.5708,-0.1226
truck,b41c8a38-08ca-40b8-90e2-d8c24f956e4f,dynamic,-42.9645,-6.86268,-1.20915,3.173,7.306,3.259,-1.62173,43.5259,1.5708,-2.9832
pedestrian,c0825522-294f-4bee-988b-18f2f49ef13c,dynamic,30.444,-10.7546,-0.504034,0.764,0.703,2.0,2.55757,32.2917,1.5708,-0.3396
other vehicle,cfc4aa8f-aff7-4756-a3ef-22a2f59a989a,dynamic,-19.3086,-6.27357,-1.17575,1.785,5.987,2.379,-1.56587,20.3362,1.5708,-2.8274
pedestrian,d81759bb-cac8-4a69-9d27-6c43df6b6210,dynamic,-13.738,-8.42663,-1.38012,0.805,0.8,1.811,-0.64266,16.1755,1.5708,-2.5914
other vehicle,dbd53396-b10f-4568-b02c-db1cafbfc41d,dynamic,-5.46204,-5.89314,-0.775583,2.966,14.114,2.857,-1.56587,8.0725,1.5708,-2.3182
truck,fdc6d9bb-869c-4de8-8552-bb57624fcf67,dynamic,27.6516,-15.8196,-0.712181,2.249,5.335,1.956,0.00830855,31.865,1.5708,-0.5197
car,09051bc9-9b84-4a95-b85b-ed12a8f07a9e,dynamic,-71.0471,0.700464,-1.9692,2.949,5.678,3.112,-3.12795,71.0778,1.5708,3.1317
pedestrian,1865ab40-0d9d-409c-ac81-cb347e9f6b45,dynamic,13.0775,5.71461,-0.66936,0.811,1.048,1.917,0.0374387,14.2873,1.5708,0.412
car,423e4838-af25-4414-b24d-53916be1930a,dynamic,25.4633,8.32877,-0.419446,2.134,4.68,1.654,-0.0204989,26.7941,1.5708,0.3161
truck,4bc787f8-2b05-4854-925d-a7bdaae39381,dynamic,9.9809,2.7081,-0.870594,2.0,4.749,1.726,-1.53149,10.3783,1.5708,0.2649
pedestrian,6e24ebdd-f761-4b5f-b108-ba68bafb91a3,dynamic,15.599,3.34369,-0.720624,0.604,1.019,1.904,0.0175182,15.9696,1.5708,0.2112
pedestrian,7615250a-6e76-4155-a83f-719c645a1bf7,dynamic,12.2009,5.66315,-0.589562,0.793,1.061,2.013,0.0374387,13.4641,1.5708,0.4346
pedestrian,803da873-faeb-4037-8892-36836ab3b1b1,dynamic,15.2144,7.09378,-0.637573,0.718,1.101,1.904,-1.59519,16.799,1.5708,0.4363
car,a8d49641-0624-45a0-a614-02fb9a65432d,dynamic,50.0771,0.0391832,0.0876282,2.099,4.586,1.747,-1.45521,50.0772,1.5708,0.0008
pedestrian,ba2e8fc2-dd2c-4f2a-9eac-2082f249ef02,dynamic,33.035,4.05495,-0.449771,0.79,0.786,1.739,0.00532865,33.286,1.5708,0.1221
pedestrian,d4b4c032-a61c-4194-894c-5ac2c1072e75,dynamic,-30.6969,6.64717,-1.45193,0.925,0.609,2.269,1.5642,31.4419,1.5708,2.9283
pedestrian,d4fb4859-e740-4f03-9106-07578e32440b,dynamic,31.0501,0.651748,-0.207223,0.809,0.936,1.917,-3.05687,31.0576,1.5708,0.021
