label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,1f89529a-aaac-4f03-8a6c-8340d0df5947,dynamic,17.9186,-0.294499,-0.426932,2.201,4.503,1.919,-1.55172,17.9261,1.5708,-0.0164
car,36c4fd69-933a-4724-a84f-5b4286a4a8e3,dynamic,19.5008,-13.0877,0.154342,2.257,5.21,2.749,-0.0212671,23.486,1.5708,-0.5911
car,3e4624aa-b285-438e-b03a-3d3b74590b61,dynamic,-0.539525,-5.76776,-0.887927,2.628,5.865,2.519,-1.55172,5.8606,1.5708,-1.6641
car,4241f9bd-028f-4dc2-b268-25532893f64c,dynamic,-7.22411,-5.74966,-0.805469,2.611,5.936,2.44,-1.59133,9.268,1.5708,-2.4694
car,6a69c76b-13a9-4b90-9fb4-9a536f163449,dynamic,36.031,-5.87663,0.738034,2.034,4.808,2.031,-1.55172,36.5146,1.5708,-0.1617
car,790ea037-a5c0-4664-8354-c8b7a0924063,dynamic,5.525,-5.50221,-1.30544,2.069,4.58,1.789,-1.55172,7.906,1.5708,-0.7833
truck,7cb6f421-3ee8-4198-a105-2687a9fe62f9,dynamic,-92.6342,-5.20851,-1.03504,3.256,6.341,2.754,-1.99218,92.7863,1.5708,-3.0854
car,8442140a-b2cf-4419-abea-7a703bc2143b,dynamic,15.351,-13.6601,-0.769472,2.294,4.761,1.865,0.00788489,20.5632,1.5708,-0.7272
car,a030dd2f-4584-4b89-bae0-e4df3912aa47,dynamic,-12.9,-5.64272,-1.22156,2.154,5.256,1.579,-1.60127,14.133,1.5708,-2.7292
car,a5e4b3ad-ac08-4bc8-b8a9-fdbc7ebe7dba,dynamic,30.5643,-3.06146,0.380323,2.131,4.56,1.74,-1.55172,30.7196,1.5708,-0.0998
car,b2244de2-b255-4911-a9c0-97a5161a5a33,dynamic,-35.0789,-5.83715,-1.10968,2.38,5.269,1.932,-1.57214,35.5785,1.5708,-2.9767
car,c7d45364-4cf6-44d0-be8f-d7c23226fd26,dynamic,23.2289,-12.7907,0.109581,2.31,5.046,1.937,-0.00887321,26.5178,1.5708,-0.5033
car,d8d38a2c-78ef-4cf5-a97c-bb226d752f23,dynamic,-16.4588,-1.72676,-1.18961,2.169,4.705,1.752,-1.58783,16.5918,1.5708,-3.0371
car,e1753644-d83d-4546-ac40-65923c15c86c,dynamic,23.1245,-20.072,0.302855,2.402,5.511,2.251,0.0253412,30.6222,1.5708,-0.7148
car,fb47de38-d20c-4f06-8c1b-a8707a2bd7a0,dynamic,26.5714,-13.1076,0.247579,2.378,4.764,1.996,-0.0174268,29.6295,1.5708,-0.4583
pedestrian,0b11dc36-6ad6-468b-b7ca-2fc268e9c530,dynamic,4.27513,9.53304,-0.817365,0.766,1.086,1.863,-1.474,10.4797,1.5708,1.1492
pedestrian,202072c8-949c-4472-9259-7e5d8380c844,dynamic,17.0356,7.67011,-0.518421,0.763,0.847,1.777,1.64089,18.6899,1.5708,0.4231
car,3fe4df60-1c3e-4360-bad6-250603f1d62a,dynamic,26.8756,37.3836,0.200525,2.141,4.5,1.747,0.0795388,46.0421,1.5708,0.9475
car,414dc17f-3ded-4222-88f3-6c65d7b55b56,dynamic,-32.6566,5.04432,-1.10223,2.365,4.876,1.683,-1.57295,33.0623,1.5708,2.9883
car,41f345d0-0911-4262-a5db-cf1e4e559626,dynamic,-14.4017,5.51933,-1.15285,2.411,5.847,1.692,-1.55549,15.4661,1.5708,2.7756
car,4c9e1e3a-8b2f-4df9-9c4b-053de29aa6aa,dynamic,24.0881,37.2552,0.134854,2.193,5.543,2.344,0.0795388,44.3645,1.5708,0.9968
pedestrian,51af15b1-f8ab-4627-9812-1a1e25b30dfa,dynamic,14.8229,11.3154,-0.442478,0.808,0.769,2.106,-3.06205,18.6535,1.5708,0.652
car,59dee9de-06d7-4f21-83c0-3e58b4517fec,dynamic,22.256,12.2177,0.0192835,2.258,4.53,2.096,-0.0503346,25.389,1.5708,0.502
car,5e32b8fc-0a11-416c-b0a7-78a2454a1019,dynamic,-7.36027,5.32927,-1.2115,2.111,5.385,1.583,-1.55724,9.1675,1.5708,2.5149
car,61dae07c-0deb-41cd-94b3-eaa83f50817e,dynamic,15.2985,3.35603,-0.827395,2.21,4.565,1.746,-1.32916,15.6841,1.5708,0.2159
truck,85470c6b-1e87-45fb-b043-e1961ea79653,dynamic,56.9952,5.33591,2.57261,2.944,7.474,3.496,-1.60314,57.3022,1.5708,0.0933
car,a0a3a570-d1a0-4d2b-ad36-944ab7ed61e7,dynamic,-21.1181,5.60369,-1.15783,2.257,5.024,1.699,-1.55549,21.8796,1.5708,2.8822
pedestrian,a534b9a3-8c12-4127-8f2e-61e3e65bfd8a,dynamic,-15.5231,9.32441,-0.914266,0.833,0.73,1.697,1.65346,18.1314,1.5708,2.6007
car,e1be13fa-1776-4658-9a35-3922aa3704ef,dynamic,40.1017,5.2199,0.789908,2.066,5.053,1.68,-1.56998,40.4477,1.5708,0.1294
cyclist,ee02c163-5367-4c46-b565-a9cd6f5d3aff,dynamic,9.20842,0.0770324,-0.849887,1.364,2.141,1.959,-1.41624,9.2479,1.5708,0.0084
car,ee4e178e-5320-40d3-8324-f7500764f7fb,dynamic,15.3258,23.5164,-0.865506,2.294,4.849,1.899,-0.00844034,28.0829,1.5708,0.9932
car,f7e9ae61-747a-41e4-8769-f0d1e198ba77,dynamic,-27.0795,5.2152,-1.14266,2.429,6.167,1.65,-1.57295,27.6008,1.5708,2.9513
