label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0dcc9723-2a65-4b86-bcfd-9b39e3bdb8ad,dynamic,-18.3566,-5.44884,-1.58564,2.144,3.813,1.528,-1.55374,19.2138,1.5708,-2.853
car,1f89529a-aaac-4f03-8a6c-8340d0df5947,dynamic,14.6234,-0.197582,-0.947711,2.201,4.503,1.919,-1.5712,14.6554,1.5708,-0.0135
pedestrian,3cb7ce83-f268-49bb-9237-6f73b3d4f9bd,dynamic,-7.04026,-8.89665,-1.065,0.805,0.943,1.864,-1.5712,11.3952,1.5708,-2.2402
car,3e4624aa-b285-438e-b03a-3d3b74590b61,dynamic,22.9851,-6.22505,-0.464658,2.628,5.865,2.519,-1.5712,23.8177,1.5708,-0.2645
car,4241f9bd-028f-4dc2-b268-25532893f64c,dynamic,16.3564,-6.08105,-0.508907,2.611,5.936,2.44,-1.61082,17.4577,1.5708,-0.3559
cyclist,562b7826-bf8a-4df2-9565-fa1c348c19bb,dynamic,32.6304,-4.47534,-0.0156961,0.896,2.002,2.292,-1.59005,32.9359,1.5708,-0.1363
car,57b24a83-2e12-498c-8298-eb2fe71b2ec7,dynamic,-4.55997,-25.4949,-0.771359,1.695,3.727,1.434,-1.56805,25.911,1.5708,-1.7478
pedestrian,67973417-c315-4ef9-9c15-66e6999bea60,dynamic,-3.43698,-9.57838,-1.23162,0.743,0.792,1.325,-0.173184,10.2506,1.5708,-1.9153
truck,7cb6f421-3ee8-4198-a105-2687a9fe62f9,dynamic,-75.7354,-2.06044,-2.44869,3.256,6.341,2.754,-1.6801,75.803,1.5708,-3.1144
pedestrian,92e69bc1-9f1e-4d15-ad3a-f881ee74fe6c,dynamic,-12.7337,-9.51812,-1.19501,0.817,1.023,1.687,-1.5712,15.9427,1.5708,-2.4997
car,a030dd2f-4584-4b89-bae0-e4df3912aa47,dynamic,10.7027,-5.86489,-1.03056,2.154,5.256,1.579,-1.62076,12.2477,1.5708,-0.5013
car,a363aa7c-4b9b-4690-8b88-33dec6cc68be,dynamic,-0.619172,-15.8246,-0.541231,2.141,4.493,1.769,-3.11529,15.846,1.5708,-1.6099
car,a5e4b3ad-ac08-4bc8-b8a9-fdbc7ebe7dba,dynamic,20.8307,-3.51547,-0.915527,2.131,4.56,1.74,-1.5712,21.1451,1.5708,-0.1672
car,b2244de2-b255-4911-a9c0-97a5161a5a33,dynamic,-11.5878,-5.642,-1.31813,2.38,5.269,1.932,-1.59162,12.9556,1.5708,-2.6885
car,bade5f6a-cac2-4777-a48b-8a8c04c744fe,dynamic,-32.3582,-5.2894,-1.73775,2.267,4.572,1.724,-1.5712,32.8337,1.5708,-2.9796
car,bededdfa-216a-414e-b0c3-c9ec53054d72,dynamic,-38.4969,-5.17254,-1.61997,2.194,4.747,2.0,-1.58865,38.8766,1.5708,-3.008
pedestrian,ddc258d4-c83c-4837-84e9-59006d7c3d64,dynamic,-10.5594,-7.27034,-1.36296,0.599,0.521,1.424,-1.57905,12.8925,1.5708,-2.5386
cyclist,ee02c163-5367-4c46-b565-a9cd6f5d3aff,dynamic,-7.76776,-2.75106,-1.11685,1.364,2.141,1.959,-1.55706,8.3159,1.5708,-2.8012
pedestrian,0b11dc36-6ad6-468b-b7ca-2fc268e9c530,dynamic,16.1428,9.03511,-0.494698,0.766,1.086,1.863,-1.49263,18.5059,1.5708,0.5103
pedestrian,270fa9d2-ea4d-491f-895f-d47cd165637f,dynamic,3.05639,31.2457,-1.3772,0.791,0.952,1.904,-1.62929,31.425,1.5708,1.4733
car,37896d78-0f5e-4a08-a7ad-4257154d3151,dynamic,-41.3081,6.31473,-1.63729,2.004,4.343,1.566,-1.57117,41.82,1.5708,2.9899
cyclist,3ddc5472-9bf3-41bd-9c34-829fd93d70ce,dynamic,3.08822,8.99915,-0.914259,0.66,1.274,1.426,1.57357,9.5581,1.5708,1.2402
pedestrian,3f398207-0bfd-4301-9d27-be57997c3e99,dynamic,4.64208,8.01759,-0.807549,0.765,0.81,1.491,1.57357,9.2996,1.5708,1.046
car,414dc17f-3ded-4222-88f3-6c65d7b55b56,dynamic,-9.07446,5.18615,-1.21154,2.365,4.876,1.683,-1.59159,10.5219,1.5708,2.6224
car,41f345d0-0911-4262-a5db-cf1e4e559626,dynamic,9.06829,5.33124,-0.93632,2.411,5.847,1.692,-1.57413,10.5609,1.5708,0.5315
car,59dee9de-06d7-4f21-83c0-3e58b4517fec,dynamic,32.0252,2.05261,-0.419142,2.258,4.53,2.096,-1.65372,32.0936,1.5708,0.064
car,5e32b8fc-0a11-416c-b0a7-78a2454a1019,dynamic,16.1106,5.01522,-0.876076,2.111,5.385,1.583,-1.57588,16.8959,1.5708,0.3018
car,61dae07c-0deb-41cd-94b3-eaa83f50817e,dynamic,24.7091,2.0758,-0.720483,2.21,4.565,1.746,-1.59211,24.8066,1.5708,0.0838
pedestrian,682d4c69-f813-473e-92cb-df2b8926c2c0,dynamic,-17.0627,7.83875,-0.980715,0.902,0.963,1.553,1.58456,18.8028,1.5708,2.7109
pedestrian,6fa8c7aa-46c1-4c8a-ad36-d95b8b6e25e2,dynamic,1.64294,7.95214,-0.889596,0.734,0.83,1.752,1.57357,8.1687,1.5708,1.3671
pedestrian,78c983de-7509-48b8-8899-421f3696a646,dynamic,10.7549,8.24303,-0.741204,0.922,0.966,1.739,1.60813,13.5707,1.5708,0.6539
pedestrian,91cd9907-046a-4832-b7b4-d1891849c845,dynamic,5.06287,6.6291,-0.867838,0.681,0.658,1.89,1.14317,8.3863,1.5708,0.9186
car,a0a3a570-d1a0-4d2b-ad36-944ab7ed61e7,dynamic,2.38763,5.53656,-1.05769,2.257,5.024,1.699,-1.57413,6.1215,1.5708,1.1636
pedestrian,a534b9a3-8c12-4127-8f2e-61e3e65bfd8a,dynamic,18.3719,7.92609,-0.514324,0.833,0.73,1.697,1.63483,20.0153,1.5708,0.4073
pedestrian,da544817-665e-4071-b199-d60e9a4bcb6b,dynamic,7.05081,31.5979,-1.08077,0.838,0.824,1.88,-1.62929,32.393,1.5708,1.3513
car,dcc2e314-932a-47cd-aa1c-6fa92bf7f544,dynamic,-28.4606,5.9828,-1.42625,2.258,4.553,1.698,-1.57117,29.1176,1.5708,2.9344
pedestrian,ddeafb20-cbbc-4ede-8cbe-6b1a280d1f97,dynamic,-1.50912,7.88696,-0.954888,0.903,1.003,1.656,1.57357,8.0866,1.5708,1.7599
car,e1bb4821-6fb4-4bee-9603-12e2dd9746b9,dynamic,-15.506,5.75881,-1.23024,2.49,5.113,1.978,-1.60904,16.5865,1.5708,2.786
