label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0813c2d0-1490-435f-8f75-f583b1f5bdd4,dynamic,20.5111,-0.768382,-0.95465,2.221,4.617,1.785,-1.58347,20.5477,1.5708,-0.0374
car,0dcc9723-2a65-4b86-bcfd-9b39e3bdb8ad,dynamic,-24.6473,-5.37256,-1.57705,2.144,3.813,1.528,-1.55345,25.2753,1.5708,-2.927
car,1f89529a-aaac-4f03-8a6c-8340d0df5947,dynamic,11.245,-0.188769,-1.02227,2.201,4.503,1.919,-1.57091,11.2929,1.5708,-0.0168
pedestrian,3cb7ce83-f268-49bb-9237-6f73b3d4f9bd,dynamic,-9.95423,-8.59789,-1.06936,0.805,0.943,1.864,-1.57091,13.1967,1.5708,-2.4292
car,3e4624aa-b285-438e-b03a-3d3b74590b61,dynamic,16.6212,-6.14038,-0.626606,2.628,5.865,2.519,-1.57091,17.7302,1.5708,-0.3539
car,4241f9bd-028f-4dc2-b268-25532893f64c,dynamic,9.9922,-5.99791,-0.64065,2.611,5.936,2.44,-1.61053,11.6717,1.5708,-0.5406
cyclist,562b7826-bf8a-4df2-9565-fa1c348c19bb,dynamic,33.6044,-4.91928,0.425206,0.896,2.002,2.292,-1.58976,33.9652,1.5708,-0.1454
pedestrian,67973417-c315-4ef9-9c15-66e6999bea60,dynamic,-9.78345,-9.49521,-1.27223,0.743,0.792,1.325,-0.190342,13.6928,1.5708,-2.3711
car,6a69c76b-13a9-4b90-9fb4-9a536f163449,dynamic,53.0421,-6.90154,1.49196,2.034,4.808,2.031,-1.57091,53.51,1.5708,-0.1294
car,790ea037-a5c0-4664-8354-c8b7a0924063,dynamic,22.6261,-5.98426,-0.957095,2.069,4.58,1.789,-1.57091,23.4237,1.5708,-0.2586
truck,7cb6f421-3ee8-4198-a105-2687a9fe62f9,dynamic,-80.6382,-2.23128,-2.24537,3.256,6.341,2.754,-1.67981,80.7003,1.5708,-3.1139
