label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0553db7a-25ed-4494-b789-d7919c09ea5a,dynamic,39.0676,-3.51849,0.197796,2.099,4.914,2.0,-1.56004,39.2262,1.5708,-0.0898
pedestrian,09088658-33bf-405e-a3a0-1b017f7f9dec,dynamic,-1.29208,-29.3063,-1.02067,0.593,0.57,2.0,-3.06642,29.3525,1.5708,-1.6149
pedestrian,1136b440-8f15-45f0-a536-c9356db0fb86,dynamic,25.1259,-10.6467,-0.674317,0.761,0.687,1.78,-1.57505,27.2968,1.5708,-0.4008
pedestrian,20ba2e1d-6898-463c-a419-ff6a84944f82,dynamic,18.5126,-13.9309,-1.10379,0.746,0.654,1.821,-0.0237882,23.1949,1.5708,-0.6451
pedestrian,27bb0253-4987-430b-a1fc-2cb7712b33b7,dynamic,0.778889,-9.8917,-1.106,0.928,0.886,1.812,-1.57837,9.9838,1.5708,-1.4922
car,3ddbbc4d-dc00-4c0a-a624-c0807ec7c895,dynamic,-39.7114,-6.02341,-2.1836,2.13,4.803,2.02,-1.55341,40.2249,1.5708,-2.9911
bus,430ba93d-be8b-4bc4-a6a1-c67810a4a5e9,dynamic,6.62428,-32.2859,-0.477598,3.178,10.534,3.579,0.00763021,32.9619,1.5708,-1.3684
car,43e93279-53fc-4e68-889a-c5387eb9654a,dynamic,10.0861,-13.872,-1.09798,2.059,3.672,1.625,0.0179284,17.1863,1.5708,-0.9421
pedestrian,48c0bb60-f5d7-4510-86f4-a9bff51fc2ef,dynamic,17.8684,-7.02395,-0.976991,0.856,0.61,1.835,-0.00458805,19.2242,1.5708,-0.3745
pedestrian,5a1fe3f2-7b3d-47d4-8ceb-fac016c27fbf,dynamic,-2.273,-6.82868,-1.0109,0.93,0.701,2.0,0.0386995,7.2677,1.5708,-1.8921
pedestrian,5cd6cf7b-a9c2-486e-b2ee-2407687b82ca,dynamic,24.9956,-9.87146,-0.373864,0.884,0.722,2.028,-1.59111,26.8769,1.5708,-0.3761
car,7261b8da-d059-4ce6-95b7-acac44fa78e3,dynamic,14.069,-23.5281,-0.597667,2.596,6.341,3.285,0.0636596,27.4202,1.5708,-1.0319
pedestrian,76978c39-bba5-4ae1-a4b3-1a5e33ab6c1a,dynamic,26.4329,-8.15412,-0.537495,0.901,0.972,1.797,-1.59617,27.6673,1.5708,-0.2992
car,94afadc2-5c53-43b9-9524-a3e2ca1f040d,dynamic,14.1776,-31.6707,-0.7184,2.612,6.224,3.296,-0.00615897,34.7067,1.5708,-1.1499
