label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,01df91ea-3cb8-44d4-9e4f-1570b8148ce3,static,-25.1075,-4.52911,-1.5157,2.192,4.544,1.765,-1.56555,25.5577,1.5708,-2.9631
car,142428fc-e42b-4b87-9468-20b4279f7ca5,static,23.5925,-41.244,-0.346003,2.343,4.855,1.797,0.0125826,47.5162,1.5708,-1.0512
car,15b7bc1e-84cd-420a-8874-0265b76f9aaa,static,24.1952,-21.0029,-0.0764456,2.158,6.267,3.073,-0.0383812,32.0396,1.5708,-0.7149
car,208ab7d4-34cd-4269-b5aa-d66f74d8e3b7,static,8.2883,-22.0412,-0.421025,2.534,5.484,2.475,3.13149,23.5518,1.5708,-1.2111
car,37958bc4-7591-46e2-871b-f5e785058fe0,static,-13.8306,-4.3193,-1.29447,2.096,4.521,1.893,-1.60046,14.5471,1.5708,-2.8389
car,40c2df2e-2e0d-4cc1-b3e0-5c72f77f4187,static,20.3051,-22.6772,-0.378891,2.122,5.047,2.0,-0.104003,30.4417,1.5708,-0.8405
car,4d56dde3-8211-4193-bb05-e7c6b320feaf,static,19.9514,-30.5475,-0.411102,2.198,4.555,1.605,-0.0795712,36.488,1.5708,-0.9922
truck,5f6799cf-72be-4d0a-a65e-d0f825ac850a,static,16.207,-5.29783,0.373579,3.354,10.305,4.394,0.0643317,17.055,1.5708,-0.3159
truck,621a15ac-38d0-4466-a096-9308d9b9f26e,static,21.3772,-15.9139,-0.580215,2.291,5.387,1.935,-0.0966755,26.6566,1.5708,-0.6399
car,7bd7c796-70d5-4ab7-a6b3-7908e7d03a2d,static,-0.8164,-4.64248,-1.18402,2.18,4.529,1.828,-1.6207,4.8601,1.5708,-1.7449
car,854f8130-a69a-4211-9b38-e1f8ce662b51,static,19.0428,-40.3145,-0.0311839,2.448,5.607,2.072,0.104487,44.5857,1.5708,-1.1295
car,8f4fe9f4-f03f-4716-8538-1387dcb2c9c9,static,-19.7805,-4.29625,-1.26881,2.084,4.637,1.878,-1.56555,20.2814,1.5708,-2.9277
cyclist,91daa7ee-9273-4cf6-ad60-8953800b4972,static,-16.4847,-1.90873,-1.14802,0.94,2.071,1.935,-1.56962,16.6345,1.5708,-3.0263
car,9f7b6311-6eff-4480-af47-2882370cabc1,static,-5.91774,-4.38167,-1.33069,1.817,4.575,1.43,-1.60046,7.4826,1.5708,-2.5042
truck,b2422cdb-84db-4308-8f73-3d35db610d0d,static,-35.3631,-4.67198,-1.03516,2.76,6.455,2.611,-1.53065,35.6854,1.5708,-3.0102
cyclist,b490f2dd-f565-4bc3-ade7-fe6f4c4872df,static,-2.75557,-2.51445,-1.12727,1.007,2.2,1.9,-1.49773,3.897,1.5708,-2.4019
car,d77ba6cd-d9a3-4cef-9212-bf081fe3f99e,static,-29.8863,-4.58096,-1.44404,2.192,4.384,1.803,-1.53065,30.2698,1.5708,-2.9895
cyclist,da770163-0f9f-4970-b341-f830f8425db0,static,9.89022,-7.77498,-0.807237,0.956,2.161,1.873,-3.03336,12.6063,1.5708,-0.6662
truck,261b042b-91f2-435e-83b7-9515a07bfac9,static,10.6186,24.2296,-1.4669,2.495,5.787,2.09,3.10006,26.4949,1.5708,1.1578
car,338d6398-7709-4ba6-9a52-ca2a60a3c116,static,26.6277,27.9502,-1.35832,2.322,5.536,2.09,-0.053756,38.6276,1.5708,0.8096
pedestrian,3d5e05cd-fb1e-4b0a-a6d3-545c0e0530bc,static,29.3532,9.9777,-1.08985,1.09,1.199,1.873,0.0135982,31.0218,1.5708,0.3277
pedestrian,484bac2f-dee1-4cb6-abef-23e59e4609d1,static,28.045,0.027806,-0.789601,0.738,1.012,1.896,-0.00628284,28.0561,1.5708,0.001
car,723cced6-b182-47f1-9739-8875bc5518ea,static,-20.7874,12.6191,-1.67122,2.07,5.152,2.0,1.57463,24.3752,1.5708,2.596
cyclist,75c67838-0f85-4145-b41e-999057d9645f,static,11.2644,10.8452,-1.1996,0.917,1.94,1.972,3.07667,15.6826,1.5708,0.7664
car,83616809-76b7-4f9c-860e-7b5d9d805246,static,63.7147,8.75811,-0.379953,2.36,5.216,2.342,-1.65213,64.3149,1.5708,0.1366
truck,9064779f-1a32-4f27-999c-9965623001d7,static,-18.9131,6.00293,-0.489528,3.371,9.288,3.937,-1.53589,19.8489,1.5708,2.8343
car,9920ab0f-8096-489a-89cb-e0a0a27f6443,static,-7.6616,0.158704,-1.07279,2.27,5.216,2.0,-1.5715,7.738,1.5708,3.1209
car,9dcb98b8-c035-4ef8-adfb-24d1a95c7375,static,37.5057,9.97914,-1.18528,1.991,4.493,1.608,-1.66958,38.8287,1.5708,0.26
car,b7813910-a4da-4682-8fa9-9201efdff171,static,18.2398,24.7925,-1.41289,2.238,4.926,1.593,3.084,30.8116,1.5708,0.9365
car,ceff0165-586b-4003-bd73-21eff2a17bb1,static,17.9708,16.3046,-1.2476,2.194,4.695,1.895,3.10111,24.297,1.5708,0.7368
pedestrian,e904b936-e844-4aff-a4e4-2102eb8c9feb,static,27.1212,6.27001,-0.96615,0.935,1.012,1.917,3.09203,27.8533,1.5708,0.2272
car,edc330d5-807b-4e76-b149-0f040ecdac12,static,0.174861,3.21122,-0.984421,2.494,4.986,2.0,-1.5715,3.3633,1.5708,1.5164
pedestrian,ef6fe40c-02fa-4442-b478-20cf40aba326,static,27.9506,1.34825,-0.779708,0.951,1.084,1.917,-0.0134387,27.994,1.5708,0.0482
