label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0576cd72-4785-45a3-844c-ef0b4296aa9b,dynamic,-12.7717,-0.274996,-1.25788,2.055,4.621,1.394,-1.56981,12.8364,1.5708,-3.1201
pedestrian,0e16cb21-4807-4e2a-827a-c26091e72eeb,dynamic,-5.36882,-8.77175,-0.456834,1.013,1.013,1.931,-1.56667,10.2945,1.5708,-2.12
pedestrian,1a46a6f0-28e1-470d-abc4-2b47bac8056c,dynamic,-9.99574,-8.57263,-0.544544,0.854,1.005,1.843,-1.56667,13.1796,1.5708,-2.4327
pedestrian,20991b59-04b3-417a-97fc-7665c7d8a7ee,dynamic,-36.3684,-9.00993,-0.844409,0.744,0.948,1.682,-1.59896,37.4774,1.5708,-2.8987
pedestrian,3214c356-3521-45f1-8f7f-e96610afb8fa,dynamic,3.83534,-10.1642,-0.391724,0.76,1.019,1.773,-1.56667,10.8708,1.5708,-1.21
pedestrian,462a2003-5315-4d59-86b4-60646903ff0e,dynamic,-0.528202,-8.60085,-0.626848,0.68,0.919,1.577,-1.56667,8.6398,1.5708,-1.6321
pedestrian,6139eef6-615c-4533-90b7-740df1cc0d92,dynamic,-23.7839,-9.43776,-0.8407,0.681,0.923,1.45,-1.56039,25.6018,1.5708,-2.7638
truck,7520b645-6bcf-40c7-af17-fada2a58d438,dynamic,-26.8148,-0.0339986,-0.653621,3.008,10.036,2.7,-1.55253,26.8228,1.5708,-3.1403
pedestrian,7601c9ea-5455-4751-85fd-cfa17c084897,dynamic,-3.35834,-6.20686,-0.643645,0.944,1.134,1.74,-1.56667,7.0865,1.5708,-2.0668
pedestrian,b235814e-d9e7-429e-b5cc-785bb67ffc6d,dynamic,31.7088,-9.88466,-0.350325,0.922,1.081,1.794,-1.58709,33.2156,1.5708,-0.3022
pedestrian,bcb2b65c-e5d2-4437-92ba-932e7fa8c1c5,dynamic,-25.1641,-9.05552,-0.793889,0.731,0.954,1.697,-1.59896,26.7556,1.5708,-2.7962
pedestrian,e0302553-b71b-42e2-8edf-d0aa88f36d5a,dynamic,22.1355,-8.70427,-0.301078,0.764,1.125,1.884,1.55136,23.7873,1.5708,-0.3747
pedestrian,fb15140d-951a-482d-8d85-f723ee1ac54f,dynamic,34.2742,-8.62673,-0.358634,0.733,0.901,1.802,-1.58709,35.345,1.5708,-0.2466
pedestrian,fe795f12-1f63-4401-babb-bfe89db6fcb6,dynamic,22.3125,-8.05123,-0.362254,0.681,0.942,1.697,1.55136,23.7234,1.5708,-0.3463
car,058279b2-82df-4364-96d6-ea2e6529a3bb,dynamic,33.2509,29.7809,-1.88281,2.056,4.318,1.848,-2.9778,44.6774,1.5708,0.7304
car,2acde7be-dd96-4d11-962e-f41e502ee091,dynamic,20.9517,33.7225,-1.92152,2.329,4.693,1.86,-2.54478,39.7476,1.5708,1.0149
car,40cf1391-e628-4d16-a7aa-ec6c6611fe0f,dynamic,8.90052,40.702,-2.19396,1.916,4.634,1.838,-2.2568,41.7215,1.5708,1.3555
pedestrian,44c1b075-a160-4f61-8026-1cd1b4c11baa,dynamic,13.8025,22.5217,-1.59948,0.726,1.104,1.705,-1.58136,26.4631,1.5708,1.021
pedestrian,4dcc930c-5ffb-472b-826a-fe293dff9730,dynamic,22.0465,29.9508,-1.77483,0.724,1.071,1.785,2.66179,37.2324,1.5708,0.9363
cyclist,55d2b22b-866f-4506-b4cf-17f65762da01,dynamic,34.7025,17.8973,-1.48427,0.868,1.772,1.764,2.67324,39.074,1.5708,0.4762
pedestrian,573f638b-02cf-427f-b608-fffaa7d88429,dynamic,13.8555,27.8453,-1.66575,0.635,0.925,1.742,-1.58136,31.1466,1.5708,1.1091
pedestrian,5e3bdbe9-920c-4b45-aa69-96830134cdb0,dynamic,6.60109,23.3187,-1.53455,0.687,0.965,1.789,-1.57979,24.2836,1.5708,1.2949
cyclist,653e98e5-4232-4211-a24b-c49076fcf6b8,dynamic,21.7605,21.1605,-1.54678,0.766,1.787,1.713,1.89971,30.3921,1.5708,0.7714
car,76e3ee28-6c16-4290-bc1b-21199c50faef,dynamic,36.5599,28.8685,-1.69194,2.057,3.944,1.254,-2.98879,46.6142,1.5708,0.6684
cyclist,7a4b5483-b3e6-42a9-89d2-89282d0ac18e,dynamic,32.8238,16.9576,-1.35717,0.906,1.947,1.757,1.55709,36.9703,1.5708,0.4769
car,98492d96-e9db-49bc-9706-d9f54f7c99da,dynamic,13.0418,37.2536,-2.06679,2.252,4.598,1.842,-2.32906,39.5246,1.5708,1.234
cyclist,b4bac2c0-5733-4563-9e33-9b3869b56904,dynamic,22.2339,3.38654,-0.879455,0.774,1.932,1.829,-1.6112,22.5075,1.5708,0.1512
pedestrian,bdb1f45c-9e85-487c-910e-eb076df1c4b7,dynamic,17.6547,24.9211,-1.55866,0.671,1.183,1.807,-1.56879,30.5807,1.5708,0.9544
truck,c361ec59-58f6-4c16-b0f5-c1d7aaf7094c,dynamic,35.427,43.5135,-2.13735,2.395,5.471,2.147,-3.07588,56.1522,1.5708,0.8875
car,fd22dfb4-4790-4877-a07c-e4eb2d8e46dd,dynamic,17.3289,32.4854,-1.86472,1.966,4.608,1.746,-2.46973,36.8656,1.5708,1.0808
