label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0576cd72-4785-45a3-844c-ef0b4296aa9b,dynamic,-12.7958,-0.213291,-1.38171,2.055,4.621,1.394,-1.58151,12.872,1.5708,-3.1249
pedestrian,0e16cb21-4807-4e2a-827a-c26091e72eeb,dynamic,-12.791,-8.86065,-0.566384,1.013,1.013,1.931,-1.57837,15.5705,1.5708,-2.5358
pedestrian,16a9143a-39d6-47f4-94ca-30a01f2e48af,dynamic,25.3438,-13.2234,-0.241953,0.74,0.877,1.615,-1.59879,28.5871,1.5708,-0.4809
pedestrian,16eb9cb5-76ca-4413-abe6-33a12c5ea8bb,dynamic,7.33191,-7.12691,-0.664748,0.732,0.851,1.483,-1.59408,10.2465,1.5708,-0.7712
pedestrian,1a46a6f0-28e1-470d-abc4-2b47bac8056c,dynamic,-17.1352,-8.52504,-0.717243,0.854,1.005,1.843,-1.57837,19.1522,1.5708,-2.6799
pedestrian,200891ea-a004-40e7-bba5-1c5a1a9e0619,dynamic,24.7628,-10.9575,-0.36305,0.679,0.728,1.681,-1.59879,27.0813,1.5708,-0.4166
pedestrian,3214c356-3521-45f1-8f7f-e96610afb8fa,dynamic,-3.14291,-10.165,-0.458467,0.76,1.019,1.773,-1.57837,10.6497,1.5708,-1.8707
pedestrian,462a2003-5315-4d59-86b4-60646903ff0e,dynamic,-8.15547,-8.86126,-0.707046,0.68,0.919,1.577,-1.57837,12.0637,1.5708,-2.3147
pedestrian,5e82bbe3-d434-46d8-8ba4-24954d58f473,dynamic,31.5164,-5.21552,-0.47057,0.869,1.004,1.742,1.56322,31.9485,1.5708,-0.164
pedestrian,7601c9ea-5455-4751-85fd-cfa17c084897,dynamic,-7.92253,-6.15479,-0.752372,0.944,1.134,1.74,-1.57837,10.0605,1.5708,-2.4811
pedestrian,7833a383-582a-4ed0-bdcd-6e2f6014aa4b,dynamic,11.681,-23.3273,0.0718156,0.712,0.864,2.0,-2.81215,26.0886,1.5708,-1.1066
pedestrian,9526d8c3-7816-4816-92fe-fc5874e4a634,dynamic,33.1102,-7.53544,-0.294578,0.742,1.061,1.765,1.54594,33.9581,1.5708,-0.2238
pedestrian,95dc9172-051a-4409-b448-29b1d6e99e78,dynamic,12.1778,-22.6285,-0.0541776,0.646,0.85,1.697,0.327526,25.6973,1.5708,-1.0771
pedestrian,a2507037-e71d-44e6-a164-b4b634710c85,dynamic,29.897,-7.41389,-0.411709,0.878,1.062,1.687,1.53809,30.8053,1.5708,-0.2431
