label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0576cd72-4785-45a3-844c-ef0b4296aa9b,dynamic,-12.9218,-0.258067,-1.25145,2.055,4.621,1.394,-1.57083,12.9848,1.5708,-3.1216
pedestrian,0e16cb21-4807-4e2a-827a-c26091e72eeb,dynamic,-5.77163,-8.76621,-0.471605,1.013,1.013,1.931,-1.56769,10.5062,1.5708,-2.1531
pedestrian,1a46a6f0-28e1-470d-abc4-2b47bac8056c,dynamic,-10.3994,-8.56363,-0.540253,0.854,1.005,1.843,-1.56769,13.4824,1.5708,-2.4527
pedestrian,200891ea-a004-40e7-bba5-1c5a1a9e0619,dynamic,31.7166,-11.0032,-0.441182,0.679,0.728,1.681,-1.58811,33.5739,1.5708,-0.3339
pedestrian,3214c356-3521-45f1-8f7f-e96610afb8fa,dynamic,3.46543,-10.1742,-0.412734,0.76,1.019,1.773,-1.56769,10.7561,1.5708,-1.2425
pedestrian,4049f112-7f79-4923-abf1-ba7fed4d38a3,dynamic,30.9283,-6.52317,-0.505368,0.699,0.926,1.835,-1.58811,31.6128,1.5708,-0.2079
pedestrian,462a2003-5315-4d59-86b4-60646903ff0e,dynamic,-0.95596,-8.62397,-0.640234,0.68,0.919,1.577,-1.56769,8.7004,1.5708,-1.6812
pedestrian,6139eef6-615c-4533-90b7-740df1cc0d92,dynamic,-24.2002,-9.44336,-0.847968,0.681,0.923,1.45,-1.56141,25.9913,1.5708,-2.7695
truck,7520b645-6bcf-40c7-af17-fada2a58d438,dynamic,-27.3096,-0.00774749,-0.649245,3.008,10.036,2.7,-1.55355,27.3173,1.5708,-3.1413
pedestrian,7601c9ea-5455-4751-85fd-cfa17c084897,dynamic,-3.61655,-6.20678,-0.650858,0.944,1.134,1.74,-1.56769,7.213,1.5708,-2.0984
pedestrian,bcb2b65c-e5d2-4437-92ba-932e7fa8c1c5,dynamic,-25.5942,-9.04128,-0.800326,0.731,0.954,1.697,-1.59998,27.156,1.5708,-2.802
pedestrian,e0302553-b71b-42e2-8edf-d0aa88f36d5a,dynamic,21.4862,-8.73006,-0.328746,0.764,1.125,1.884,1.55034,23.1944,1.5708,-0.3859
pedestrian,fe795f12-1f63-4401-babb-bfe89db6fcb6,dynamic,21.6653,-8.06731,-0.378922,0.681,0.942,1.697,1.55034,23.1216,1.5708,-0.3565
car,058279b2-82df-4364-96d6-ea2e6529a3bb,dynamic,32.7551,29.6695,-1.88424,2.056,4.318,1.848,-2.97882,44.2349,1.5708,0.736
car,2acde7be-dd96-4d11-962e-f41e502ee091,dynamic,20.447,33.7076,-1.90164,2.329,4.693,1.86,-2.5458,39.4702,1.5708,1.0255
car,40cf1391-e628-4d16-a7aa-ec6c6611fe0f,dynamic,8.40362,40.6996,-2.16122,1.916,4.634,1.838,-2.25782,41.6143,1.5708,1.3672
pedestrian,44c1b075-a160-4f61-8026-1cd1b4c11baa,dynamic,13.4365,22.5095,-1.58719,0.726,1.104,1.705,-1.58238,26.2628,1.5708,1.0326
pedestrian,4dcc930c-5ffb-472b-826a-fe293dff9730,dynamic,21.4396,29.8084,-1.75927,0.724,1.071,1.785,2.6829,36.7599,1.5708,0.9473
cyclist,55d2b22b-866f-4506-b4cf-17f65762da01,dynamic,34.0963,17.5476,-1.39956,0.868,1.772,1.764,2.58146,38.3723,1.5708,0.4753
pedestrian,573f638b-02cf-427f-b608-fffaa7d88429,dynamic,13.4715,27.8601,-1.63158,0.635,0.925,1.742,-1.58238,30.9892,1.5708,1.1204
pedestrian,5e3bdbe9-920c-4b45-aa69-96830134cdb0,dynamic,6.21902,23.3266,-1.51793,0.687,0.965,1.789,-1.58081,24.1891,1.5708,1.3103
cyclist,653e98e5-4232-4211-a24b-c49076fcf6b8,dynamic,20.9173,21.0128,-1.53278,0.766,1.787,1.713,1.88821,29.6887,1.5708,0.7877
car,76e3ee28-6c16-4290-bc1b-21199c50faef,dynamic,36.0492,28.8374,-1.6848,2.057,3.944,1.254,-2.98981,46.195,1.5708,0.6747
cyclist,7a4b5483-b3e6-42a9-89d2-89282d0ac18e,dynamic,31.9284,16.9348,-1.35445,0.906,1.947,1.757,1.55607,36.1669,1.5708,0.4877
car,98492d96-e9db-49bc-9706-d9f54f7c99da,dynamic,12.5412,37.2469,-2.03947,2.252,4.598,1.842,-2.33008,39.3544,1.5708,1.246
cyclist,b4bac2c0-5733-4563-9e33-9b3869b56904,dynamic,22.137,3.373,-0.886104,0.774,1.932,1.829,-1.6227,22.41,1.5708,0.1512
pedestrian,bdb1f45c-9e85-487c-910e-eb076df1c4b7,dynamic,17.3149,24.8964,-1.54589,0.671,1.183,1.807,-1.56981,30.3649,1.5708,0.9631
truck,c361ec59-58f6-4c16-b0f5-c1d7aaf7094c,dynamic,34.9315,43.4841,-2.1149,2.395,5.471,2.147,-3.0769,55.8171,1.5708,0.894
car,fd22dfb4-4790-4877-a07c-e4eb2d8e46dd,dynamic,16.8231,32.4741,-1.84427,1.966,4.608,1.746,-2.47075,36.6195,1.5708,1.0928
