label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,08f53949-15de-4d26-9dd2-7ffdb6596945,static,25.6155,-21.318,0.811893,2.074,4.967,2.0,-2.0056,33.3357,1.5708,-0.6941
car,0aca1038-5002-4607-bc3f-b9e7db6fa3f5,static,-8.86285,-31.2228,0.390298,2.26,4.76,1.739,2.65849,32.4587,1.5708,-1.8474
truck,133f1443-fde9-4cac-a48f-9d9213bb274e,static,-27.3484,-55.6033,0.533495,2.469,5.231,1.89,2.46061,61.9673,1.5708,-2.0279
truck,23bded75-7d74-4457-a0e7-0ab3ddbd077c,static,18.9756,-18.434,0.815609,2.17,6.062,2.288,-2.00909,26.4679,1.5708,-0.7709
car,2961a726-fb68-4cf7-a60c-4dba3d18215f,static,-15.797,-1.98165,-0.52739,2.044,4.42,1.853,-2.87198,15.9295,1.5708,-3.0168
car,29dbc1eb-3649-4cb4-8791-50c3a20d814f,static,43.8829,-29.3321,1.22294,2.08,4.602,1.634,-2.0056,52.7975,1.5708,-0.5892
car,2b79ebfc-fccf-413e-8e70-032f088ffa04,static,20.9763,-9.89683,0.83454,2.48,4.919,2.0,1.12656,23.2088,1.5708,-0.4408
car,5042699f-a10a-402d-8de9-0c8756b6bd36,static,-18.9252,-0.430431,-0.316136,2.438,5.345,2.367,-2.83767,18.9327,1.5708,-3.1189
car,5bfe58d2-acce-42d9-a7dc-fd59a91df696,static,-9.26588,-19.1841,-0.0698383,2.166,4.85,1.667,2.70561,21.3047,1.5708,-2.0207
car,6bf3c695-7ce8-4aa6-a7ab-3e7853e697ef,static,-1.49337,-33.8535,0.206416,2.104,3.898,1.524,-0.444177,33.8871,1.5708,-1.6149
pedestrian,7387755f-df31-4118-994b-8cf77e80ba51,static,9.15142,-17.4783,0.540475,0.708,0.683,1.725,-0.484669,19.7366,1.5708,-1.0885
car,8d4451f8-26dd-4c36-9c7a-d204135db2db,static,39.802,-12.7846,0.982632,2.537,5.309,1.798,1.13599,41.8164,1.5708,-0.3108
pedestrian,900ff84f-d05f-4497-a43f-175650983517,static,-19.4434,-4.41244,-0.378453,0.75,0.741,1.677,-2.02724,19.9414,1.5708,-2.9184
car,a8aa40cd-abca-4cec-9064-e1439380a7ba,static,-12.4886,-3.23215,-0.15724,2.242,4.67,2.0,-2.82928,12.901,1.5708,-2.8883
car,c249d487-c308-4311-8224-dbf0f6381564,static,22.6773,-5.03204,0.535251,2.321,4.722,1.889,1.06076,23.2351,1.5708,-0.2184
pedestrian,c870842e-8885-4208-9fc1-46a699a8dbca,static,10.5249,-16.233,0.600149,0.663,0.79,2.0,-0.217558,19.3557,1.5708,-0.9956
car,e5865f4d-fdda-42c2-85f0-801bfdb2ad17,static,32.9804,-9.68656,0.715968,2.034,4.479,1.591,1.06076,34.3809,1.5708,-0.2857
car,f1fa9162-0f27-4aa8-b269-11dd30d0d20d,static,-6.95949,-45.7557,0.401928,2.158,4.402,1.67,-0.409272,46.2837,1.5708,-1.7217
car,f2746c0c-5bc1-47eb-b9b9-515114124c44,static,3.66949,-22.8699,0.265922,2.327,5.057,1.582,-0.461638,23.1639,1.5708,-1.4117
car,089f6311-425e-4f6b-bcec-5b2c9e5163c6,static,11.2393,23.9558,0.0174931,2.224,4.554,1.778,1.89413,26.4613,1.5708,1.1321
