label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0b4883ef-a807-4412-900d-bd0294540768,dynamic,-27.5692,-5.14656,-1.19824,2.147,4.662,1.888,-1.60553,28.071,1.5708,-2.957
car,1267595e-70df-4209-a742-3ac9fc989bb3,dynamic,8.41395,-30.786,-1.28736,2.019,4.443,1.428,-2.22809,31.941,1.5708,-1.304
car,364a21aa-b3c8-46f3-8b5d-4916f0f94b3a,dynamic,17.7749,-0.092868,-0.986218,2.145,5.109,1.642,-1.58075,17.8025,1.5708,-0.0052
car,3f517e96-2669-47f5-8ed8-3b9cd700cd87,dynamic,10.9293,-28.5974,-1.27127,1.835,4.201,1.609,-2.22216,30.6411,1.5708,-1.2057
car,407a58e9-5cd4-4897-b7f7-821e007b3870,dynamic,18.6687,-19.9318,-1.1536,2.065,4.714,1.691,-2.25707,27.3336,1.5708,-0.8181
motorcyclist,53ffab94-6c22-4971-8bca-62ea54600a68,dynamic,19.8032,-5.2042,-0.93305,0.692,2.727,1.619,-1.49331,20.4969,1.5708,-0.257
car,5534974c-8daa-4ee9-9152-89db1d903710,dynamic,3.16684,-5.5674,-0.903004,1.984,4.383,2.157,-1.55614,6.4684,1.5708,-1.0536
car,59ecfe79-93ae-4d48-bab3-11641b267293,dynamic,45.8031,-0.478636,-0.750701,1.793,4.249,1.677,-1.58215,45.8118,1.5708,-0.0104
pedestrian,62c24e54-dd7d-4c04-8da4-ceff694e0b29,dynamic,22.8844,-14.5582,-1.02018,0.699,1.023,1.61,-1.68896,27.1418,1.5708,-0.5666
car,6845f0b4-a6cd-465c-91d5-f63dc7978c69,dynamic,35.2971,-4.57124,-0.809862,1.949,4.523,1.651,-1.54584,35.6011,1.5708,-0.1288
car,73929269-a57b-460c-aebc-d125bf1efe96,dynamic,11.3588,-20.415,-1.17256,2.319,4.898,1.449,-0.723442,23.3917,1.5708,-1.0631
car,a9416e19-506b-47e1-8bf6-b10292e5a439,dynamic,49.6313,-4.64187,-0.667394,1.991,4.4,1.747,-1.55893,49.8524,1.5708,-0.0933
car,b13c62d0-e584-4643-9d12-2fa509d54b9e,dynamic,12.5071,-26.7363,-1.25583,1.897,4.12,1.665,-2.23961,29.5438,1.5708,-1.1332
pedestrian,bed974ef-20a8-4078-b7ef-75035f2580de,dynamic,22.5487,-13.769,-0.921869,0.838,1.13,1.758,-1.46678,26.4363,1.5708,-0.5482
car,d54b6347-ae55-41c9-91a9-dbec943e17c5,dynamic,-13.3613,-5.70655,-1.43607,1.935,4.095,1.395,-1.58023,14.5997,1.5708,-2.7379
car,f56ae6c0-bc89-477a-822f-3a0465335e34,dynamic,16.6541,-22.0366,-1.18584,1.924,4.734,1.668,-2.20471,27.6474,1.5708,-0.9236
pedestrian,f6285d2f-3c87-4e1a-9213-146a166f3688,dynamic,19.655,-13.7936,-0.847082,0.793,1.03,1.821,-1.54061,24.0271,1.5708,-0.6119
car,0088e493-94b4-488c-9853-11eeb4ea18f2,dynamic,15.3893,6.46766,-0.878238,2.291,4.844,1.915,1.56242,16.7162,1.5708,0.3979
car,2e9e190e-d71b-4651-9bc3-012c77e677c6,dynamic,-12.2574,0.0542961,-1.0956,2.13,4.741,1.755,-1.55334,12.3064,1.5708,3.1372
car,4a623c18-1060-418c-8310-8e62bbdc6ebe,dynamic,7.00746,10.1786,-1.28112,1.985,4.524,1.529,1.57289,12.4238,1.5708,0.9679
pedestrian,4e3cfc6b-9e64-4b80-b7c2-1a244051814a,dynamic,4.44659,19.7163,-1.35384,0.714,0.889,1.823,-1.59371,20.2568,1.5708,1.349
car,6bfab340-dff4-4fa8-add6-506453473b77,dynamic,-19.9131,16.0503,-1.56506,2.105,4.808,1.899,1.55073,25.6241,1.5708,2.4632
car,6f69403d-2a67-4050-b5b0-5fd30720416b,dynamic,-24.4988,0.407827,-1.10613,2.299,4.614,1.683,-1.56364,24.5271,1.5708,3.1249
pedestrian,7ee4afe6-bed7-4ed7-9941-b01ad2895e8b,dynamic,4.41054,18.9573,-1.3324,0.646,0.858,1.917,-1.55075,19.5092,1.5708,1.3422
car,8110c797-595f-4d67-9f2b-9b065387404c,dynamic,-7.52843,16.0039,-1.79121,1.788,4.605,1.536,1.58563,17.7767,1.5708,2.0105
car,b5cf22c7-0e39-4c1f-be32-bd3814f18e72,dynamic,23.734,3.17995,-0.964489,1.948,4.351,1.533,-1.58755,23.9655,1.5708,0.1332
car,ee171173-a2f4-4b66-9062-59720abaacad,dynamic,-25.3908,16.2567,-1.73375,1.94,4.672,1.543,1.56818,30.199,1.5708,2.5721
