label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,08a2bffe-ad65-4c44-8d83-5e8fe3a60d6e,dynamic,7.52777,-3.32567,-0.983041,0.661,0.776,1.683,2.36062,8.2882,1.5708,-0.416
car,0f656711-9f1e-4382-92b2-8801d60969a6,dynamic,-7.50626,-3.37024,-1.33022,2.116,4.426,1.585,-1.57089,8.335,1.5708,-2.7196
car,267e0872-3543-4e30-a03a-7039a7aecb3d,dynamic,-49.526,-3.54291,-1.84582,2.104,4.305,1.631,-1.57857,49.6869,1.5708,-3.0702
car,3ff00253-37c5-426b-9420-b014be1b59cb,dynamic,-18.1363,-3.52395,-1.48586,2.062,4.232,1.478,-1.57089,18.5351,1.5708,-2.9497
car,45cdfd79-84f6-43e2-8d52-970511de5263,dynamic,-5.17618,-24.9933,0.925038,2.048,4.349,1.692,3.12035,25.5404,1.5708,-1.775
car,700fe3c1-833d-4dad-b35f-f1ad9769ed67,dynamic,2.7881,-3.18623,-1.14676,2.051,4.915,1.506,-1.50107,4.3864,1.5708,-0.8519
car,70784bf2-6041-4652-a3c1-13aa9b432a78,dynamic,-4.1982,-12.746,0.612397,2.195,5.475,1.783,-3.12792,13.4336,1.5708,-1.889
car,786c6b04-c559-4461-af08-7e3db0d8663b,dynamic,-13.0966,-3.41158,-1.23727,2.13,4.571,1.791,-1.55343,13.5901,1.5708,-2.8868
car,a0634743-3f62-471c-8f62-0a9dd45f82b9,dynamic,-10.626,-12.5386,0.120098,2.035,4.379,1.681,0.0548609,16.436,1.5708,-2.2738
car,a8d909cc-d7d9-4980-99e5-36771708fb80,dynamic,19.2151,-5.07127,0.0214432,2.062,5.062,1.847,0.28629,19.8731,1.5708,-0.258
car,af8a0ef4-0cd4-44c9-b4d0-a1f776de1f40,dynamic,14.1439,-12.5598,-0.452548,2.239,4.619,1.921,-2.62492,18.921,1.5708,-0.7261
car,ba4386e2-db21-4d8b-a959-06841baf97bd,dynamic,-16.3706,-12.2298,-0.288762,2.021,4.343,1.644,-0.0703385,20.4364,1.5708,-2.5
car,bd180210-b91d-4259-8cdc-6740360e1bd6,dynamic,44.1551,-0.619005,1.09772,2.103,4.57,1.827,-2.42699,44.1731,1.5708,-0.014
car,bee6861a-c751-4dda-ac24-909731e696d8,dynamic,-7.11715,-12.4242,0.296126,2.059,4.29,1.558,-3.09302,14.3214,1.5708,-2.091
car,bf07fc5a-e47e-4345-98df-c1516370ded1,dynamic,23.3773,-28.3226,-0.51014,2.037,4.247,1.654,-0.0240266,36.7278,1.5708,-0.8808
pedestrian,bf433075-29f4-4c8e-8234-4bf78f7578e2,dynamic,6.68617,-8.67462,-0.651573,0.768,0.845,1.866,-2.08612,10.9717,1.5708,-0.9141
pedestrian,c9e1fe9f-c8cd-4e4c-9cc0-b1234e6c77e7,dynamic,7.11177,-7.9868,-0.687545,0.653,0.778,1.776,-2.30953,10.7163,1.5708,-0.8433
car,f48f50de-3b63-43d5-8896-31fae97f9d99,dynamic,-2.30067,-3.35459,-1.32186,1.988,4.731,1.563,-1.53598,4.2771,1.5708,-2.1719
car,09d44460-9ef8-4106-bd0c-17e18533be7d,dynamic,-29.843,5.94969,-1.59814,2.08,4.589,1.873,1.58836,30.4722,1.5708,2.9448
car,1a863827-c586-446a-9107-1d7d4d119add,dynamic,-3.3565,5.97839,-1.2787,2.041,4.489,1.749,1.55345,6.9744,1.5708,2.0824
