label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
other vehicle,004907c6-5f1b-4259-b8dd-b4b312dd5817,static,13.4826,-4.59839,-1.40831,0.705,1.944,1.287,-0.0193806,14.3146,1.5708,-0.3287
car,02d7c50b-7bb5-4887-abc4-677ff89f5d29,static,-15.2906,-23.1675,-0.438575,1.925,4.016,1.883,3.08293,27.762,1.5708,-2.1542
pedestrian,16c36c6c-9ccc-4bb4-9f82-a5ce4fb67a33,static,-0.64162,-9.82248,-1.10827,0.682,0.659,1.429,-1.64543,9.9056,1.5708,-1.636
pedestrian,21e8dbe1-3405-413a-a661-db144d1fb2e0,static,-1.11374,-5.95256,-0.973546,0.864,1.115,2.055,3.13007,6.1336,1.5708,-1.7558
other vehicle,274a2246-e25a-43da-ae4f-e3197b994f72,static,-14.8544,-9.31908,-1.02178,0.754,2.418,1.616,-1.61401,17.5654,1.5708,-2.5813
animals,2d6f5d25-8132-44a3-afed-2cc47e8ffc52,static,-0.246081,-6.7511,-1.5376,0.494,1.407,0.746,2.80531,6.9284,1.5708,-1.6072
car,2e4ac2d4-0132-4336-9870-5290234cf468,static,-8.34613,-14.9056,-0.635598,2.329,4.695,1.912,-0.00855727,17.095,1.5708,-2.0812
car,38699a1c-fd8f-48a0-ab5b-80ccaafb5059,static,24.7099,-4.67641,-0.956173,2.051,4.502,1.824,-1.56691,25.1667,1.5708,-0.187
truck,41d4f344-b242-43a5-906e-4d0a197fb1c7,static,34.7679,-4.88176,-0.756998,2.3,5.501,2.244,-1.56691,35.1171,1.5708,-0.1395
car,4d2eb18d-9b26-4203-9374-b8b50ba25fc9,static,-40.5502,-2.59005,-0.483253,2.487,5.28,2.323,-1.64543,40.6357,1.5708,-3.0778
other vehicle,57207ac8-61c4-45fa-9a14-059c74d067c3,static,-14.8362,-10.0453,-1.13344,0.603,2.075,1.208,1.52758,17.9529,1.5708,-2.5464
car,74307eb9-356b-4045-b1b2-c4fd6ef83a44,static,-15.0307,-13.4806,-0.824757,2.097,4.972,1.659,3.10039,20.2071,1.5708,-2.4105
car,7b7be761-2ac1-4664-ad00-05bca49a223f,static,-32.4654,-2.77756,-0.752988,2.535,5.518,2.194,-1.57564,32.5927,1.5708,-3.0562
other vehicle,7e812af4-fe34-4aec-8023-3d6613fcff70,static,-4.9585,-10.8354,-0.991874,0.882,2.403,1.648,1.54642,11.9573,1.5708,-2.0
pedestrian,8c3495a2-c804-408f-8173-4be54a67c329,static,4.53564,-10.082,-0.757882,0.849,0.982,1.687,3.00691,11.0812,1.5708,-1.148
car,95fcb299-d794-42cb-bd80-8c209fb22a85,static,5.72841,-3.62173,-1.02933,2.206,5.553,1.911,-1.58435,6.855,1.5708,-0.5638
car,aeaae9b3-4803-461a-87db-08e8524f9e50,static,17.8115,-4.49042,-1.06433,2.168,4.64,1.941,-1.58435,18.3996,1.5708,-0.247
car,b0f7c51e-0c00-4d55-bbab-2135234fdc47,static,-15.0496,-18.3877,-0.673694,2.261,4.594,1.637,3.08293,23.7708,1.5708,-2.2567
