label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
other vehicle,004907c6-5f1b-4259-b8dd-b4b312dd5817,static,9.74851,-4.49726,-1.38126,0.705,1.944,1.287,-0.0133242,10.8244,1.5708,-0.4322
car,02d7c50b-7bb5-4887-abc4-677ff89f5d29,static,-18.9358,-23.2221,-0.63652,1.925,4.016,1.883,3.089,29.9706,1.5708,-2.2549
pedestrian,16c36c6c-9ccc-4bb4-9f82-a5ce4fb67a33,static,-4.36998,-9.79633,-1.18854,0.682,0.659,1.429,-1.63938,10.7925,1.5708,-1.9904
pedestrian,21e8dbe1-3405-413a-a661-db144d1fb2e0,static,-5.31017,-6.54402,-0.941312,0.864,1.115,2.055,3.13613,8.4799,1.5708,-2.2525
other vehicle,274a2246-e25a-43da-ae4f-e3197b994f72,static,-18.5739,-9.37067,-1.19794,0.754,2.418,1.616,-1.60796,20.8383,1.5708,-2.6743
animals,2d6f5d25-8132-44a3-afed-2cc47e8ffc52,static,-4.66288,-7.41089,-1.5286,0.494,1.407,0.746,2.24582,8.8882,1.5708,-2.1324
car,2e4ac2d4-0132-4336-9870-5290234cf468,static,-11.9839,-12.0327,-0.819105,2.329,4.695,1.912,-0.0304292,17.0021,1.5708,-2.3542
car,38699a1c-fd8f-48a0-ab5b-80ccaafb5059,static,20.979,-4.5161,-0.850834,2.051,4.502,1.824,-1.56084,21.4764,1.5708,-0.212
truck,41d4f344-b242-43a5-906e-4d0a197fb1c7,static,31.0376,-4.66823,-0.58179,2.3,5.501,2.244,-1.56084,31.3921,1.5708,-0.1493
car,4d2eb18d-9b26-4203-9374-b8b50ba25fc9,static,-44.3072,-2.7875,-0.819192,2.487,5.28,2.323,-1.63938,44.4024,1.5708,-3.0788
other vehicle,57207ac8-61c4-45fa-9a14-059c74d067c3,static,-18.551,-10.0966,-1.31053,0.603,2.075,1.208,1.53363,21.1612,1.5708,-2.6432
car,74307eb9-356b-4045-b1b2-c4fd6ef83a44,static,-18.7284,-13.5333,-1.00799,2.097,4.972,1.659,3.10645,23.1283,1.5708,-2.5159
other vehicle,7e812af4-fe34-4aec-8023-3d6613fcff70,static,-8.67683,-10.8326,-1.10341,0.882,2.403,1.648,1.55248,13.923,1.5708,-2.2461
pedestrian,8c3495a2-c804-408f-8173-4be54a67c329,static,0.725511,-10.8061,-0.812612,0.849,0.982,1.687,3.01299,10.8609,1.5708,-1.5038
car,95fcb299-d794-42cb-bd80-8c209fb22a85,static,1.95576,-3.56331,-1.05614,2.206,5.553,1.911,-1.57829,4.1997,1.5708,-1.0688
car,aeaae9b3-4803-461a-87db-08e8524f9e50,static,14.0782,-4.36666,-1.00689,2.168,4.64,1.941,-1.57829,14.7742,1.5708,-0.3008
truck,d52d5e85-9e4f-4a6d-9a87-56700471b51b,static,-29.6906,-3.14491,-0.886442,2.585,5.917,2.317,-1.57166,29.8699,1.5708,-3.0361
car,f148a784-dfa0-4ce9-ad30-75526d247dc9,static,-8.7426,-16.3998,-0.870099,2.348,4.562,1.668,-0.000931818,18.6049,1.5708,-2.0606
other vehicle,f1cc63f9-a3e0-4c1d-8cc1-5bfbb2c07470,static,-8.69719,-9.74028,-1.21026,0.88,2.68,1.576,1.55248,13.1141,1.5708,-2.2997
