label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
bus,10bb7d47-5a40-45ec-947a-651b76ac6688,dynamic,29.3408,-33.1286,0.799491,3.552,12.879,3.66,-0.0118394,44.2609,1.5708,-0.846
car,1be0ad2f-2fe7-4d0a-ae05-e33b745b03c9,dynamic,29.0549,-22.3881,-0.331223,2.185,4.812,1.872,-0.0118394,36.6814,1.5708,-0.6565
pedestrian,242d4db8-29fe-4c98-b422-b51057b819d4,dynamic,11.1418,-9.61571,-0.71362,0.722,0.621,1.606,-0.156183,14.7347,1.5708,-0.712
car,3115a7a6-6416-4267-a36e-2893eec5ec34,dynamic,19.8299,-0.836439,-0.798635,2.35,5.411,2.398,-1.66539,19.8636,1.5708,-0.0422
truck,3f248768-294f-4294-9593-1c8325e3c3eb,dynamic,8.53523,-3.26333,-0.627889,2.865,7.003,3.008,-1.57813,9.1594,1.5708,-0.3652
pedestrian,41a8cb56-aa76-4526-88f6-9ba5eba4f86a,dynamic,3.59475,-8.79007,-0.805803,0.677,0.763,1.683,1.41931,9.5308,1.5708,-1.1826
car,438b17a1-d888-4685-957e-73b8b46c3498,dynamic,30.9867,-3.58175,-0.698674,2.258,4.589,1.94,-1.59488,31.2008,1.5708,-0.1151
pedestrian,45bfa64b-6295-4620-bab3-9710a4699e29,dynamic,-11.6954,-8.22179,-0.885359,0.714,0.575,1.662,0.567967,14.3235,1.5708,-2.5289
car,541c7236-2b03-461d-9437-16b1395db238,dynamic,-17.2232,-5.45805,-1.31603,2.321,4.954,1.89,-1.56626,18.1152,1.5708,-2.8347
pedestrian,78b0d966-263a-4ce4-8195-7124e3da56e8,dynamic,-3.81393,-10.5628,-0.757071,0.744,0.959,1.725,1.49313,11.2558,1.5708,-1.9173
pedestrian,80e13791-3d0d-4475-bb2e-c2238d287d94,dynamic,3.45158,-9.83723,-0.691034,0.721,0.788,1.794,1.49313,10.4481,1.5708,-1.2333
