label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,170f074c-e4c1-4845-a5ea-696cf7a6e110,static,-1.43389,-3.61385,-0.953186,2.316,5.48,1.804,-1.55289,4.0031,1.5708,-1.9485
car,1c0f5271-0cf0-49b9-a0f2-edca97b80df7,static,17.9946,-33.3428,-0.124299,2.068,4.38,1.742,0.0385078,37.8888,1.5708,-1.0759
truck,3b5d8cd5-f78f-43d5-9fc5-9c2d68aaf8f7,static,17.7202,-22.2712,-0.199681,2.422,5.619,2.0,0.0210545,28.4614,1.5708,-0.8987
car,4d7aa2de-02fd-4222-ad29-d451f114ae02,static,8.35965,-17.44,-0.774461,2.081,3.92,1.719,-3.12699,19.3555,1.5708,-1.1238
car,723a7298-ffcd-4079-945c-d8fc43fe3243,static,26.5729,-3.32377,-0.555103,2.073,4.809,1.859,-1.56528,26.7857,1.5708,-0.1244
car,7370dddd-ca56-4a74-b3a4-48dc0e81c8bc,static,-7.49336,-3.81681,-1.23971,2.006,4.368,1.438,-1.57034,8.5003,1.5708,-2.6705
truck,7727a337-0701-4ca1-91ad-dc3c4fe5203c,static,44.8048,-0.597074,1.05614,2.946,7.844,3.179,-1.62985,44.8212,1.5708,-0.0133
car,796531c4-5400-41b5-a80e-dc6f800ae2f9,static,8.58325,-23.7157,-0.544834,2.239,4.91,1.719,-3.07464,25.227,1.5708,-1.2235
car,809eef99-3855-4102-99d3-188a45e9d8bc,static,-31.2051,-3.98278,-1.56156,2.307,4.901,2.0,-1.52618,31.497,1.5708,-3.0146
car,875904ef-5d9e-4a42-a97b-71495d08fade,static,31.8886,-3.3521,-0.435411,2.037,4.727,1.699,-1.54102,32.0673,1.5708,-0.1047
car,9a225631-8b00-4b84-8561-1c991ce6012a,static,-18.2106,-3.89202,-1.46024,2.108,4.828,1.656,-1.55289,18.679,1.5708,-2.931
pedestrian,ac2e0db0-bfb9-4b91-95f9-4bb84e3d362c,static,-13.1678,-7.46568,-1.23494,0.63,0.697,1.656,1.56811,15.1872,1.5708,-2.6258
car,b333969e-5ac8-4c7d-a098-fe7fd180e02c,static,20.0187,-16.9289,-0.563904,2.037,4.606,1.863,-1.53054,26.2232,1.5708,-0.702
car,cdd71957-3805-4a05-8c61-97d75555da64,static,17.682,-12.1394,-0.731522,2.19,3.889,1.764,-0.0269421,21.4605,1.5708,-0.6016
car,d567f3b1-5d9c-4478-b1eb-22d431eb69b7,static,37.2635,-3.16767,-0.0427721,2.087,4.932,2.019,-1.52618,37.3979,1.5708,-0.0848
car,e211e4f8-5f06-43c8-8fd3-1c6d83b49fae,static,-23.5511,-3.94026,-1.66692,2.152,4.699,1.401,-1.55289,23.9366,1.5708,-2.9758
car,e87cf5d0-5bfe-43ec-be35-07c9249d530c,static,17.9091,-27.9316,-0.0417392,2.172,4.227,2.155,0.00360112,33.18,1.5708,-1.0006
car,ebc60c13-66af-4fff-9dd5-e663ab1ff80b,static,-41.9988,-3.7691,-1.91051,2.183,4.147,1.62,-1.49127,42.2108,1.5708,-3.0521
car,fc399a2e-a26f-41a9-be66-b0f71be5de31,static,8.3784,-12.541,-0.875125,2.096,4.372,1.77,-3.12699,15.1076,1.5708,-0.9818
car,fe1da930-29b9-4360-b1c6-48ddace4c2a6,static,-12.9115,-3.81006,-1.37368,2.024,4.433,1.653,-1.57034,13.5318,1.5708,-2.8546
pedestrian,2f6b4494-e1a2-4f78-a8ab-efb233c42df1,static,10.2907,9.81109,-0.915664,0.786,0.641,2.0,1.46028,14.2476,1.5708,0.7615
pedestrian,43ade6b9-5940-4254-9673-7ded761c852f,static,10.5066,8.96578,-0.820986,0.66,0.657,1.917,1.46028,13.8365,1.5708,0.7064
pedestrian,461f2db2-25f3-4056-9584-9befee369b97,static,-39.6728,10.6312,-1.52833,0.929,0.757,2.069,-1.5396,41.101,1.5708,2.8798
car,5380d6c9-1e04-4970-b973-4c079a92dc3c,static,-32.7222,5.5451,-1.59968,2.169,4.709,1.834,1.5608,33.2272,1.5708,2.9737
car,8f299dee-f391-46c2-a09a-b53eb0cef3be,static,8.10616,21.3188,-0.862848,2.36,4.788,2.04,-3.13588,22.8242,1.5708,1.2074
car,a1cd19ed-8d37-41b7-962a-c7d2d330eefb,static,44.0552,6.59773,0.391145,2.178,4.075,2.056,1.50094,44.5482,1.5708,0.1487
car,a357cf70-f57c-42dd-a58b-f3681a8eed54,static,-1.34381,5.8805,-1.04026,2.231,4.724,1.875,1.56261,6.1211,1.5708,1.7955
car,adf576e9-e659-49a9-8500-a3375d0ecf25,static,30.2897,6.51245,-0.595587,2.017,4.652,1.591,1.62258,30.9876,1.5708,0.2118
car,ba4fdd0b-580c-4f74-92ef-6f7ce02ce35e,static,-6.05489,5.83515,-1.20928,2.203,4.485,1.569,1.57982,8.4955,1.5708,2.3747
