label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
other vehicle,0cf97e49-0914-49c3-9998-2b3f451f3d66,static,-7.16861,-6.80592,-1.43153,0.719,2.117,1.301,-0.0433532,9.9879,1.5708,-2.3821
car,172b5b35-9c71-4c99-b2f2-86ebd37b89bf,static,-11.7479,-3.77913,-1.36618,2.067,4.502,1.388,-1.55419,12.4162,1.5708,-2.8304
other vehicle,36628588-9ef4-4bbc-81ca-bdf38104961c,static,-2.12888,-7.00674,-1.41292,0.696,1.9,1.213,-0.0608053,7.4581,1.5708,-1.8658
other vehicle,3a8c5805-2c68-4f92-a84e-8eee912aa85b,static,-10.4633,-6.60717,-1.6085,0.789,2.073,1.013,-0.0608053,12.4789,1.5708,-2.5784
cyclist,3b490197-8c33-406c-83e3-9c96ae9af9eb,static,27.716,-13.6565,-0.174463,0.653,1.918,1.799,-0.0576639,30.8983,1.5708,-0.4578
truck,5e1ff3de-bc5d-428e-94e5-edd1713c6231,static,35.8984,-28.2782,0.678203,2.387,6.261,2.662,-0.0306132,45.7035,1.5708,-0.6672
pedestrian,66bfbb16-2f93-4a83-be9d-5c1594820652,static,12.4729,-12.1301,-0.416026,0.653,0.737,1.723,1.46505,17.4036,1.5708,-0.7715
cyclist,73d24b0e-6870-4e49-857a-70a7b16986ce,static,11.5387,-5.96114,-0.824709,0.395,1.915,1.813,1.45946,13.0137,1.5708,-0.4769
truck,8781410b-fcd1-4959-9da3-0397603cc3d6,static,36.5124,-15.0955,0.0582486,2.222,5.543,2.275,0.0217427,39.5099,1.5708,-0.392
car,924b7ce0-28d2-40c6-ae42-1e30cfda2eb4,static,-14.6621,-0.287787,-1.31941,2.138,4.448,1.318,-1.70203,14.7242,1.5708,-3.122
other vehicle,9a268493-f1fa-4711-acb2-ace8d33d5ac4,static,32.3961,-13.8268,-0.0419046,1.514,3.159,1.868,-0.10461,35.2234,1.5708,-0.4034
pedestrian,ab113008-2c3c-4a27-becd-e097df72fa10,static,5.88921,-11.6885,-0.648091,0.663,0.699,1.721,-1.62855,13.1043,1.5708,-1.1041
other vehicle,af51a05a-c691-4e7d-8e8c-bb12e4180534,static,-0.873904,-7.09448,-1.29182,0.855,2.345,1.387,-0.0608053,7.2639,1.5708,-1.6934
truck,b38fd203-acec-4f0b-8df8-ca948324da9e,static,24.2141,-31.0835,0.659904,2.851,6.023,2.352,-0.0489383,39.4074,1.5708,-0.909
pedestrian,bc24932e-179e-439a-8efe-cbc59bca85f1,static,-14.4951,-9.0593,-1.0581,0.666,0.705,1.736,-1.64583,17.126,1.5708,-2.583
other vehicle,d048032b-3331-4452-952a-bbcfa6488235,static,1.2218,-7.12518,-1.36962,0.819,2.082,1.105,-0.0608053,7.3578,1.5708,-1.401
other vehicle,e18a8127-e01d-4948-a604-9d9d4ef938da,static,-3.97431,-7.04996,-1.44028,0.743,2.017,1.225,-0.0608053,8.2202,1.5708,-2.0841
car,ed2a72ab-5a4c-4263-bc1d-9751e0993ff0,static,24.9126,-20.4037,-0.272881,2.061,4.883,1.604,0.0364023,32.2028,1.5708,-0.6862
other vehicle,f1dcef3c-6ed8-44c6-845a-4ed2ec0c6fae,static,0.227585,-7.16855,-1.35172,0.824,2.37,1.211,-0.0608053,7.2984,1.5708,-1.5391
other vehicle,f67d85c6-c08f-4a36-9b9d-1a4fb55c0b7b,static,-31.5579,-5.53353,-1.60815,0.708,2.015,1.283,-0.0812244,32.0797,1.5708,-2.968
