label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,0038b38d-0004-4bdf-bf5d-13ad04539255,static,21.7531,-7.92378,-0.94802,1.84,3.807,1.469,0.604743,23.1707,1.5708,-0.3493
car,01b8c161-7ad7-4bbf-be78-dcd674745ddd,static,22.9369,-14.034,-0.970209,2.034,4.775,1.618,0.614529,26.9072,1.5708,-0.5491
pedestrian,1d5afc1b-763c-4fe6-9f04-a71055f5913b,static,1.8478,-28.2507,-1.45495,0.646,0.722,1.695,-2.56097,28.3484,1.5708,-1.5055
pedestrian,2a867e22-66b5-4dfa-b4f8-fe951156e5f4,static,-3.31549,-19.8004,-1.51763,0.657,0.719,1.706,-0.95885,20.1333,1.5708,-1.7367
pedestrian,3920968b-db4b-420b-91c7-7a9e9c7f0f8e,static,12.4474,-9.10332,-1.19441,0.654,0.719,1.711,2.76227,15.4672,1.5708,-0.6315
cyclist,3b490197-8c33-406c-83e3-9c96ae9af9eb,static,-14.3745,-12.4915,-1.41303,0.653,1.918,1.799,-0.980808,19.0961,1.5708,-2.4262
bus,4f13473a-e511-4c7f-8f2e-deb5fb23db06,static,18.2528,-20.6779,-0.380891,3.164,19.106,3.444,0.587607,27.5842,1.5708,-0.8476
pedestrian,5b5ba0ea-bd9a-4295-8c9a-6dcbe1a9b90a,static,-18.1941,-2.89008,-1.52011,0.664,0.729,1.713,-0.911803,18.4848,1.5708,-2.9841
truck,5e1ff3de-bc5d-428e-94e5-edd1713c6231,static,-20.7694,-27.9635,-1.39696,2.387,6.261,2.662,-0.953796,34.8608,1.5708,-2.2096
car,6a9eb182-48d0-4c54-b2e6-4bcfb57dc491,static,19.9193,-9.79924,-0.972052,1.92,3.67,1.514,0.569781,22.2205,1.5708,-0.4572
pedestrian,6b73e8e7-c245-42b1-b5e2-4be984ea9fa4,static,-6.69744,-20.5632,-1.36681,0.647,0.717,1.7,2.32997,21.6695,1.5708,-1.8857
pedestrian,7b014bb0-9d7a-4dc1-8b98-39e57a206da8,static,-3.88425,-19.1888,-1.47469,0.673,0.706,1.706,-0.974535,19.6334,1.5708,-1.7705
truck,8781410b-fcd1-4959-9da3-0397603cc3d6,static,-10.0078,-20.2988,-1.40097,2.222,5.543,2.275,-0.901523,22.6751,1.5708,-2.0288
car,924b7ce0-28d2-40c6-ae42-1e30cfda2eb4,static,-8.14623,-2.6016,-1.37219,2.138,4.448,1.318,-2.48686,8.661,1.5708,-2.8325
other vehicle,9a268493-f1fa-4711-acb2-ace8d33d5ac4,static,4.78813,-19.3723,-1.05647,1.514,3.159,1.868,-2.35538,19.9832,1.5708,-1.3285
pedestrian,a84dbcc8-f602-4b79-8955-2cfb427ccc03,static,-1.87027,-20.1231,-1.67797,0.681,0.709,1.742,-0.932189,20.2794,1.5708,-1.6635
pedestrian,ab113008-2c3c-4a27-becd-e097df72fa10,static,-20.4634,-3.09155,-1.34119,0.663,0.699,1.721,-2.55311,20.739,1.5708,-2.9916
truck,b38fd203-acec-4f0b-8df8-ca948324da9e,static,-29.3358,-19.9775,-1.31346,2.851,6.023,2.352,-0.958154,35.5164,1.5708,-2.5437
truck,c8bb98db-59cb-4264-9b22-5e38d62e2ff5,static,-62.6624,-56.7919,-1.7029,3.535,10.468,3.826,-0.990219,84.586,1.5708,-2.4053
pedestrian,cd55fb70-c47d-4a76-8069-e823c30cdc37,static,-16.8991,-4.46843,-1.41871,0.675,0.718,1.731,-0.95554,17.5374,1.5708,-2.8831
bus,cf71fe71-54b8-45bb-9dca-60dd066844de,static,-22.1569,-24.5824,-1.23161,3.487,18.882,4.218,-0.98865,33.1171,1.5708,-2.3043
pedestrian,e9e73255-51eb-437b-8319-4c49e0ff151c,static,2.50358,-27.8633,-1.31766,0.653,0.703,1.719,-2.53108,28.0066,1.5708,-1.4812
car,ed2a72ab-5a4c-4263-bc1d-9751e0993ff0,static,-21.0131,-14.148,-1.68524,2.061,4.883,1.604,-0.90431,25.3881,1.5708,-2.549
car,172b5b35-9c71-4c99-b2f2-86ebd37b89bf,static,-20.266,5.65778,-1.59637,2.067,4.502,1.388,-2.68006,21.1014,1.5708,2.8693
pedestrian,23df727e-02f3-4451-99ff-3273d3032129,static,-7.31983,21.7694,-0.752201,0.674,0.72,1.731,0.5702,22.9794,1.5708,1.8952
car,330ed360-dbe9-4701-b9c6-07d8c7945e2e,static,41.0916,4.79954,-0.516789,2.017,4.766,1.72,-2.46775,41.3742,1.5708,0.1163
pedestrian,43a4cff3-797c-435c-be74-9dc38c6792ba,static,6.21625,13.4737,-0.696969,0.676,0.709,1.728,2.20988,14.8549,1.5708,1.1385
pedestrian,503f691e-234b-4ce1-bfce-15568b2771ee,static,3.80267,8.35908,-0.875187,0.681,0.701,1.731,-2.50393,9.225,1.5708,1.1439
pedestrian,6a59c9d7-60e4-426d-ac4c-033279f11f9b,static,12.802,18.1767,-0.606442,0.673,0.715,1.707,2.20988,22.2408,1.5708,0.9572
car,6a6d0081-7401-49d6-85d1-283f542a1ae3,static,13.8157,13.5517,-0.883003,2.144,4.574,1.484,-1.00702,19.3727,1.5708,0.7758
truck,6dff16f9-98f5-49d9-88a6-f4e6252a9f4e,static,36.1939,29.0056,0.624767,2.907,7.87,3.101,-0.919867,46.3866,1.5708,0.6756
pedestrian,bd82f1c0-a06a-4bea-9327-26a748962c08,static,17.9866,23.071,-0.42304,0.68,0.72,1.731,2.20988,29.2569,1.5708,0.9086
car,c1e47885-055b-48a8-9e5a-d41c445485e9,static,-41.6994,40.9842,-1.05371,2.132,4.896,1.463,-2.52281,58.4778,1.5708,2.3648
truck,cc90abe9-4094-49b9-a8d4-9ce3ed0996b0,static,48.8423,27.1219,0.959313,2.967,8.383,3.593,-0.949845,55.8756,1.5708,0.5069
bus,d110f7a4-f46c-4d84-a177-6489729d0234,static,32.9895,10.2593,0.295847,3.075,12.522,3.187,-0.945662,34.5492,1.5708,0.3015
pedestrian,dfbb213d-264b-4cab-86ce-d0142f0815e9,static,-6.75571,16.9912,-0.962752,0.647,0.7,1.717,-2.45884,18.3103,1.5708,1.9492
car,e8d53ded-0e53-4fe2-beff-974fc13bc491,static,-15.1307,9.94138,-0.99104,2.246,5.584,1.804,-2.52281,18.1315,1.5708,2.5603
pedestrian,f05fcd81-0b84-4414-8dfb-49018e648db9,static,-0.791796,9.35641,-0.986436,0.682,0.734,1.71,2.20988,9.4415,1.5708,1.6552
bus,f2dfca03-e0d1-4d1a-b2b0-3663de5c25d6,static,45.8118,19.2553,0.767543,3.295,12.808,3.393,-0.963092,49.6999,1.5708,0.3979
car,f8010b7f-42a7-450e-9c68-4c7fb1ba7c66,static,16.3943,5.83029,-0.689477,2.293,5.037,1.998,-0.985578,17.4138,1.5708,0.3417
