label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0efafc6d-4f91-4535-bdf2-fd7a96057eca,dynamic,6.66761,-27.561,-0.354417,0.578,0.648,2.0,-2.97638,28.3583,1.5708,-1.3334
pedestrian,18a1f7a8-7e77-4840-a5af-33af42be212f,dynamic,31.17,-4.18347,-0.594639,0.579,0.553,2.0,-1.46375,31.4551,1.5708,-0.1334
pedestrian,1d811927-2af1-422e-80b7-797581dbfaf9,dynamic,25.1746,-29.9197,-0.432123,0.694,0.377,1.647,-2.18627,39.1042,1.5708,-0.8713
pedestrian,251e8084-6dee-42c7-8092-e8fbb9bfe018,dynamic,1.16437,-6.30533,-0.887212,0.47,0.479,1.642,1.6726,6.473,1.5708,-1.3882
pedestrian,26066f04-7cfa-41c0-8ca0-277d1032f367,dynamic,1.95139,-9.48314,-0.766868,0.532,0.513,1.619,0.607313,9.7122,1.5708,-1.3679
pedestrian,2bc00559-afe8-4174-9030-84319bc7a037,dynamic,17.8293,-4.97949,-0.803939,0.65,0.644,1.811,1.73892,18.529,1.5708,-0.2723
pedestrian,38c1ad78-db39-400d-b139-a8e3ab9cd8a7,dynamic,-5.95248,-6.04431,-0.769538,0.664,0.633,1.89,1.5946,8.5181,1.5708,-2.3485
other vehicle,54c358f2-b436-4af3-a98c-89d1043eef62,dynamic,23.3546,-15.8647,-0.913788,0.547,2.097,1.347,1.72496,28.2482,1.5708,-0.5967
pedestrian,58baad72-c6c2-4abe-b9e1-85a8caaff7f1,dynamic,14.8782,-3.42482,-0.78583,0.673,1.115,1.89,1.70768,15.2875,1.5708,-0.2262
car,7c2f0522-3cad-4443-91d2-703bb0701889,dynamic,-29.7668,-5.81904,-0.942308,2.55,5.13,2.251,-1.45119,30.3449,1.5708,-2.9485
pedestrian,9005ba29-1d92-4031-a083-ea0eff9bbfec,dynamic,24.9498,-1.54166,-0.801446,0.628,0.542,1.904,0.331722,25.0102,1.5708,-0.0617
pedestrian,9012edb3-b765-4e35-99fb-e908a6470b08,dynamic,1.1197,-7.00933,-0.868246,0.55,0.871,1.768,1.69006,7.1511,1.5708,-1.4124
pedestrian,9a1317c0-82b1-49a8-9a65-8aad24c5a67c,dynamic,26.8791,-3.04487,-0.558061,0.704,0.662,1.849,0.232759,27.0568,1.5708,-0.1128
pedestrian,9d4a7c1e-04dc-4c27-bb88-1312821cd2d2,dynamic,16.1364,-4.22661,-0.729838,0.768,1.018,2.0,1.70768,16.6967,1.5708,-0.2562
pedestrian,9fb695d3-f596-4609-8539-7112f9568780,dynamic,-5.56874,-6.68486,-0.922389,0.563,0.604,1.794,1.66946,8.7492,1.5708,-2.2654
