label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0efafc6d-4f91-4535-bdf2-fd7a96057eca,dynamic,6.81718,-27.2399,-0.0438741,0.578,0.648,2.0,-2.99018,28.08,1.5708,-1.3256
pedestrian,18a1f7a8-7e77-4840-a5af-33af42be212f,dynamic,31.3906,-4.74026,-0.524012,0.579,0.553,2.0,-1.47752,31.7508,1.5708,-0.1499
pedestrian,1d811927-2af1-422e-80b7-797581dbfaf9,dynamic,25.2967,-30.3127,-0.297547,0.694,0.377,1.647,-2.20005,39.4825,1.5708,-0.8754
pedestrian,251e8084-6dee-42c7-8092-e8fbb9bfe018,dynamic,2.05574,-6.26946,-0.870602,0.47,0.479,1.642,1.65883,6.6551,1.5708,-1.2539
pedestrian,26066f04-7cfa-41c0-8ca0-277d1032f367,dynamic,2.37361,-9.62206,-0.734781,0.532,0.513,1.619,0.593524,9.9377,1.5708,-1.3289
pedestrian,2bc00559-afe8-4174-9030-84319bc7a037,dynamic,18.7424,-5.10299,-0.761903,0.65,0.644,1.811,1.72515,19.4396,1.5708,-0.2658
pedestrian,38c1ad78-db39-400d-b139-a8e3ab9cd8a7,dynamic,-5.07658,-5.91565,-0.764184,0.664,0.633,1.89,1.58083,7.8327,1.5708,-2.28
other vehicle,54c358f2-b436-4af3-a98c-89d1043eef62,dynamic,23.6847,-16.2357,-0.82458,0.547,2.097,1.347,1.71119,28.727,1.5708,-0.6009
pedestrian,58baad72-c6c2-4abe-b9e1-85a8caaff7f1,dynamic,15.8575,-3.61474,-0.754514,0.673,1.115,1.89,1.69391,16.2818,1.5708,-0.2241
car,7c2f0522-3cad-4443-91d2-703bb0701889,dynamic,-29.2939,-5.40482,-0.962914,2.55,5.13,2.251,-1.46496,29.8039,1.5708,-2.9591
pedestrian,9005ba29-1d92-4031-a083-ea0eff9bbfec,dynamic,25.4929,-1.94168,-0.753019,0.628,0.542,1.904,0.317928,25.5778,1.5708,-0.076
pedestrian,9012edb3-b765-4e35-99fb-e908a6470b08,dynamic,1.91464,-7.0319,-0.848733,0.55,0.871,1.768,1.67629,7.3372,1.5708,-1.305
pedestrian,9a1317c0-82b1-49a8-9a65-8aad24c5a67c,dynamic,27.4655,-3.66516,-0.510753,0.704,0.662,1.849,0.218963,27.7137,1.5708,-0.1327
pedestrian,9d4a7c1e-04dc-4c27-bb88-1312821cd2d2,dynamic,17.012,-4.37582,-0.725618,0.768,1.018,2.0,1.69391,17.5807,1.5708,-0.2518
pedestrian,9fb695d3-f596-4609-8539-7112f9568780,dynamic,-4.71448,-6.58497,-0.914561,0.563,0.604,1.794,1.65569,8.1501,1.5708,-2.1921
pedestrian,a92c1bca-087a-4f38-b7a1-0fa47b74cb56,dynamic,26.7631,-1.37977,-0.704245,0.445,0.505,1.862,0.218963,26.8079,1.5708,-0.0515
pedestrian,ac95d6d2-15c9-4626-bc23-ad18a97fcfee,dynamic,22.8346,-4.11295,-0.854194,0.875,0.882,1.807,1.77245,23.2178,1.5708,-0.1782
truck,afd2a0df-f99a-4e93-9f3d-50b69bee6a0c,dynamic,9.87206,-17.5378,-0.187851,2.894,7.376,2.723,-3.04638,20.1263,1.5708,-1.0581
