label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
cyclist,1431a444-1879-4a16-91ee-e224d3cbbeb3,dynamic,8.26636,-7.89819,-1.07031,0.779,1.848,1.767,-1.71663,11.483,1.5708,-0.7626
truck,1c4dbf1d-a36d-469e-bf96-ef82e07db2a6,dynamic,47.2184,-4.98629,0.623026,2.964,7.756,3.402,-1.60267,47.485,1.5708,-0.1052
car,5fdc3da5-9085-4e0b-a4b3-73409e20c97b,dynamic,-6.42585,-54.6657,-1.33055,2.229,4.911,1.896,-3.11736,55.0582,1.5708,-1.6878
car,6cea8f5a-6758-4873-836e-f7d93e8f0076,dynamic,10.3687,-22.087,-1.04059,2.021,4.018,1.667,-3.10723,24.4219,1.5708,-1.1319
pedestrian,787830de-a468-4b75-8fbe-015e4edc8328,dynamic,23.0351,-9.07403,-1.13594,0.772,0.683,1.862,0.976958,24.784,1.5708,-0.3753
cyclist,8725b4a1-da90-49de-8d3e-de66b9c6105f,dynamic,-6.34939,-26.3147,-1.30929,0.703,2.054,1.786,-3.09867,27.1015,1.5708,-1.8076
car,8d239123-050a-4ee3-bd46-584666622d0a,dynamic,10.6515,-16.0671,-1.17597,2.233,5.079,1.958,-3.10723,19.3129,1.5708,-0.9854
pedestrian,9224750e-baa6-4f67-91b1-06abd06167dd,dynamic,-2.42164,-9.94569,-1.1034,0.809,0.89,1.851,1.51955,10.2956,1.5708,-1.8096
truck,a050dad0-9845-4923-b85f-107c1252a568,dynamic,7.31413,-58.6861,-0.29438,2.978,5.937,4.076,-3.10566,59.1409,1.5708,-1.4468
truck,a34b8478-f436-491a-9e43-c0f4ecd4f0d7,dynamic,52.2727,-0.666076,-0.808059,2.073,4.919,2.353,-1.59133,52.2832,1.5708,-0.0127
cyclist,c169bd42-6588-4d1f-9beb-717262d875e4,dynamic,24.3855,-3.58919,-1.10811,0.651,2.087,1.845,-1.59447,24.6731,1.5708,-0.1461
car,cc1562b3-94ea-47b6-9d9d-c7a7d42f4f56,dynamic,-28.2816,-7.26078,-1.61504,2.18,4.818,1.854,-1.58085,29.2434,1.5708,-2.8903
car,d0c298a5-eb98-4362-9092-0d819f376429,dynamic,-16.5826,-7.40565,-1.70775,2.135,4.599,1.61,-1.58085,18.2412,1.5708,-2.7216
cyclist,f42de5f7-67dd-4e44-93e0-b6f5c78ad51e,dynamic,-6.58575,-12.9961,-1.27024,0.716,1.903,1.783,-2.50201,14.6248,1.5708,-2.0398
car,f74878dd-88cb-4cca-b06c-6a4307395bf3,dynamic,-1.8427,-6.58751,-1.1463,2.132,4.711,1.623,-1.96096,6.9358,1.5708,-1.8436
pedestrian,fafc4944-1139-45b5-b593-5d4d9787c63a,dynamic,34.9523,-9.52492,-1.05204,0.865,1.124,2.0,1.51257,36.2422,1.5708,-0.2661
car,282bda49-8255-486f-910c-4a41b137e93a,dynamic,11.275,25.5861,-1.15866,1.797,4.211,1.672,3.13706,27.9842,1.5708,1.1557
car,36f4bd48-1c20-4981-8293-5bf82da85f97,dynamic,10.56,2.70923,-1.10813,1.97,4.599,1.647,-1.57712,10.9582,1.5708,0.2511
