label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,09d4738a-03d6-4aec-8166-9f93a70349d2,dynamic,-4.94112,-2.59394,-1.15035,2.004,3.615,1.552,-1.79203,5.6979,1.5708,-2.6582
truck,1b8de48d-f344-42c8-a137-1f18edaf1f09,dynamic,16.8541,-10.2231,-0.934377,2.228,5.248,1.83,-1.82746,19.7344,1.5708,-0.5452
pedestrian,2603dcbb-fb82-47ed-add1-9595641526fc,dynamic,8.13553,-10.1812,-0.915982,0.662,0.909,1.746,0.502902,13.0646,1.5708,-0.8966
car,353a9f27-8a5a-489a-baa4-c105fc7f7ac2,dynamic,-3.96831,-15.0907,-0.962916,2.033,4.389,1.916,-0.250206,15.6334,1.5708,-1.8279
truck,7d4402eb-04dd-4b65-b0ab-a731c2897ecf,dynamic,-12.7715,-77.1184,1.17287,3.49,9.914,4.924,-0.291919,78.1776,1.5708,-1.7349
car,824873e3-853f-49e8-86b9-cef039c53cf9,dynamic,15.9569,-0.818743,-0.733126,2.286,5.212,2.016,1.32146,15.9947,1.5708,-0.0513
car,863cfef2-59a1-40c3-b264-66406a0d8152,dynamic,31.9837,-10.6664,-0.781718,2.054,4.34,1.558,-1.83915,33.7245,1.5708,-0.3219
pedestrian,8c6d7544-275f-45c5-a78e-19eee7252939,dynamic,13.7676,-13.0187,-0.734016,0.642,0.891,1.766,2.99105,18.9624,1.5708,-0.7574
car,93d4c5c0-c306-48d4-8ec3-94fc6e5c7c39,dynamic,-16.2799,-1.95213,-1.26511,2.817,4.778,1.616,-1.81664,16.4453,1.5708,-3.0223
car,93dd9705-cd41-4d4b-9b5f-4930ce0580a0,dynamic,-5.1301,-20.5181,-0.956431,1.852,4.129,1.717,-0.302566,21.1713,1.5708,-1.8158
pedestrian,a9d9f66b-d389-4001-b67a-0fae7ff572eb,dynamic,13.7422,-13.9713,-0.643248,0.645,0.879,1.757,-0.158401,19.6076,1.5708,-0.7937
car,cb63e10b-f505-46a8-8380-ec9a0c3e4532,dynamic,22.6419,-2.41443,-0.885897,2.072,4.221,1.685,1.30401,22.7875,1.5708,-0.1062
car,db4e67f9-280d-4b83-8e4b-7880d7c336f5,dynamic,15.7938,-6.31225,-0.865974,2.058,4.025,1.662,-1.69953,17.0305,1.5708,-0.3802
pedestrian,dc9e4756-3227-4919-b232-5d8f002cd43c,dynamic,11.3936,-13.2306,-0.739763,0.673,0.887,1.807,-2.58999,17.476,1.5708,-0.8599
car,e3c26800-a862-4b1a-ae13-3beda775b7aa,dynamic,23.9128,-12.0455,-0.969732,2.071,4.467,1.674,-1.81245,26.7928,1.5708,-0.4666
car,e95bbdb9-94d0-4b43-83b6-fbae85dbf369,dynamic,29.983,-4.27413,-0.686356,2.092,4.258,1.643,1.30401,30.2939,1.5708,-0.1416
pedestrian,f267b218-5bb4-4fd9-9a84-41a73b3c0c7a,dynamic,-28.2797,-1.60326,-1.0325,0.827,0.796,2.0,0.875005,28.3439,1.5708,-3.085
truck,1a043bb7-2657-4a41-a2a4-c06fb611de52,dynamic,-70.1043,15.0635,-0.619128,2.793,6.576,3.217,-1.80096,71.7071,1.5708,2.9299
truck,1c4b5934-c247-42a1-8108-98607193f9e9,dynamic,4.90248,21.3074,-0.765709,2.68,8.653,3.119,-0.209223,21.8775,1.5708,1.3446
pedestrian,1dfd20fd-0558-4d91-b6da-b486cd64b92a,dynamic,11.6375,15.7555,-1.35797,0.695,0.968,2.005,-0.184614,19.6344,1.5708,0.9346
car,200a8931-1874-4a28-9a85-267fd89dd2b1,dynamic,-18.7723,6.97572,-1.22644,2.01,4.111,1.694,1.38531,20.064,1.5708,2.7858
car,342ef7c0-171e-4ff0-a5d3-988b2a633bea,dynamic,-26.4376,12.3614,-1.35886,2.052,4.356,1.624,1.33295,29.2164,1.5708,2.7042
car,344965a2-0a91-4d37-b699-3bca14dce794,dynamic,-4.5193,6.75871,-1.09462,2.077,4.348,1.789,1.31916,8.2038,1.5708,2.1602
car,40f6868a-0986-4907-9fcd-305d8e450da0,dynamic,10.7681,23.6103,-1.55917,2.101,5.014,1.445,-0.228073,25.9967,1.5708,1.1429
car,423864a4-9079-4239-98f3-9f44ee273ca2,dynamic,-8.19976,0.878991,-1.18867,2.012,4.439,1.545,-1.84023,8.332,1.5708,3.0348
car,5a2b5b4f-7b20-4dad-b57f-ed1d83d4efbf,dynamic,2.62332,5.52665,-1.20218,2.109,4.485,1.573,1.38863,6.2347,1.5708,1.1276
truck,5e27b2de-671a-4f9c-beae-d42a9409a601,dynamic,-4.40325,10.6623,-0.878447,2.67,6.773,2.752,1.33958,11.5691,1.5708,1.9624
car,5e5b9a98-f4cf-4e12-a105-341fd33f42f8,dynamic,9.3261,16.5304,-1.50045,2.1,5.155,1.56,-0.245526,19.0389,1.5708,1.0571
car,71a34205-41dd-499f-a44c-e79a705326ec,dynamic,-4.44251,3.62223,-1.20757,2.013,4.168,1.52,1.37152,5.8579,1.5708,2.4576
car,7f4be607-bbea-4282-ba75-8ed90d24244a,dynamic,-19.8674,10.883,-1.35162,2.027,4.332,1.605,1.3155,22.6932,1.5708,2.6405
car,8425aebb-26e0-4943-8e76-bc835992970f,dynamic,-27.7504,8.82728,-1.33014,2.026,4.427,1.62,1.40276,29.1509,1.5708,2.8336
car,881322fe-47e6-4caa-b389-a0b2cb691f3e,dynamic,-35.8002,1.42704,-1.27995,2.072,4.591,1.749,-1.80201,35.8515,1.5708,3.1018
pedestrian,8d96e937-27a7-4853-84d9-8b97d1bcfb72,dynamic,0.868856,12.1059,-1.37813,0.675,0.933,1.743,1.32021,12.215,1.5708,1.4991
pedestrian,9375d090-e1ef-4adc-86d8-90f264343d71,dynamic,14.0083,8.54712,-1.07969,0.687,0.972,1.725,2.74649,16.4454,1.5708,0.5478
pedestrian,9a7ce351-8e55-4f4d-a4b1-8bcec042700b,dynamic,1.15982,12.9793,-1.42683,0.655,0.938,1.704,-1.9062,13.1089,1.5708,1.4817
pedestrian,9b975fc3-56f8-4455-84fc-ba93653a9895,dynamic,12.4254,19.9244,-1.42339,0.664,0.897,1.835,2.84702,23.5244,1.5708,1.0132
car,a16849aa-f3ce-4a17-8c8d-69f8ecb70c92,dynamic,21.8959,1.09602,-1.01001,2.021,4.247,1.494,1.35355,21.9466,1.5708,0.05
motorcyclist,a930e15e-9f0c-479a-a887-b247c2fc89de,dynamic,-9.84896,6.35959,-1.00546,0.598,1.638,1.112,1.36786,11.7668,1.5708,2.5682
car,b7abf2ec-80c2-421e-acbf-057c34784c9a,dynamic,-25.4298,15.1472,-1.23738,2.079,4.615,2.153,1.39194,29.625,1.5708,2.6044
car,c4185da9-03aa-4471-8e7b-2ea2815fe880,dynamic,16.3415,48.1867,-1.56288,2.114,4.072,1.574,-0.21062,50.9062,1.5708,1.2438
truck,c6c261cd-5d58-4958-8848-820f1f5616c4,dynamic,28.2914,3.02875,-0.257564,3.136,5.79,3.456,1.34273,28.4542,1.5708,0.1066
car,cab7e031-b051-4fd7-8238-7d2ee3e60ba7,dynamic,12.5843,31.351,-1.4064,2.037,4.545,1.866,-0.193166,33.8117,1.5708,1.1891
car,d9ae002d-bc1c-411f-9cfb-daeb36057d5f,dynamic,-11.8469,8.36976,-1.20674,2.129,4.451,1.81,1.36227,14.5553,1.5708,2.5265
car,db5a856b-3419-4fde-8545-9002dd88926c,dynamic,20.9674,4.80386,-1.19232,2.159,4.512,1.598,1.34273,21.5437,1.5708,0.2252
car,dee35204-3a10-4756-b65a-eb4c5a127a1d,dynamic,-11.7203,5.2199,-1.21495,2.011,4.213,1.642,1.37973,12.8875,1.5708,2.7226
truck,deed5f6f-908b-4bb6-a36d-6237299c8244,dynamic,-84.5164,21.8444,-0.70563,2.881,5.754,2.64,1.36803,87.2966,1.5708,2.8887
car,e0f60554-104c-49d1-99b0-8f14538458bf,dynamic,40.126,0.511868,-0.707327,2.344,5.411,2.345,1.34273,40.1355,1.5708,0.0128
car,e19d5fa4-6e87-4413-b9bb-8ec070bb14ff,dynamic,14.805,2.75527,-1.08369,2.11,4.824,1.541,1.371,15.0981,1.5708,0.184
pedestrian,e84ffca0-1f45-4dfd-9040-38723bfaa307,dynamic,-12.087,15.6412,-1.15756,0.666,0.872,1.772,-1.9062,19.8011,1.5708,2.2287
