label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,19d468c6-679b-4162-9a07-6be4dd6fef4e,static,-25.4812,-33.6771,-1.03123,2.017,4.227,1.671,3.05908,42.2434,1.5708,-2.2185
truck,1b8de48d-f344-42c8-a137-1f18edaf1f09,static,-23.7609,-14.2125,-1.22362,2.228,5.248,1.83,3.04406,27.7141,1.5708,-2.6025
pedestrian,1dfd20fd-0558-4d91-b6da-b486cd64b92a,static,20.1354,-6.39657,-0.300322,0.695,0.968,2.005,-1.61109,21.1291,1.5708,-0.3076
car,40f6868a-0986-4907-9fcd-305d8e450da0,static,8.83906,-3.39511,-0.975168,2.101,5.014,1.445,-1.65453,9.5188,1.5708,-0.3667
car,5e5b9a98-f4cf-4e12-a105-341fd33f42f8,static,1.61569,-2.9407,-1.13922,2.1,5.155,1.56,-1.67197,3.5434,1.5708,-1.0684
pedestrian,67769a6b-d457-4e1e-af09-acbf2bcd4846,static,-5.67471,-2.06318,-1.14903,0.67,0.982,1.891,2.99936,6.1465,1.5708,-2.7929
car,824873e3-853f-49e8-86b9-cef039c53cf9,static,-14.1712,-5.65311,-0.900259,2.286,5.212,2.016,-0.0727321,15.2837,1.5708,-2.762
pedestrian,9375d090-e1ef-4adc-86d8-90f264343d71,static,-5.39209,-8.74585,-0.861097,0.687,0.972,1.725,1.32011,10.3105,1.5708,-2.1233
car,9978ac9a-c75b-4fcd-8ff9-eb7f3c25f59b,static,-25.0874,-27.9984,-1.09307,2.028,4.227,1.751,3.094,37.6096,1.5708,-2.3014
pedestrian,9a7ce351-8e55-4f4d-a4b1-8bcec042700b,static,4.22228,-2.22296,-0.981449,0.655,0.938,1.704,-1.82462,4.8716,1.5708,-0.4846
car,a16849aa-f3ce-4a17-8c8d-69f8ecb70c92,static,-11.8939,-17.4754,-1.06293,2.021,4.247,1.494,-0.0727321,21.1656,1.5708,-2.1684
car,c4185da9-03aa-4471-8e7b-2ea2815fe880,static,33.9386,-5.53543,-0.198888,2.114,4.072,1.574,-1.63708,34.3876,1.5708,-0.1617
car,cab7e031-b051-4fd7-8238-7d2ee3e60ba7,static,16.7494,-4.12768,-0.576051,2.037,4.545,1.866,-1.61964,17.2601,1.5708,-0.2416
car,cb63e10b-f505-46a8-8380-ec9a0c3e4532,static,-15.0679,-14.7065,-1.07693,2.072,4.221,1.685,-0.0552744,21.0828,1.5708,-2.3683
car,d8476ac6-aaae-498c-9853-a60641bc6ee7,static,22.5209,-4.63246,-0.610217,2.016,4.565,1.47,-1.61964,23.0005,1.5708,-0.2029
car,e19d5fa4-6e87-4413-b9bb-8ec070bb14ff,static,-11.1952,-10.0241,-1.12813,2.11,4.824,1.541,-0.0727321,15.0694,1.5708,-2.4113
truck,1c4b5934-c247-42a1-8108-98607193f9e9,static,5.7654,2.09492,-0.315713,2.68,8.653,3.119,-1.64021,6.1423,1.5708,0.3485
car,344965a2-0a91-4d37-b699-3bca14dce794,static,-9.63507,9.89324,-1.14991,2.077,4.348,1.789,-0.0767321,13.8576,1.5708,2.343
car,353a9f27-8a5a-489a-baa4-c105fc7f7ac2,static,-31.4021,5.7467,-1.66849,2.033,4.389,1.916,-1.66655,31.9672,1.5708,2.9606
pedestrian,59ceff0d-a30b-4b59-92e1-bda4b10830ea,static,29.0064,1.16229,-0.249004,0.718,0.921,1.766,1.48359,29.0307,1.5708,0.04
car,5a2b5b4f-7b20-4dad-b57f-ed1d83d4efbf,static,-9.93518,3.44285,-1.27026,2.109,4.485,1.573,-0.0596244,10.5913,1.5708,2.808
truck,5e27b2de-671a-4f9c-beae-d42a9409a601,static,-5.98045,9.86309,-0.858001,2.67,6.773,2.752,-0.0912287,11.5664,1.5708,2.1159
car,620973a7-1795-47d0-8688-c023adfbb6cd,static,14.006,1.41708,-0.625271,2.042,4.841,1.653,-1.65905,14.0914,1.5708,0.1008
car,71a34205-41dd-499f-a44c-e79a705326ec,static,-12.6634,10.0317,-1.37969,2.013,4.168,1.52,-0.0592742,16.2142,1.5708,2.4716
truck,7d4402eb-04dd-4b65-b0ab-a731c2897ecf,static,-94.1095,5.65703,-1.35828,3.49,9.914,4.924,-1.70824,94.2892,1.5708,3.0816
pedestrian,cf6b0742-9fbf-4089-867e-967269695d1d,static,29.0575,1.82625,-0.114863,0.641,0.949,1.773,1.48359,29.1151,1.5708,0.0628
car,d9ae002d-bc1c-411f-9cfb-daeb36057d5f,static,-8.90803,18.4927,-1.27454,2.129,4.451,1.81,-0.103444,20.5659,1.5708,2.0197
pedestrian,e0868759-2de5-4019-9ce7-d51ae45f7cde,static,-3.09619,1.97476,-1.08346,0.677,0.947,1.876,2.99484,3.8288,1.5708,2.5738
