label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,09f90f80-cb8c-486a-bb41-af4ab425c0be,dynamic,2.98364,-7.36703,-0.915585,0.757,0.806,1.77,0.922685,8.0008,1.5708,-1.186
car,0a4c63c9-7962-4999-a51f-5198d71060da,dynamic,18.0809,-8.67424,-0.302955,2.257,5.615,1.861,0.0680027,20.0563,1.5708,-0.4473
pedestrian,224ac0a6-f3f0-46f7-9de3-feef17757378,dynamic,-2.96545,-5.13091,-1.02221,0.694,0.674,1.642,1.64017,6.0137,1.5708,-2.0949
bus,46e9f95c-9a27-4a3e-8e03-04d0e4cd8f68,dynamic,19.5541,-29.9492,0.656767,3.104,12.864,2.636,0.0505492,35.7736,1.5708,-0.9924
car,47b0c9a8-e3a2-44a0-9a8d-5c2be2ea8fd6,dynamic,-6.18955,-3.13338,-1.21295,2.096,5.195,1.682,-1.5126,7.0427,1.5708,-2.673
car,48e90f9a-3440-4bb0-9f4a-ca25efe9172a,dynamic,-24.2677,-4.20511,-1.13297,2.251,4.994,1.936,-1.5126,24.6554,1.5708,-2.97
pedestrian,48ffadb8-b382-4548-bd2f-465b1a731a7e,dynamic,-20.7453,-6.46203,-1.13618,0.714,0.816,1.682,1.62132,21.7581,1.5708,-2.8396
car,5cfa449d-f68c-49ab-840a-c415e9ba7738,dynamic,9.91059,-20.057,-0.834245,2.151,4.624,1.729,0.0872017,22.3875,1.5708,-1.1119
truck,6a42b1a5-15e9-4daa-9bb0-7a100bb123f4,dynamic,15.7284,-23.817,0.0264736,2.439,6.214,2.411,0.042346,28.5418,1.5708,-0.9872
car,6a795be7-d90d-46d5-a8c6-5e974397405c,dynamic,-7.75216,-0.178785,-1.06542,2.408,5.285,1.911,-1.54105,7.8271,1.5708,-3.1185
pedestrian,72a437cc-74ef-4a5d-9d6b-1cd4006cbc46,dynamic,5.74365,-0.0018978,-0.9337,0.852,0.793,1.704,-0.54455,5.819,1.5708,-0.0003
car,79cc28fd-a369-426f-927d-b7bf901a198a,dynamic,-12.2104,-3.5631,-1.28056,2.159,5.156,1.693,-1.5126,12.784,1.5708,-2.8577
car,7eb30405-c4cb-4af8-98f1-53f9ea5e19a0,dynamic,37.7251,-1.03468,0.568921,2.286,5.445,1.759,-1.44278,37.7436,1.5708,-0.0274
pedestrian,8053e15b-dd57-47a5-b5ae-0bd9756fc389,dynamic,-16.8063,-7.04993,-1.12503,0.798,1.06,1.648,1.59269,18.2598,1.5708,-2.7444
car,8925a813-84bf-4b6f-bc92-d478ffa4c197,dynamic,15.1125,-9.82621,-0.210544,2.577,5.999,2.292,0.0680027,18.0274,1.5708,-0.5765
pedestrian,9690bf19-5337-4453-a30e-b66b4ac00e59,dynamic,4.33029,-0.303375,-1.00363,0.85,0.775,1.642,2.99916,4.4554,1.5708,-0.0699
pedestrian,b2e5e92d-2724-4ec5-a0f8-adf976cf99c8,dynamic,-16.3839,-5.59894,-1.11341,0.784,0.985,1.835,1.60386,17.3499,1.5708,-2.8123
bus,c298af5a-5b5b-413a-a8de-cd32f2829e72,dynamic,23.9787,-52.4114,1.06373,3.188,9.185,3.251,0.0697481,57.646,1.5708,-1.1417
pedestrian,c8771d44-bf19-4257-b74b-96168af7b715,dynamic,-4.35433,-5.56944,-1.02474,0.698,0.786,1.683,1.70108,7.1435,1.5708,-2.2344
car,d0b44c2e-935e-4a7e-8273-97bb71c672cc,dynamic,-17.9863,-3.82687,-1.18838,2.176,4.864,2.0,-1.5126,18.4273,1.5708,-2.932
car,e43ec6e2-8713-4f5a-8595-44430933f5d1,dynamic,15.5059,-16.7008,-0.255262,2.441,5.369,1.85,0.0426951,22.7907,1.5708,-0.8225
car,e6bcf461-4ad3-4198-8c8b-fb8a0a02d4c3,dynamic,30.7809,-1.30309,0.292375,2.043,4.992,1.766,-1.54087,30.8099,1.5708,-0.0423
pedestrian,e813394a-49c7-4e00-8b77-0f6c64a82c7a,dynamic,-2.77993,-6.03348,-1.0704,0.676,0.778,1.506,1.61486,6.7288,1.5708,-2.0026
pedestrian,f5231edf-9974-4d57-aae8-97f03c3060f0,dynamic,-16.1194,-6.44005,-1.09297,0.799,1.01,1.835,1.64505,17.3926,1.5708,-2.7615
car,fda76106-5513-4456-aae2-687965a129d1,dynamic,9.51567,-13.8211,-0.885556,2.12,4.882,1.672,0.0348409,16.8034,1.5708,-0.9678
pedestrian,0901627e-e9b7-4a3f-9044-2990e98dac39,dynamic,10.1676,22.4045,0.0147754,0.595,0.494,2.197,-0.109827,24.6037,1.5708,1.1448
car,103cb9d9-d75b-4c2e-9901-e22cdbc078e7,dynamic,19.8787,19.1958,0.404467,2.057,4.529,1.67,0.0758801,27.637,1.5708,0.7679
pedestrian,1e08175b-5eca-4e4e-8e07-2ece0d149db4,dynamic,-27.8662,5.62112,-0.965343,0.806,0.862,1.911,1.46566,28.4439,1.5708,2.9425
car,23eaacd3-59cd-4927-ae94-8f2f53592b53,dynamic,-19.3425,2.80124,-1.21398,2.24,4.842,1.603,-1.53003,19.582,1.5708,2.9978
car,24dd11b7-9590-4a03-93d2-c7b1940f746b,dynamic,8.31416,12.3922,-0.710244,2.084,4.722,1.676,0.0641863,14.9398,1.5708,0.9799
truck,31bfb17a-16f7-4b60-aa3c-56fdba4e776b,dynamic,19.4653,27.2297,0.852084,2.207,4.762,1.624,0.0584266,33.4825,1.5708,0.9502
car,48f7ef8c-3af0-4d60-863a-a95fd1fee00d,dynamic,-1.96796,3.56017,-1.08713,2.397,5.264,2.091,-1.51258,4.2106,1.5708,2.0758
pedestrian,4c212dba-8872-4a39-9697-406d34f2ab94,dynamic,5.79768,3.13751,-0.961716,0.521,0.472,1.682,-0.27494,6.662,1.5708,0.496
pedestrian,59e1e31b-1b9b-4bcf-b3a2-9af0eefea5c7,dynamic,-0.0744659,7.16005,-0.854097,0.63,0.651,1.732,1.62745,7.2112,1.5708,1.5812
car,6511b0a6-e8a2-4c5e-9298-441a955f4997,dynamic,-29.9657,2.14061,-1.13053,2.23,5.082,1.752,-1.51258,30.0633,1.5708,3.0703
pedestrian,67ae3e82-f842-4846-b132-84a539b0312d,dynamic,4.98087,6.32067,-1.20414,0.689,0.712,1.059,2.56644,8.1369,1.5708,0.9034
pedestrian,695ce989-1a88-4224-a773-f5a928e61a37,dynamic,0.86272,6.15046,-0.912581,0.452,0.415,1.61,-1.51537,6.2774,1.5708,1.4314
truck,7b7072db-ecb9-4ff3-b455-90fb52a9663d,dynamic,10.3663,25.5154,0.538318,3.091,7.067,2.604,0.0786728,27.5461,1.5708,1.1849
car,8582578f-7ddc-4c97-a1cb-c9f17a7d6342,dynamic,7.5958,18.7312,-0.432677,1.949,4.65,1.464,0.110787,20.2173,1.5708,1.1855
car,86d7e903-5ca3-4d81-a27a-cdd4f4c37331,dynamic,-7.31214,3.44922,-1.15148,2.115,4.924,1.735,-1.51258,8.1664,1.5708,2.7008
truck,92bb8b6f-6380-470b-9308-e31422526e3e,dynamic,29.2063,4.92001,0.472523,2.897,7.128,2.405,-1.50141,29.6216,1.5708,0.1669
pedestrian,a6fe484e-6bed-4727-83b2-da7cd9275535,dynamic,5.44302,5.99701,-0.926853,0.892,0.559,1.645,2.5811,8.1517,1.5708,0.8338
pedestrian,abdf8e67-8af7-4f29-ab44-3c9cf12511db,dynamic,3.09993,7.14035,-0.85554,0.632,0.771,1.697,1.80145,7.8311,1.5708,1.1612
pedestrian,ca2ae733-a93a-4d53-b06d-3db60c62729d,dynamic,4.7195,3.40365,-1.0792,0.637,0.873,1.615,3.05149,5.918,1.5708,0.6248
car,ce0eb61c-bda5-41f1-b629-189f4fd08447,dynamic,-14.0955,3.06924,-1.26745,2.215,4.875,1.777,-1.46022,14.4814,1.5708,2.9272
