label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,09f90f80-cb8c-486a-bb41-af4ab425c0be,dynamic,-15.326,-6.96797,-1.13153,0.757,0.806,1.77,1.62426,16.8736,1.5708,-2.7149
car,1b95a768-b6ce-4a35-b5ee-5e51216d7878,dynamic,-23.725,-0.606781,-0.963532,2.178,5.182,2.0,-1.54752,23.7523,1.5708,-3.116
pedestrian,224ac0a6-f3f0-46f7-9de3-feef17757378,dynamic,-15.7325,-5.88915,-1.14463,0.694,0.674,1.642,1.6576,16.8376,1.5708,-2.7834
car,47b0c9a8-e3a2-44a0-9a8d-5c2be2ea8fd6,dynamic,-6.17801,-3.15114,-1.22861,2.096,5.195,1.682,-1.51262,7.0432,1.5708,-2.6699
car,48e90f9a-3440-4bb0-9f4a-ca25efe9172a,dynamic,-24.2561,-4.22236,-1.13256,2.251,4.994,1.936,-1.51262,24.6469,1.5708,-2.9692
car,5cfa449d-f68c-49ab-840a-c415e9ba7738,dynamic,9.92207,-20.0747,-0.844932,2.151,4.624,1.729,0.0871718,22.4088,1.5708,-1.1118
pedestrian,67ae3e82-f842-4846-b132-84a539b0312d,dynamic,4.95655,-5.31108,-1.18603,0.689,0.712,1.059,2.85264,7.3608,1.5708,-0.8199
truck,6a42b1a5-15e9-4daa-9bb0-7a100bb123f4,dynamic,14.9328,-6.91548,-0.1958,2.439,6.214,2.411,0.0597694,16.4575,1.5708,-0.4337
car,6a795be7-d90d-46d5-a8c6-5e974397405c,dynamic,-6.61172,-0.183862,-1.0199,2.408,5.285,1.911,-1.52361,6.6924,1.5708,-3.1138
car,723de33c-0144-4f77-9f57-96ceee3dc604,dynamic,16.5639,-31.5762,-0.132362,2.17,5.699,2.344,0.0423156,35.6572,1.5708,-1.0877
car,79cc28fd-a369-426f-927d-b7bf901a198a,dynamic,-12.1989,-3.5808,-1.29079,2.159,5.156,1.693,-1.51262,12.7789,1.5708,-2.8561
car,7eb30405-c4cb-4af8-98f1-53f9ea5e19a0,dynamic,37.7382,-1.05153,0.514772,2.286,5.445,1.759,-1.4428,37.7564,1.5708,-0.0279
car,8ab1d0f6-4d19-4d4b-83e7-87b051aa2ee4,dynamic,18.5765,-14.197,-0.083636,2.408,5.196,2.155,0.0143896,23.3805,1.5708,-0.6526
car,972c9900-a12b-4503-b87c-c16da07116f5,dynamic,19.5955,-33.5312,-0.221933,1.775,4.667,2.0,0.0737324,38.8378,1.5708,-1.0419
pedestrian,a6fe484e-6bed-4727-83b2-da7cd9275535,dynamic,5.6404,-5.23266,-0.923675,0.892,0.559,1.645,-2.88181,7.7491,1.5708,-0.7479
pedestrian,c8771d44-bf19-4257-b74b-96168af7b715,dynamic,-12.3657,-5.81794,-1.11518,0.698,0.786,1.683,1.71502,13.7114,1.5708,-2.7018
pedestrian,ca2ae733-a93a-4d53-b06d-3db60c62729d,dynamic,5.82191,-6.1654,-0.880676,0.637,0.873,1.615,-1.00822,8.5254,1.5708,-0.814
car,d0730dd5-0f24-436f-9ea1-9004370d9251,dynamic,19.9925,-45.8524,0.500743,2.461,6.68,3.154,0.0597694,50.0239,1.5708,-1.1596
car,d0b44c2e-935e-4a7e-8273-97bb71c672cc,dynamic,-17.9747,-3.84433,-1.19356,2.176,4.864,2.0,-1.51262,18.4199,1.5708,-2.9309
car,dfe98c17-0000-4d67-888f-436321742a0b,dynamic,23.0899,-38.4846,0.489879,2.351,6.748,2.236,0.0348105,44.8826,1.5708,-1.0304
car,e6bcf461-4ad3-4198-8c8b-fb8a0a02d4c3,dynamic,30.7937,-1.32008,0.244243,2.043,4.992,1.766,-1.54089,30.8229,1.5708,-0.0428
