label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,3a3dd5a9-687b-4c62-9585-f018acb75029,dynamic,19.4578,-4.72037,-0.136344,2.051,4.873,1.934,-1.6205,20.0226,1.5708,-0.238
car,3b58e2ab-f514-4a94-ac6c-098109cc31c4,dynamic,8.75515,-42.5715,0.815999,1.991,4.516,1.618,3.07991,43.4701,1.5708,-1.368
pedestrian,3dbd8ab1-5d47-4893-b201-19a99cb46b6e,dynamic,33.1362,-11.2121,1.07675,0.7,0.782,2.746,-0.0354337,34.9983,1.5708,-0.3263
other vehicle,5760d103-ce99-49b4-b45e-61fa7093a3e0,dynamic,16.5599,-1.2253,0.00189726,0.793,1.008,2.0,-1.60327,16.6052,1.5708,-0.0739
car,5a28217b-f4f4-4f10-a3c0-95990157661f,dynamic,-7.3867,-3.24,-0.921406,1.981,4.262,1.714,-1.63443,8.1185,1.5708,-2.7282
other vehicle,67ac09c6-137a-4224-b501-4c168216dbdf,dynamic,12.4939,-2.1478,-0.229105,0.741,1.216,1.89,-1.60327,12.6792,1.5708,-0.1702
car,7388a7a5-dcf4-4105-b02e-78a60569ebe4,dynamic,10.3815,-13.5306,-0.263204,2.36,5.131,2.271,3.09233,17.0564,1.5708,-0.9163
pedestrian,793a7544-3df2-4582-9c0f-ca99c70159aa,dynamic,0.716654,-7.05626,-0.959916,0.716,0.712,2.0,1.56182,7.1572,1.5708,-1.4696
car,7e6bc642-0c06-4287-adf6-acb00317e9f8,dynamic,-12.5684,-3.05392,-0.504759,2.214,4.817,1.869,-1.63443,12.944,1.5708,-2.9032
pedestrian,8a9111f3-2329-4185-a7cc-2552b0a8d3c7,dynamic,-7.42592,-7.23209,-0.570497,0.705,0.67,1.849,-1.63146,10.3814,1.5708,-2.3694
pedestrian,91c76b3b-1cfd-4a5b-a00d-443bebe01963,dynamic,-5.58769,-7.55735,-0.669671,0.983,0.802,1.851,-1.63146,9.4225,1.5708,-2.2075
other vehicle,956296db-3e93-459d-8fac-a086a6ee685c,dynamic,17.0542,-2.61682,0.158438,0.82,1.15,2.083,-1.60327,17.2545,1.5708,-0.1523
car,a1eae786-7bcf-497f-ba3b-6c5a00abe38b,dynamic,-31.1272,-1.85166,0.551775,1.96,4.744,1.539,-1.65183,31.1871,1.5708,-3.0822
car,a8f4da17-d093-4968-85f4-20baecfc4e94,dynamic,3.81492,-11.3674,-0.700922,2.456,4.732,2.223,3.06731,12.0109,1.5708,-1.247
