label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,1620058e-2b21-485a-a66b-320908f0caa1,static,-15.4599,-0.148382,-0.97265,2.362,5.913,2.271,-1.55309,15.4912,1.5708,-3.132
truck,249e62f5-c9aa-45fa-8014-eea824c8b40a,static,-24.7358,-4.39939,-1.1113,2.47,6.091,2.369,-1.54995,25.1485,1.5708,-2.9656
pedestrian,423fc556-1bde-4c81-819e-c3697025bcc6,static,-36.5933,-8.78114,-0.988874,1.167,1.053,2.0,1.53509,37.6451,1.5708,-2.9061
car,69b5dc2f-a138-4bfa-8456-ef1079c9745a,static,25.338,-10.1512,-0.787247,2.096,5.129,1.647,0.0479868,27.3072,1.5708,-0.3811
pedestrian,6adf865a-05be-42dd-8614-c299a5dca253,static,-3.98487,-6.22388,-0.796889,1.2,1.262,2.427,1.57122,7.4331,1.5708,-2.1403
car,0391b204-84f3-492c-a72d-cc26af84c580,static,14.8884,19.9184,-1.21761,2.18,5.083,2.09,-3.0571,24.8976,1.5708,0.9289
car,0fe493f1-6cb3-42b7-96a5-d1992633ac79,static,-31.6649,7.04169,-1.93666,2.324,4.95,1.702,1.59985,32.4962,1.5708,2.9228
truck,1a883cb4-5ccf-4680-8f68-fd57ff84ef30,static,-13.3971,7.53973,-1.45995,2.456,6.055,1.957,1.61732,15.4422,1.5708,2.629
car,1ba71dfb-72d2-44a7-973c-d472f2bb0dd1,static,-19.6862,7.34994,-1.8046,2.278,4.949,1.667,1.61732,21.0909,1.5708,2.7843
cyclist,1ef21acf-808b-4343-8eb5-e60d15fe6002,static,9.99375,2.55956,-0.842657,0.985,2.62,1.954,-1.12232,10.3507,1.5708,0.2507
pedestrian,2c988066-f635-4aab-b0ff-794a68655278,static,28.5471,4.39297,-0.766083,1.219,1.182,2.0,-0.321088,28.8933,1.5708,0.1527
truck,51fa3a77-7619-4183-8e71-79f1b36b0ca9,static,-69.0965,5.49919,-1.62223,3.007,6.935,2.785,1.61732,69.334,1.5708,3.0622
car,57788e6f-3368-4bb5-bbec-53f9a5659b5b,static,-38.2285,6.84605,-1.85399,2.223,4.845,1.875,1.56495,38.8809,1.5708,2.9644
car,57c63e27-21c3-4f73-b81b-ed02e82ae326,static,17.5341,10.456,-1.2184,2.136,5.048,1.832,3.11683,20.4513,1.5708,0.5377
car,5a57bddf-26b2-405a-b61c-b4810edb320f,static,39.15,9.03116,-0.521927,2.288,4.887,2.02,1.59375,40.1815,1.5708,0.2267
car,5b5db675-1faa-4de1-bd90-5d0526bf2f35,static,-35.2283,2.95303,-1.4313,2.062,4.365,1.822,1.61015,35.3808,1.5708,3.058
car,71934266-3840-4558-8224-ec46423e5265,static,-7.00184,7.76722,-1.43048,2.199,4.587,1.997,1.56495,10.5547,1.5708,2.3044
pedestrian,7b8bf0ab-d1cb-4f74-a8ff-066eeff9b4ea,static,-0.196392,11.4127,-1.3954,1.177,1.343,1.835,-1.6709,11.4994,1.5708,1.588
car,8bf27414-3244-4ae7-9e27-1491ca8a909a,static,33.6586,8.80078,-0.681828,2.317,4.964,2.137,1.55884,34.7968,1.5708,0.2557
pedestrian,a11499bd-7d0e-46a2-9a1e-5fbaea884016,static,31.2343,11.7841,-0.719078,1.564,1.466,2.695,-1.6442,33.3911,1.5708,0.3608
car,a9ac4591-f4b9-449b-baff-9fe673e9b331,static,-49.1989,6.47888,-1.97482,2.241,4.599,1.784,1.56495,49.6629,1.5708,3.0107
car,cd1f2a6d-f23d-462c-b64e-5ff0f2222748,static,21.401,18.8793,-1.20695,2.246,5.142,1.851,0.0490586,28.5637,1.5708,0.7229
car,ea28e931-624c-444f-84d9-77398d30f920,static,-25.084,7.149,-1.74614,2.099,4.696,1.88,1.68713,26.1412,1.5708,2.864
pedestrian,f9badecc-53fb-48da-baf0-be9c68432821,static,-28.7438,11.2673,-1.82287,0.893,0.992,2.0,1.87547,30.927,1.5708,2.768
pedestrian,fbddabcd-2c32-4946-8f34-e72430afd30f,static,10.8743,0.554667,-0.835273,1.002,1.2,1.878,2.82626,10.9204,1.5708,0.051
