label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
truck,05e9312b-1d30-46d0-a9d1-e6ef5ea18e3f,static,13.6487,-31.5345,0.84776,2.581,5.645,2.486,-2.83432,34.3719,1.5708,-1.1623
car,1620058e-2b21-485a-a66b-320908f0caa1,static,-11.9437,-2.09018,-0.853344,2.362,5.913,2.271,-1.2997,12.1552,1.5708,-2.9683
car,1ba71dfb-72d2-44a7-973c-d472f2bb0dd1,static,-32.0246,-0.12214,-1.99647,2.278,4.949,1.667,1.88816,32.087,1.5708,-3.1378
truck,249e62f5-c9aa-45fa-8014-eea824c8b40a,static,-33.6965,-12.671,-1.21825,2.47,6.091,2.369,-1.2791,36.0207,1.5708,-2.7819
car,441232ae-e679-4b16-aecd-c7ca12934807,static,20.9987,-22.294,-0.0453171,2.125,4.55,1.616,0.282665,30.6263,1.5708,-0.8153
car,57c63e27-21c3-4f73-b81b-ed02e82ae326,static,10.5989,-12.08,-0.471083,2.136,5.048,1.832,-2.80832,16.0775,1.5708,-0.8506
pedestrian,692c94bc-4f89-4f00-bed2-9b37e17ba3ea,static,6.27302,-20.5301,-0.143983,1.121,1.145,1.89,0.181633,21.4676,1.5708,-1.2743
car,69b5dc2f-a138-4bfa-8456-ef1079c9745a,static,16.1586,-5.57809,-0.881867,2.096,5.129,1.647,0.318786,17.117,1.5708,-0.3324
pedestrian,6adf865a-05be-42dd-8614-c299a5dca253,static,-23.6757,-12.3762,-0.908465,1.2,1.262,2.427,1.84207,26.7308,1.5708,-2.6599
car,740ae3f2-6d75-4ca2-b3e4-34b3d9ff8768,static,15.0127,-12.5539,-0.285677,2.6,5.805,2.077,0.283712,19.572,1.5708,-0.6964
car,dfe5d4eb-6c9c-4604-a08f-e54d03790e72,static,17.6537,-11.249,-0.629666,2.156,4.793,1.525,0.318786,20.9425,1.5708,-0.5673
car,0391b204-84f3-492c-a72d-cc26af84c580,static,-1.25035,20.8824,-1.54611,2.18,5.083,2.09,-2.80806,20.9769,1.5708,1.6306
car,0404638f-c09b-46a4-a5da-1646b3a970c8,static,-2.60707,25.7822,-1.85588,2.176,4.487,1.889,-2.85536,25.98,1.5708,1.6716
truck,1a883cb4-5ccf-4680-8f68-fd57ff84ef30,static,-25.6825,2.19058,-1.65548,2.456,6.055,1.957,1.86643,25.8289,1.5708,3.0565
car,1ba71dfb-72d2-44a7-973c-d472f2bb0dd1,static,-31.7453,0.525742,-1.98787,2.278,4.949,1.667,1.86643,31.8118,1.5708,3.125
cyclist,1ef21acf-808b-4343-8eb5-e60d15fe6002,static,6.06282,23.9744,-1.50284,0.985,2.62,1.954,0.22621,24.7747,1.5708,1.3231
pedestrian,236554bc-e125-425a-a3be-76d717338ee4,static,-4.62882,19.5283,-1.54993,1.012,1.155,2.0,-2.81836,20.1292,1.5708,1.8035
car,256fd6b8-3993-410b-bb81-ef0fa34cf1fd,static,8.25582,22.7745,-1.75988,2.018,4.275,1.644,0.250814,24.2885,1.5708,1.223
pedestrian,2c988066-f635-4aab-b0ff-794a68655278,static,15.2229,13.0579,-1.14365,1.219,1.182,2.0,-0.071994,20.0886,1.5708,0.709
car,55c3790b-42e2-4f36-abd1-233d74507e77,static,-5.54805,36.1327,-2.02258,2.088,5.157,1.928,-2.87333,36.6121,1.5708,1.7232
car,5a57bddf-26b2-405a-b61c-b4810edb320f,static,24.8169,16.2627,-0.792705,2.288,4.887,2.02,1.84287,29.6813,1.5708,0.5801
car,71934266-3840-4558-8224-ec46423e5265,static,-19.5231,3.91506,-1.63858,2.199,4.587,1.997,1.81406,19.9791,1.5708,2.9437
car,7366ecdb-42b9-4eb7-9ba8-6f291871c7c5,static,30.6688,17.8567,-0.589232,2.157,4.069,1.525,1.83833,35.4934,1.5708,0.5273
pedestrian,7b8bf0ab-d1cb-4f74-a8ff-066eeff9b4ea,static,-8.46715,10.2721,-1.51187,1.177,1.343,1.835,-1.4218,13.3976,1.5708,2.2602
car,7cd3a06e-f00d-48a0-93af-a8b7b2440cdb,static,28.4927,13.0249,-0.496636,2.105,4.778,1.658,1.83414,31.3325,1.5708,0.4288
car,8bf27414-3244-4ae7-9e27-1491ca8a909a,static,19.5587,14.6924,-0.945078,2.317,4.964,2.137,1.80795,24.4807,1.5708,0.6443
car,acf3e648-9d90-4ec5-bdd2-719a750f8371,static,2.66475,15.693,-1.49246,2.037,4.709,1.789,-2.93475,15.9875,1.5708,1.4026
car,b778ae8b-e224-4883-b610-a0cd1ff4bd2b,static,-6.34451,50.7069,-2.02571,2.264,5.07,1.913,-2.8824,51.1424,1.5708,1.6953
car,d0b8c27d-e55d-4fa7-9b37-c5e5c2b53f2c,static,1.35786,22.5102,-1.56857,2.05,4.992,1.875,-2.86495,22.6056,1.5708,1.5105
