label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
cyclist,1ef21acf-808b-4343-8eb5-e60d15fe6002,dynamic,36.0816,-3.33086,-0.344588,0.985,2.62,1.954,-1.59345,36.2367,1.5708,-0.0921
truck,249e62f5-c9aa-45fa-8014-eea824c8b40a,dynamic,26.8806,-4.61659,-0.294126,2.47,6.091,2.369,-1.58472,27.2757,1.5708,-0.1701
car,28b0cd0b-feda-4a66-adf0-b87f22edfb7d,dynamic,1.59598,-4.41788,-1.1705,2.242,5.147,1.578,-1.5739,4.841,1.5708,-1.2241
pedestrian,423fc556-1bde-4c81-819e-c3697025bcc6,dynamic,19.6541,-7.584,-0.573711,1.167,1.053,2.0,1.69929,21.0744,1.5708,-0.3683
car,50d79585-1dfb-46da-a07a-bb6e887f36fd,dynamic,-23.9573,-4.00196,-1.54236,2.102,5.201,1.604,-1.55645,24.3382,1.5708,-2.9761
pedestrian,6bea1635-3a38-4127-866e-f66c321504c5,dynamic,21.4143,-8.76913,-0.530757,0.702,0.556,1.959,1.03259,23.1463,1.5708,-0.3887
pedestrian,71800e18-8386-4ed2-8893-60e19e086363,dynamic,-14.7709,-8.5855,-1.03532,0.759,0.666,1.929,2.10701,17.1161,1.5708,-2.6151
car,7a3fb089-9e1e-41c9-8008-7c4e8d8a4c1b,dynamic,8.6289,-4.49812,-0.953647,2.091,4.778,1.837,-1.55645,9.7775,1.5708,-0.4805
pedestrian,845bf044-5116-4107-978c-ece821b40ab3,dynamic,23.4293,-7.80091,-0.582,0.72,0.804,1.78,1.50032,24.7007,1.5708,-0.3214
pedestrian,95d3efb9-306e-40f8-8e86-63e2d6030c08,dynamic,-9.77345,-5.71438,-1.25013,0.916,0.784,1.784,-1.22832,11.3902,1.5708,-2.6125
car,be282951-b249-4c59-be0a-6cafa1cb6467,dynamic,-5.10843,-4.13681,-1.30813,2.011,4.898,1.552,-1.59135,6.7023,1.5708,-2.4609
car,c0a38e16-5053-4aab-a559-035afbaa9ce5,dynamic,-17.1978,-4.09645,-1.36227,2.374,4.809,1.759,-1.59135,17.7314,1.5708,-2.9078
pedestrian,cac15b08-a024-4115-995b-11510d91a2c5,dynamic,20.3209,-7.88316,-0.637733,1.091,0.849,1.733,0.550877,21.8057,1.5708,-0.3701
truck,ed53c490-4437-4b9a-8646-e6ecb0fda888,dynamic,-30.5444,-4.08975,-1.33907,2.416,5.965,2.071,-1.55645,30.8461,1.5708,-3.0085
car,fb920f95-4818-4a7a-b9fc-fd5aaf8e2951,dynamic,-11.4725,-4.21643,-1.32527,2.18,4.267,1.753,-1.53899,12.2944,1.5708,-2.7894
pedestrian,0a16f418-1176-493e-bcbc-7b03135894c3,dynamic,-9.26661,10.4422,-1.44628,0.778,0.807,1.687,-1.59707,14.0357,1.5708,2.2966
car,0fe493f1-6cb3-42b7-96a5-d1992633ac79,dynamic,20.2029,7.05021,-1.05131,2.324,4.95,1.702,1.56406,21.4235,1.5708,0.3358
car,1620058e-2b21-485a-a66b-320908f0caa1,dynamic,-29.2337,0.143514,-1.10372,2.362,5.913,2.271,-1.58887,29.2549,1.5708,3.1367
truck,1a883cb4-5ccf-4680-8f68-fd57ff84ef30,dynamic,38.4621,6.88789,-0.426636,2.456,6.055,1.957,1.58152,39.0763,1.5708,0.1772
car,1ba71dfb-72d2-44a7-973c-d472f2bb0dd1,dynamic,32.1725,6.92786,-0.82249,2.278,4.949,1.667,1.58152,32.9202,1.5708,0.2121
car,3a2b35ca-b2c1-4074-b3ce-ea02b01beb8e,dynamic,-25.829,7.23705,-1.59053,2.116,4.63,1.799,1.58152,26.8708,1.5708,2.8684
pedestrian,3c94a811-1226-4c3a-b808-721a063ace6f,dynamic,11.2472,8.96441,-0.868691,1.127,1.207,2.303,2.23585,14.4088,1.5708,0.6729
truck,51fa3a77-7619-4183-8e71-79f1b36b0ca9,dynamic,-16.9669,6.84194,-1.04282,3.007,6.935,2.785,1.58152,18.3242,1.5708,2.7583
car,57788e6f-3368-4bb5-bbec-53f9a5659b5b,dynamic,13.6527,7.08847,-1.02185,2.223,4.845,1.875,1.52917,15.4171,1.5708,0.4789
car,900ad743-d7d5-437d-8e0e-7431f9f55a23,dynamic,-32.4653,7.54837,-1.58412,2.346,4.633,1.939,1.58152,33.3689,1.5708,2.9131
car,a9ac4591-f4b9-449b-baff-9fe673e9b331,dynamic,2.76681,7.11482,-1.2313,2.241,4.599,1.784,1.52917,7.7325,1.5708,1.1999
other vehicle,b7bc1042-db70-434a-a1b1-34c9dbd235ff,dynamic,-1.74788,8.95948,-1.57625,0.765,1.954,1.209,1.50857,9.2635,1.5708,1.7635
pedestrian,cef64f29-866b-4dc9-bce7-1b47930499c5,dynamic,17.0668,0.925717,-0.613784,1.327,1.29,2.0,0.0102176,17.1029,1.5708,0.0542
car,ea28e931-624c-444f-84d9-77398d30f920,dynamic,26.7732,6.91971,-0.808419,2.099,4.696,1.88,1.65134,27.6648,1.5708,0.2529
pedestrian,f9badecc-53fb-48da-baf0-be9c68432821,dynamic,20.3438,11.5932,-0.81933,0.893,0.992,2.0,0.00707594,23.4295,1.5708,0.518
