label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,29fa3c1d-651c-4163-8c14-0916600cbab7,static,16.4264,-19.5737,-0.360958,0.783,0.844,1.628,-0.918472,25.5556,1.5708,-0.8726
pedestrian,30ffaca0-b2a0-4d73-ba24-6a87d5df4251,static,37.9158,-7.25222,-0.0646241,0.622,0.595,1.69,-2.57106,38.6032,1.5708,-0.189
car,88e3a5b3-5ab9-4dbb-a49c-02b887834fd5,static,42.6856,-21.2305,0.147219,2.136,4.537,1.815,0.653565,47.6741,1.5708,-0.4615
car,90cb3191-8dc3-40d2-a638-d8b990d888f2,static,-30.8916,-2.42384,1.41254,1.97,4.389,1.603,-1.62241,31.0187,1.5708,-3.0633
car,92b0a485-f5ed-46b1-adcb-2aa272eff0e3,static,-21.941,-2.61179,0.237613,2.175,4.657,2.0,-1.57015,22.0972,1.5708,-3.0231
bus,e10bc0b7-8932-4288-abe0-b98b86f61984,static,45.6114,-45.1686,1.4091,3.252,12.086,3.936,-2.45046,64.2074,1.5708,-0.7805
car,e1625e0e-e82f-4b28-bf70-d843c4206996,static,-12.4617,-2.65627,-0.740435,2.333,4.775,2.127,-1.57015,12.7631,1.5708,-2.9316
pedestrian,e32d457c-9a2f-4025-a402-493b15f78ca3,static,16.6345,-18.3852,-0.553878,0.67,0.803,1.111,2.91108,24.7998,1.5708,-0.8353
pedestrian,f4a31068-8c79-4aef-9c94-be6e39343ffb,static,16.1787,-18.4937,-0.629622,0.517,0.614,1.202,-2.01621,24.5797,1.5708,-0.8521
car,15c50b97-bd36-4400-912c-fe637e6bb0bc,static,32.9337,6.04771,-0.698944,2.187,4.65,1.821,1.59776,33.4917,1.5708,0.1816
car,336edd61-ee70-4c07-a256-a350770ae588,static,-9.51942,18.4288,-1.57532,2.457,5.125,2.0,-2.44188,20.802,1.5708,2.0476
car,518592e2-d3a8-46b8-adda-ef16660f9c7b,static,-11.1596,46.1701,-1.77624,2.192,4.61,1.98,0.734138,47.5328,1.5708,1.808
car,530883f0-4b46-4518-874a-b23327c5e542,static,-16.8845,6.96094,-0.765409,2.077,4.324,1.718,1.55404,18.2791,1.5708,2.7506
car,897861d2-2f3f-4a86-a90d-121d62fb9f81,static,0.012296,14.7433,-1.32271,2.304,4.637,2.079,-2.46967,14.8025,1.5708,1.57
car,a2e86212-5e94-4902-a6a4-ea180c37371d,static,-29.2719,7.00946,0.955503,2.058,4.775,1.899,1.67598,30.1146,1.5708,2.9066
car,abb92063-f80a-496f-a30a-d4de90607240,static,38.7702,6.10525,-0.955239,2.294,4.659,1.918,1.58035,39.2596,1.5708,0.1562
car,b0144040-7126-4e0f-bce8-f6bf55c34d98,static,-15.7069,50.8718,-1.87836,2.103,4.572,1.764,0.734138,53.2745,1.5708,1.8703
car,be52d19d-991e-487e-9ebb-d742739fd0be,static,-10.9119,6.85812,-1.42082,2.067,4.37,1.616,1.6805,12.9662,1.5708,2.5805
