label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
car,16b03cb4-96b6-4c05-b46e-566e612e2fc8,static,-0.00311959,-23.7613,-1.2945,1.949,5.086,1.618,-1.70324,23.7965,1.5708,-1.5709
car,19511e9e-b101-4ba5-8be1-1b9dda745288,static,4.73356,-30.053,-0.847859,2.238,4.861,1.934,-1.79907,30.4353,1.5708,-1.4146
car,1ff8d06a-0eab-45f9-89c0-383a7bf350e1,static,13.4691,-36.9725,-0.284697,2.025,4.095,1.809,1.38721,39.3505,1.5708,-1.2214
pedestrian,28386658-d8bf-4179-93ee-a80a378909ce,static,7.05726,-2.6362,-1.01471,1.06,2.084,1.802,0.0672146,7.6016,1.5708,-0.3575
car,2d82adc2-9468-4560-af74-70b4c6a09ead,static,-52.7045,-15.0251,-2.44482,1.911,4.183,1.67,1.46035,54.8589,1.5708,-2.8639
car,32d511b5-0f77-4c98-a807-e2daf0ae927c,static,-47.0757,-10.4561,-2.08414,2.299,5.05,2.252,1.46035,48.268,1.5708,-2.923
car,3e629095-2cda-46e6-88ff-01ed4e204c3e,static,41.1209,-11.7545,-0.22525,2.025,4.46,1.812,-0.172773,42.7685,1.5708,-0.2784
truck,45ba7c35-b5ed-42a2-885b-f17bf5bc95bf,static,21.8691,-17.1557,-0.418699,2.437,5.773,2.477,2.97702,27.7984,1.5708,-0.6652
car,5032d2d8-c60f-4d09-bfc9-228e425fac53,static,-55.6009,-17.2883,-2.22768,2.206,4.517,2.307,1.4188,58.2693,1.5708,-2.8401
car,5ac0607c-5033-4a68-9e16-a51976781233,static,36.9656,-6.1021,-0.232653,2.001,4.295,1.828,-0.163001,37.4666,1.5708,-0.1636
car,5c9b3938-9f6d-4da7-9518-02624d3e43c7,static,-30.2103,-15.5203,-1.77058,2.967,4.935,1.651,-1.24574,34.01,1.5708,-2.667
car,60043154-9b63-4601-bcdc-020201c0b3c4,static,17.5845,-10.3999,-0.881935,2.086,4.51,1.876,2.81701,20.4487,1.5708,-0.5341
car,61dc566c-3554-413c-abc8-29406c876d07,static,29.4108,-6.59217,-0.401898,1.869,4.778,1.49,0.515161,30.1432,1.5708,-0.2205
car,6f085efa-aafa-421b-843a-cb3bbed0cd5e,static,-50.1905,-12.7494,-2.1648,1.923,4.177,1.819,1.44289,51.8297,1.5708,-2.8928
car,7305c547-4c68-460b-bd44-7e1e2d908466,static,32.6433,-13.8411,-0.396443,2.084,5.207,1.529,0.577989,35.4587,1.5708,-0.401
pedestrian,7c0d8495-eead-4720-9561-d136bf24cbda,static,15.0488,-0.318233,-0.545054,0.894,1.21,1.952,-0.956694,15.062,1.5708,-0.0211
car,7cbda658-a2f3-4cc4-9127-467aa7808b4c,static,32.7486,-0.577604,-0.519665,1.882,4.363,1.581,-0.167538,32.7578,1.5708,-0.0176
car,80cf9bbd-853b-4d6b-8f38-8b4360e1721e,static,-8.88523,-22.5,-1.19773,2.188,4.965,1.915,-2.31488,24.2205,1.5708,-1.9469
car,84f61962-770b-4d71-b81c-dd5910b95031,static,22.1208,-29.425,-0.128025,2.246,4.523,1.972,-0.444131,36.8127,1.5708,-0.9262
car,a975f915-5517-43c4-bf0a-2d184b83da44,static,10.4372,-31.2103,-0.529816,2.174,4.781,1.865,1.35997,32.9135,1.5708,-1.2481
