label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,06f3b7ae-db31-446f-b225-9f804969962b,dynamic,-26.8949,-3.63224,-1.70212,0.639,0.48,1.931,-1.10084,27.1924,1.5708,-3.0074
truck,247060a3-7537-4815-95a5-0dda4590d554,dynamic,-47.0758,-23.3229,-2.12858,2.304,5.269,2.043,2.11458,52.5796,1.5708,-2.6816
car,251a73c4-b049-40dc-84af-f0515c7430c6,dynamic,9.38756,-27.0734,-0.0478154,1.971,4.311,1.571,-2.60504,28.6548,1.5708,-1.237
car,320c7462-ec83-49d3-983a-53135db99b6f,dynamic,-18.4415,-14.4772,-0.892405,3.293,7.19,2.954,-1.06245,23.4622,1.5708,-2.476
car,34c00d16-1e11-4e0c-8fdf-8bfb00a41dc9,dynamic,4.99554,-27.4772,0.00434357,2.35,6.234,2.373,-2.63524,27.9276,1.5708,-1.391
pedestrian,3aba1f09-7ffc-412f-a99e-65318e7ad4dd,dynamic,-4.69767,-16.6534,-0.993977,0.779,0.676,1.639,-2.68028,17.3318,1.5708,-1.8457
car,5361bdf3-f7fa-4e27-a8b3-681b03cef9ae,dynamic,-0.834929,-16.9515,-0.905004,2.061,4.595,1.333,-2.61325,16.9962,1.5708,-1.62
car,723e1b1d-170d-4673-a583-0be378b39429,dynamic,-14.2376,-8.59438,-1.5217,2.045,4.682,1.626,-1.04744,16.6999,1.5708,-2.5985
pedestrian,76c5f236-c2a3-4b5f-84bd-2bf956b7321a,dynamic,7.06249,-3.64842,-0.897198,0.687,0.583,1.794,0.54877,7.9997,1.5708,-0.4768
car,7a90a255-57fa-49a6-91d9-329f79a1fdf3,dynamic,8.56228,-33.7923,0.321119,2.313,4.539,1.895,-2.61778,34.8617,1.5708,-1.3226
car,9360522c-f3a2-487d-bd14-1ec810351a3e,dynamic,-59.6237,-37.05,-1.74725,3.068,6.468,3.246,-1.04744,70.2192,1.5708,-2.5856
car,950027f1-4007-4f51-a0e8-bcc39ee8c814,dynamic,-24.582,-7.32601,-1.76584,1.786,4.263,1.541,2.07705,25.7112,1.5708,-2.852
car,a0ce14d1-fe04-4420-8a13-7dac8bc549cc,dynamic,6.88172,-11.8331,-0.647305,2.358,4.867,1.958,0.493605,13.704,1.5708,-1.044
pedestrian,a532c73c-7c47-45d5-ba28-bc55025e985a,dynamic,10.0479,-8.56819,-0.596738,0.784,0.811,1.792,0.514727,13.2186,1.5708,-0.7061
car,aa04b28d-d43d-4ae3-a418-5f1ede6188c8,dynamic,-19.1429,-4.32186,-1.44629,2.168,5.003,2.0,2.06274,19.6779,1.5708,-2.9195
pedestrian,b3f4d318-21aa-475a-809b-37bc7bd58444,dynamic,6.16095,-4.69179,-0.808128,0.884,0.886,1.843,0.553481,7.7861,1.5708,-0.6508
truck,b73ec0f4-e140-4662-b489-6ce1ff3a6bf7,dynamic,-44.9133,-25.7129,-1.47388,3.179,6.976,3.456,-1.04744,51.7738,1.5708,-2.6216
pedestrian,b806b152-351b-476e-943b-02f3d92cc455,dynamic,4.60727,-7.08821,-1.11441,0.616,0.631,1.517,2.13971,8.5271,1.5708,-0.9944
car,b9761b0e-543f-4f6a-ac82-9fdd2e76efea,dynamic,-29.5903,-10.1742,-1.75839,2.163,4.747,1.886,2.16483,31.3399,1.5708,-2.8104
car,cf422046-5233-41a7-a4c1-cee2581317df,dynamic,9.72122,-16.6817,-0.177454,2.657,6.096,2.348,0.54597,19.3084,1.5708,-1.0432
pedestrian,de4d3e9c-ceea-4428-ba93-5ffb9feca157,dynamic,8.09308,-4.69652,-0.760977,0.77,0.83,1.739,0.462362,9.388,1.5708,-0.5258
truck,f3a75d9e-4351-43c2-aaf7-7cc721b0ea36,dynamic,15.0628,-45.0518,1.19726,2.862,8.365,2.411,-2.64152,47.5183,1.5708,-1.2481
