label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
pedestrian,0ed9e89b-e3bd-4bd4-a44e-97567b600c01,dynamic,-30.0959,-3.33413,-0.708789,0.852,0.788,1.863,1.65026,30.2883,1.5708,-3.0313
car,1360f7d1-f3c6-4ec4-9965-e56fa8af0430,dynamic,38.5923,-4.39227,-0.660355,2.129,4.931,1.657,0.18462,38.8471,1.5708,-0.1133
pedestrian,26d24a92-e435-4f93-a348-608b7796419b,dynamic,-14.362,-4.13961,-0.665601,0.864,1.097,1.887,1.4499,14.9615,1.5708,-2.861
pedestrian,27c4be7d-7ec1-4583-b037-be01b679177a,dynamic,21.9054,-4.8945,-0.661953,0.815,0.87,1.803,1.82238,22.4553,1.5708,-0.2198
pedestrian,2c992f2b-2b48-475b-acc9-904591c5e405,dynamic,-5.38834,-6.60231,-0.61189,0.719,0.56,1.734,-0.0567739,8.544,1.5708,-2.2553
pedestrian,39cd28b3-de1a-4ca0-86bf-bd074ac1954b,dynamic,6.91941,-10.9561,-0.138612,0.777,0.663,2.0,-0.172935,12.9589,1.5708,-1.0075
pedestrian,54a59b05-fb32-4d29-b12b-2afca683dab1,dynamic,3.89613,-5.69731,-0.559561,0.787,1.153,1.878,1.54304,6.9248,1.5708,-0.971
pedestrian,5b0555de-f6ac-455f-a1ac-d18c2dcb2b6b,dynamic,27.6135,-21.247,0.517534,0.82,0.878,1.876,3.07173,34.8455,1.5708,-0.6558
pedestrian,62193a1f-d6d3-45b6-860e-c1bce0a0beb2,dynamic,-22.3703,-3.52358,-0.730449,0.844,0.902,2.0,1.4896,22.6579,1.5708,-2.9854
pedestrian,6a9bc9f9-1e53-40a8-9e25-c971552217d3,dynamic,-17.5926,-3.76286,-0.858332,0.849,0.695,1.595,1.52802,18.011,1.5708,-2.9309
pedestrian,6e4014c6-354c-471c-ba92-e1ff3033d2a6,dynamic,-9.46267,-4.39733,-0.625821,0.867,1.157,1.999,1.46131,10.4532,1.5708,-2.7066
