label,trackerID,state,c_x,c_y,c_z,l_x,l_y,l_z,yaw,radius,polar angle,azimuth angle
truck,0eeed5cd-0bf9-4b0b-84dc-d13155401a28,static,8.36514,-14.4989,-0.893728,2.256,5.928,2.086,-3.09754,16.7628,1.5708,-1.0475
car,113253ed-5b69-4860-a529-2469474324d8,static,-8.84516,-6.07018,-1.26189,2.037,4.223,1.661,-2.38014,10.8017,1.5708,-2.5401
car,1527e9b4-2425-44aa-b5c7-ab62264cc18c,static,8.43737,-21.02,-1.50959,1.77,4.44,1.768,-3.09754,22.7004,1.5708,-1.1891
car,2b5d752d-3a7c-45ae-907e-3ee6f595a369,static,-26.3858,-6.42191,-1.0379,1.845,3.625,1.654,-2.35291,27.1759,1.5708,-2.9028
car,2d20bf26-cf0c-4649-a69f-33a738b1f28e,static,-30.3888,-6.38153,-1.01284,1.861,3.409,1.682,-2.33546,31.0681,1.5708,-2.9346
car,318d42c4-542c-44de-a399-d4dcdce88f6c,static,-34.5663,-6.11941,-1.09013,1.841,3.396,1.407,-2.43145,35.1207,1.5708,-2.9664
pedestrian,31f1486a-6846-4b78-878a-1c8d5cbfe807,static,19.861,-1.63133,-0.255118,0.632,0.576,1.697,0.0487701,19.9295,1.5708,-0.082
car,378bede2-1b9a-4632-a8cf-9b0aabba98d4,static,-19.4522,-6.11018,-1.03569,2.033,3.968,1.909,-2.40632,20.4156,1.5708,-2.8372
pedestrian,391ce1cd-cc52-4ccc-a420-6609e577bfa2,static,20.5356,-1.40922,-0.29746,0.593,0.677,1.89,0.0487701,20.586,1.5708,-0.0685
car,4284347c-c35b-4c49-8cf8-dc7f42cc2cb6,static,-0.788853,-5.52307,-1.05143,2.357,5.818,2.135,-2.53827,5.6773,1.5708,-1.7127
car,4732fdaf-7a45-4efe-b2ec-58d7882dca5b,static,16.8601,-20.342,-0.998262,1.945,4.6,1.686,0.044057,26.4397,1.5708,-0.8787
car,71b89064-a9e6-4a39-ae9c-1ad14e730bf7,static,-15.7349,-6.2102,-1.07898,1.98,3.815,1.821,-2.32778,16.9505,1.5708,-2.7657
car,79fe5473-86a4-42aa-a54d-544ca4c5e9ef,static,16.727,-14.611,-0.793671,2.426,4.834,1.644,0.0616874,22.2239,1.5708,-0.718
